fileName,centromere_ABS_Position,centromere_PER_Position,avergeRED,chromosomeLength,numberCrossOvers,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3
20jul15_18may15_PWD_m1_sp1_17_rev,4.8501,0.040785,0.77146,119,2,4,20jul15_18may15_PWD_m1_sp1_17_rev_4,1,1,,,2,35,112,
20jul15_18may15_PWD_m1_sp1_17_rev,5.2754,0.089742,0.80151,59,3,6,20jul15_18may15_PWD_m1_sp1_17_rev_6,1,0,,,2,11,41,
20jul15_18may15_PWD_m1_sp1_19_rev,4.6764,0.037306,0.60328,125,2,1,20jul15_18may15_PWD_m1_sp1_19_rev_1,1,1,1,,2,47,112,
20jul15_18may15_PWD_m1_sp1_19_rev,2.8571,0.02591,0.61563,110,2,10,20jul15_18may15_PWD_m1_sp1_19_rev_10,1,1,1,,2,20,98,
20jul15_18may15_PWD_m1_sp1_19_rev,4.9467,0.036863,0.65797,134,2,2,20jul15_18may15_PWD_m1_sp1_19_rev_2,1,1,1,,2,12,125,
20jul15_18may15_PWD_m1_sp1_20.2_rev,3.0164,0.034392,0.71442,88,2,11,20jul15_18may15_PWD_m1_sp1_20.2_rev_11,1,1,,,2,15,78,
20jul15_18may15_PWD_m1_sp1_21_rev,4.1029,0.039389,0.71411,104,3,15,20jul15_18may15_PWD_m1_sp1_21_rev_15,1,0,,,2,25,98,
20jul15_18may15_PWD_m1_sp1_21_rev,3.2836,0.025173,0.76812,130,3,2,20jul15_18may15_PWD_m1_sp1_21_rev_2,1,0,,,2,67,128,
20jul15_18may15_PWD_m1_sp1_22_rev,4.4892,0.043118,0.72896,104,4,1,20jul15_18may15_PWD_m1_sp1_22_rev_1,1,0,,foci sorta bright,2,26,84,
20jul15_18may15_PWD_m1_sp1_22_rev,2.4242,0.021765,0.67422,111,9,13,20jul15_18may15_PWD_m1_sp1_22_rev_13,1,0,0,,2,26,91,
20jul15_18may15_PWD_m1_sp1_22_rev,3.1889,0.032977,0.70446,97,7,14,20jul15_18may15_PWD_m1_sp1_22_rev_14,1,0,0,,2,20,72,
20jul15_18may15_PWD_m1_sp1_22_rev,4.9368,0.045533,0.6907,108,4,17,20jul15_18may15_PWD_m1_sp1_22_rev_17,1,0,0,,2,32,104,
20jul15_18may15_PWD_m1_sp1_22_rev,5.4392,0.062581,0.65997,87,3,18,20jul15_18may15_PWD_m1_sp1_22_rev_18,1,0,0,,2,17,78,
20jul15_18may15_PWD_m1_sp1_22_rev,3.7513,0.037999,0.75094,99,7,2,20jul15_18may15_PWD_m1_sp1_22_rev_2,1,0,0,,2,21,82,
20jul15_18may15_PWD_m1_sp1_22_rev,5.093,0.052545,0.71861,97,6,9,20jul15_18may15_PWD_m1_sp1_22_rev_9,1,0,0,,2,26,87,
20jul15_18may15_PWD_m1_sp1_24_rev,3.7117,0.038755,0.8223,96,5,1,20jul15_18may15_PWD_m1_sp1_24_rev_1,1,0,,,2,14,84,
20jul15_18may15_PWD_m1_sp1_24_rev,4.7786,0.039454,0.6207,121,3,19,20jul15_18may15_PWD_m1_sp1_24_rev_19,1,0,,,2,52,105,
20jul15_18may15_PWD_m1_sp1_24_rev,5.8023,0.067639,0.75865,86,4,4,20jul15_18may15_PWD_m1_sp1_24_rev_4,1,0,,,2,25,77,
20jul15_18may15_PWD_m1_sp1_24_rev,4.597,0.043575,0.74745,105,4,5,20jul15_18may15_PWD_m1_sp1_24_rev_5,1,0,,,2,20,80,
20jul15_18may15_PWD_m1_sp1_28_rev,5.6831,0.064711,0.803,88,2,3,20jul15_18may15_PWD_m1_sp1_28_rev_3,1,1,,,2,29,74,
20jul15_18may15_PWD_m1_sp1_29.1_rev,3.4298,0.035314,0.6096,97,2,11,20jul15_18may15_PWD_m1_sp1_29.1_rev_11,1,1,1,,2,29,88,
20jul15_18may15_PWD_m1_sp1_29.1_rev,5.8532,0.056116,0.6825,104,2,4,20jul15_18may15_PWD_m1_sp1_29.1_rev_4,1,1,,,2,31,87,
20jul15_18may15_PWD_m1_sp1_29.1_rev,5.2471,0.056099,0.6716,94,2,8,20jul15_18may15_PWD_m1_sp1_29.1_rev_8,1,1,,,2,35,77,
20jul15_18may15_PWD_m1_sp1_29.1_rev,6.5238,0.061473,0.65108,106,2,9,20jul15_18may15_PWD_m1_sp1_29.1_rev_9,1,1,,,2,24,84,
20jul15_18may15_PWD_m1_sp1_29.3_rev,7.5662,0.075468,0.63523,100,2,1,20jul15_18may15_PWD_m1_sp1_29.3_rev_1,1,1,,,2,28,84,
20jul15_18may15_PWD_m1_sp1_29.3_rev,3.965,0.036902,0.60644,107,2,12,20jul15_18may15_PWD_m1_sp1_29.3_rev_12,1,1,,,2,26,94,
20jul15_18may15_PWD_m1_sp1_29.3_rev,5.5157,0.048946,0.57936,113,2,2,20jul15_18may15_PWD_m1_sp1_29.3_rev_2,1,1,,,2,43,100,
20jul15_18may15_PWD_m1_sp1_29.3_rev,3.8393,0.042896,0.59471,90,2,7,20jul15_18may15_PWD_m1_sp1_29.3_rev_7,1,1,,,2,20,80,
20jul15_18may15_PWD_m1_sp1_29.3_rev,4.8256,0.070899,0.63706,68,2,9,20jul15_18may15_PWD_m1_sp1_29.3_rev_9,1,1,,,2,26,60,
20jul15_18may15_PWD_m1_sp1_30_rev,3.8851,0.035965,0.87475,108,5,10,20jul15_18may15_PWD_m1_sp1_30_rev_10,1,0,,,2,33,93,
20jul15_18may15_PWD_m1_sp1_30_rev,6.1576,0.057318,0.82812,107,4,12,20jul15_18may15_PWD_m1_sp1_30_rev_12,1,1,,,2,36,103,
20jul15_18may15_PWD_m1_sp1_30_rev,5.1339,0.056274,0.85744,91,3,14,20jul15_18may15_PWD_m1_sp1_30_rev_14,1,0,,,2,22,83,
20jul15_18may15_PWD_m1_sp1_30_rev,3.4644,0.027047,0.86876,128,4,2,20jul15_18may15_PWD_m1_sp1_30_rev_2,1,0,,,2,34,120,
20jul15_18may15_PWD_m1_sp1_30_rev,6.6799,0.056018,0.86634,119,4,5,20jul15_18may15_PWD_m1_sp1_30_rev_5,1,0,,,2,65,110,
20jul15_18may15_PWD_m1_sp1_30_rev,2.6009,0.026183,0.87013,99,5,9,20jul15_18may15_PWD_m1_sp1_30_rev_9,1,0,,,2,21,87,
20jul15_18may15_PWD_m1_sp1_6_rev,7.2065,0.066217,0.72268,109,7,12,20jul15_18may15_PWD_m1_sp1_6_rev_12,1,0,,,2,34,97,
20jul15_18may15_PWD_m1_sp1_6_rev,6.6574,0.054406,0.77186,122,3,15,20jul15_18may15_PWD_m1_sp1_6_rev_15,1,0,,,2,14,118,
20jul15_18may15_PWD_m1_sp1_6_rev,5.66,0.070075,0.78856,81,3,20,20jul15_18may15_PWD_m1_sp1_6_rev_20,1,0,,,2,11,67,
20jul15_18may15_PWD_m1_sp1_6_rev,3.9628,0.037893,0.71899,105,4,21,20jul15_18may15_PWD_m1_sp1_6_rev_21,1,0,,,2,23,94,
20jul15_18may15_PWD_m1_sp1_6_rev,2.7273,0.025595,0.82572,107,5,4,20jul15_18may15_PWD_m1_sp1_6_rev_4,1,0,,,2,12,95,
20jul15_18may15_PWD_m1_sp1_9.1_rev,5.0657,0.045699,0.80518,111,5,10,20jul15_18may15_PWD_m1_sp1_9.1_rev_10,1,0,0,,2,11,101,
20jul15_18may15_PWD_m1_sp1_9.1_rev,3.4124,0.029757,0.82779,115,7,3,20jul15_18may15_PWD_m1_sp1_9.1_rev_3,1,0,0,,2,41,112,
20jul15_18may15_PWD_m1_sp1_9.1_rev,4.3759,0.067669,0.87183,65,5,5,20jul15_18may15_PWD_m1_sp1_9.1_rev_5,1,0,0,,2,18,57,
20jul15_18may15_PWD_m2_sp1_10.2_rev,3.9463,0.039757,0.51695,99,6,19,20jul15_18may15_PWD_m2_sp1_10.2_rev_19,1,0,0,,2,28,75,
20jul15_18may15_PWD_m2_sp1_10.2_rev,4.8415,0.048012,0.49217,101,3,20,20jul15_18may15_PWD_m2_sp1_10.2_rev_20,1,0,0,,2,50,82,
20jul15_18may15_PWD_m2_sp1_10.2_rev,10.9271,0.088492,0.52442,123,6,8,20jul15_18may15_PWD_m2_sp1_10.2_rev_8,1,0,0,,2,23,96,
20jul15_18may15_PWD_m2_sp1_11_rev,9.5071,0.10991,0.75461,87,6,10,20jul15_18may15_PWD_m2_sp1_11_rev_10,1,0,0,,2,23,72,
20jul15_18may15_PWD_m2_sp1_11_rev,6.8772,0.079445,0.73835,87,3,17,20jul15_18may15_PWD_m2_sp1_11_rev_17,1,0,0,,2,15,81,
20jul15_18may15_PWD_m2_sp1_11_rev,3.6923,0.031354,0.81186,118,7,5,20jul15_18may15_PWD_m2_sp1_11_rev_5,1,0,0,,2,28,85,
20jul15_18may15_PWD_m2_sp1_11_rev,5.2346,0.035376,0.76685,148,5,6,20jul15_18may15_PWD_m2_sp1_11_rev_6,1,0,0,,2,22,135,
20jul15_18may15_PWD_m2_sp1_11_rev,4,0.031855,0.81222,126,4,8,20jul15_18may15_PWD_m2_sp1_11_rev_8,1,0,0,,2,45,118,
20jul15_18may15_PWD_m2_sp1_13_rev,5.8324,0.065701,0.67814,89,5,1,20jul15_18may15_PWD_m2_sp1_13_rev_1,1,0,0,,2,17,84,
20jul15_18may15_PWD_m2_sp1_13_rev,5.2709,0.058856,0.70815,90,3,10,20jul15_18may15_PWD_m2_sp1_13_rev_10,1,0,0,,2,19,80,
20jul15_18may15_PWD_m2_sp1_13_rev,6.3119,0.057107,0.57828,111,2,13,20jul15_18may15_PWD_m2_sp1_13_rev_13,1,1,1,,2,56,104,
20jul15_18may15_PWD_m2_sp1_13_rev,3.6364,0.040023,0.60477,91,7,18,20jul15_18may15_PWD_m2_sp1_13_rev_18,1,0,,,2,28,81,
20jul15_18may15_PWD_m2_sp1_13_rev,3.6674,0.032856,0.6567,112,4,6,20jul15_18may15_PWD_m2_sp1_13_rev_6,1,0,0,,2,21,102,
20jul15_18may15_PWD_m2_sp1_13_rev,4.8466,0.060451,0.71185,80,2,7,20jul15_18may15_PWD_m2_sp1_13_rev_7,1,1,1,,2,14,77,
20jul15_18may15_PWD_m2_sp1_13_rev,4.018,0.032014,0.65241,126,2,9,20jul15_18may15_PWD_m2_sp1_13_rev_9,1,1,1,,2,40,121,
20jul15_18may15_PWD_m2_sp1_14.2_rev,5.6943,0.054047,0.44522,105,2,1,20jul15_18may15_PWD_m2_sp1_14.2_rev_1,1,1,1,,2,18,100,
20jul15_18may15_PWD_m2_sp1_14.2_rev,4.9072,0.041685,0.46191,118,2,10,20jul15_18may15_PWD_m2_sp1_14.2_rev_10,1,1,1,,2,36,110,
20jul15_18may15_PWD_m2_sp1_14.2_rev,7.0123,0.056836,0.46904,123,2,2,20jul15_18may15_PWD_m2_sp1_14.2_rev_2,1,1,1,,2,56,110,
20jul15_18may15_PWD_m2_sp1_14.2_rev,10.8684,0.081554,0.43601,133,2,4,20jul15_18may15_PWD_m2_sp1_14.2_rev_4,1,1,1,,2,32,111,
20jul15_18may15_PWD_m2_sp1_14.2_rev,4.847,0.044095,0.48919,110,3,5,20jul15_18may15_PWD_m2_sp1_14.2_rev_5,1,0,0,,2,38,95,
20jul15_18may15_PWD_m2_sp1_15.2_rev,5.0162,0.040211,0.64989,125,6,11,20jul15_18may15_PWD_m2_sp1_15.2_rev_11,1,0,0,,2,27,119,
20jul15_18may15_PWD_m2_sp1_15.2_rev,6.581,0.063091,0.65612,104,4,12,20jul15_18may15_PWD_m2_sp1_15.2_rev_12,1,0,0,,2,21,100,
20jul15_18may15_PWD_m2_sp1_16.2_rev,8.7393,0.091479,0.62967,96,4,1,20jul15_18may15_PWD_m2_sp1_16.2_rev_1,1,0,0,,2,29,86,
20jul15_18may15_PWD_m2_sp1_16.2_rev,5.0093,0.060844,0.5641,82,3,17,20jul15_18may15_PWD_m2_sp1_16.2_rev_17,1,0,0,,2,28,79,
20jul15_18may15_PWD_m2_sp1_17_rev,5.2633,0.052183,0.60127,101,2,10,20jul15_18may15_PWD_m2_sp1_17_rev_10,1,1,1,,2,39,85,
20jul15_18may15_PWD_m2_sp1_17_rev,4.4344,0.042493,0.56262,104,2,14,20jul15_18may15_PWD_m2_sp1_17_rev_14,1,1,1,,2,27,93,
20jul15_18may15_PWD_m2_sp1_17_rev,8.1476,0.065368,0.63813,125,2,2,20jul15_18may15_PWD_m2_sp1_17_rev_2,1,1,1,,2,20,108,
20jul15_18may15_PWD_m2_sp1_17_rev,7.0801,0.076957,0.65732,92,2,3,20jul15_18may15_PWD_m2_sp1_17_rev_3,1,1,1,,2,30,87,
20jul15_18may15_PWD_m2_sp1_17_rev,4,0.029207,0.61934,137,2,4,20jul15_18may15_PWD_m2_sp1_17_rev_4,1,1,1,,2,17,123,
20jul15_18may15_PWD_m2_sp1_17_rev,3.6353,0.031207,0.64118,116,2,7,20jul15_18may15_PWD_m2_sp1_17_rev_7,1,1,1,,2,20,76,
20jul15_18may15_PWD_m2_sp1_17_rev,7.0648,0.079335,0.61129,89,2,8,20jul15_18may15_PWD_m2_sp1_17_rev_8,1,1,1,,2,16,82,
20jul15_18may15_PWD_m2_sp1_19_rev,6.5882,0.084705,0.81702,78,4,10,20jul15_18may15_PWD_m2_sp1_19_rev_10,1,0,0,,2,25,72,
20jul15_18may15_PWD_m2_sp1_19_rev,4.3575,0.04736,0.75853,92,3,11,20jul15_18may15_PWD_m2_sp1_19_rev_11,1,0,0,,2,32,77,
20jul15_18may15_PWD_m2_sp1_19_rev,5.0304,0.073611,0.77937,68,4,12,20jul15_18may15_PWD_m2_sp1_19_rev_12,1,0,0,,2,21,55,
20jul15_18may15_PWD_m2_sp1_19_rev,4.284,0.041418,0.69459,103,5,13,20jul15_18may15_PWD_m2_sp1_19_rev_13,1,0,0,,2,19,97,
20jul15_18may15_PWD_m2_sp1_19_rev,3.6914,0.032977,0.69797,112,5,15,20jul15_18may15_PWD_m2_sp1_19_rev_15,1,0,0,,2,30,100,
27mar16_6mar16_PWD_m1_sp1_1_rev,8.7135,0.077364,0.6736,113,2,15,27mar16_6mar16_PWD_m1_sp1_1_rev_15,1,1,1,,2,47,110,
27mar16_6mar16_PWD_m1_sp1_1_rev,4.5376,0.038585,0.68772,118,4,5,27mar16_6mar16_PWD_m1_sp1_1_rev_5,1,0,,,2,23,110,
27mar16_6mar16_PWD_m1_sp1_1_rev,4.5963,0.036006,0.68858,128,3,6,27mar16_6mar16_PWD_m1_sp1_1_rev_6,1,0,,,2,42,125,
27mar16_6mar16_PWD_m1_sp1_2.1_rev,3.1746,0.040891,0.57266,78,2,15,27mar16_6mar16_PWD_m1_sp1_2.1_rev_15,1,1,1,,2,18,68,
27mar16_6mar16_PWD_m1_sp1_2.1_rev,2.5806,0.026983,0.67413,96,2,2,27mar16_6mar16_PWD_m1_sp1_2.1_rev_2,1,1,1,,2,32,89,
27mar16_6mar16_PWD_m1_sp1_2.1_rev,3.3898,0.043032,0.6176,79,2,3,27mar16_6mar16_PWD_m1_sp1_2.1_rev_3,1,1,1,,2,25,70,
27mar16_6mar16_PWD_m1_sp1_2.1_rev,3.8233,0.034951,0.54021,109,2,6,27mar16_6mar16_PWD_m1_sp1_2.1_rev_6,1,1,1,,2,40,97,
27mar16_6mar16_PWD_m1_sp1_2.1_rev,5.1111,0.055458,0.59292,92,2,7,27mar16_6mar16_PWD_m1_sp1_2.1_rev_7,1,1,1,,2,16,79,
27mar16_6mar16_PWD_m1_sp1_2.2_rev,5.0938,0.056449,0.58438,90,3,11,27mar16_6mar16_PWD_m1_sp1_2.2_rev_11,1,0,0,,2,23,81,
27mar16_6mar16_PWD_m1_sp1_2.2_rev,4.889,0.055324,0.57524,88,3,18,27mar16_6mar16_PWD_m1_sp1_2.2_rev_18,1,0,0,,2,28,86,
27mar16_6mar16_PWD_m1_sp1_2.2_rev,3.27,0.029956,0.58651,109,4,4,27mar16_6mar16_PWD_m1_sp1_2.2_rev_4,1,0,0,,2,23,105,
27mar16_6mar16_PWD_m1_sp1_3_rev,4.1044,0.038743,0.64813,106,2,12,27mar16_6mar16_PWD_m1_sp1_3_rev_12,1,1,1,,2,23,96,
27mar16_6mar16_PWD_m1_sp1_3_rev,4.7411,0.049065,0.63892,97,2,19,27mar16_6mar16_PWD_m1_sp1_3_rev_19,1,1,1,,2,28,85,
27mar16_6mar16_PWD_m1_sp1_3_rev,5.4057,0.048262,0.73862,112,2,2,27mar16_6mar16_PWD_m1_sp1_3_rev_2,1,1,1,,2,38,99,
27mar16_6mar16_PWD_m1_sp1_3_rev,7.7055,0.067762,0.68478,114,2,8,27mar16_6mar16_PWD_m1_sp1_3_rev_8,1,1,1,,2,35,102,
27mar16_6mar16_PWD_m1_sp1_4_rev,5.7848,0.056172,0.33105,103,2,12,27mar16_6mar16_PWD_m1_sp1_4_rev_12,1,1,1,,2,31,82,
27mar16_6mar16_PWD_m1_sp1_4_rev,4.2138,0.038662,0.3443,109,2,5,27mar16_6mar16_PWD_m1_sp1_4_rev_5,1,1,1,,2,22,96,
27mar16_6mar16_PWD_m1_sp1_5_rev,6.7944,0.062308,0.55034,109,6,1,27mar16_6mar16_PWD_m1_sp1_5_rev_1,1,0,0,,2,25,61,
6mar15_1mar15_PWD_m1_sp4_1.1_rev,2.715,0.033371,0.36999,81,9,11,6mar15_1mar15_PWD_m1_sp4_1.1_rev_11,1,0,0,,2,63,69,
6mar15_1mar15_PWD_m1_sp4_1.1_rev,3.5825,0.030987,0.33526,116,13,8,6mar15_1mar15_PWD_m1_sp4_1.1_rev_8,1,0,0,,2,65,111,
6mar15_1mar15_PWD_m1_sp4_2_rev,9.0234,0.08246,0.79936,109,8,13,6mar15_1mar15_PWD_m1_sp4_2_rev_13,1,0,0,,2,46,102,
6mar15_1mar15_PWD_m1_sp4_2_rev,4.5203,0.051093,0.74016,88,4,8,6mar15_1mar15_PWD_m1_sp4_2_rev_8,1,0,0,,2,16,63,
6mar15_1mar15_PWD_m1_sp4_3_rev,3.2268,0.04214,0.75332,77,2,1,6mar15_1mar15_PWD_m1_sp4_3_rev_1,1,0,0,,2,18,61,
6mar15_1mar15_PWD_m1_sp4_3_rev,5.7177,0.045607,0.64081,125,3,10,6mar15_1mar15_PWD_m1_sp4_3_rev_10,1,0,0,,2,44,97,
6mar15_1mar15_PWD_m1_sp4_3_rev,2.5352,0.024513,0.69392,103,4,13,6mar15_1mar15_PWD_m1_sp4_3_rev_13,1,0,0,,2,33,89,
6mar15_1mar15_PWD_m1_sp4_3_rev,7.6644,0.10447,0.74472,73,2,15,6mar15_1mar15_PWD_m1_sp4_3_rev_15,1,1,1,,2,25,65,
6mar15_1mar15_PWD_m1_sp4_3_rev,4.4523,0.046499,0.69654,96,4,3,6mar15_1mar15_PWD_m1_sp4_3_rev_3,1,0,0,,2,27,78,
6mar15_1mar15_PWD_m1_sp4_4_rev,3.9908,0.040298,0.77893,99,3,12,6mar15_1mar15_PWD_m1_sp4_4_rev_12,1,0,0,tweak at the end might mess up segmentation,2,20,91,
6mar15_1mar15_PWD_m1_sp4_4_rev,6.4456,0.064067,0.82258,101,5,14,6mar15_1mar15_PWD_m1_sp4_4_rev_14,1,0,0,faint 3rd foci,2,19,88,
6mar15_1mar15_PWD_m1_sp4_4_rev,4.934,0.059531,0.77771,83,3,17,6mar15_1mar15_PWD_m1_sp4_4_rev_17,1,0,0,,2,34,80,
6mar15_1mar15_PWD_m1_sp4_4_rev,4.4999,0.049972,0.84755,90,5,2,6mar15_1mar15_PWD_m1_sp4_4_rev_2,1,0,0,,2,31,81,
6mar15_1mar15_PWD_m1_sp4_4_rev,7.7438,0.080169,0.81102,97,5,4,6mar15_1mar15_PWD_m1_sp4_4_rev_4,1,0,0,,2,29,81,
6mar15_1mar15_PWD_m1_sp4_4_rev,5.9758,0.051343,0.83549,116,6,5,6mar15_1mar15_PWD_m1_sp4_4_rev_5,1,0,0,,2,37,101,
6mar15_1mar15_PWD_m1_sp4_4_rev,4.4692,0.057216,0.8568,78,6,6,6mar15_1mar15_PWD_m1_sp4_4_rev_6,1,0,0,,2,31,67,
6mar15_1mar15_PWD_m1_sp4_4_rev,4.4129,0.062239,0.81112,71,2,7,6mar15_1mar15_PWD_m1_sp4_4_rev_7,1,1,1,,2,34,62,
6mar15_1mar15_PWD_m1_sp4_4_rev,6.2415,0.061445,0.7835,102,6,8,6mar15_1mar15_PWD_m1_sp4_4_rev_8,1,0,0,,2,15,95,
6mar15_1mar15_PWD_m1_sp4_5_rev,7.0834,0.078422,0.61295,90,2,1,6mar15_1mar15_PWD_m1_sp4_5_rev_1,1,1,1,offset blue channels,2,27,72,
6mar15_1mar15_PWD_m1_sp4_5_rev,4.8893,0.058086,0.64711,84,2,11,6mar15_1mar15_PWD_m1_sp4_5_rev_11,1,1,1,,2,11,70,
6mar15_1mar15_PWD_m1_sp4_5_rev,1.2698,0.017515,0.65713,72,3,13,6mar15_1mar15_PWD_m1_sp4_5_rev_13,1,0,0,,2,13,53,
6mar15_1mar15_PWD_m1_sp4_5_rev,2.3188,0.02646,0.68757,88,2,15,6mar15_1mar15_PWD_m1_sp4_5_rev_15,1,1,1,,2,17,71,
6mar15_1mar15_PWD_m1_sp4_5_rev,9.5176,0.089328,0.60254,107,2,5,6mar15_1mar15_PWD_m1_sp4_5_rev_5,1,1,1,,2,56,96,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,5.9755,0.061812,0.69047,97,3,1,6mar15_1mar15_PWD_m1_sp4_6.1_rev_1,1,0,0,,2,29,87,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,4.259,0.045714,0.57968,93,2,11,6mar15_1mar15_PWD_m1_sp4_6.1_rev_11,1,1,1,,2,17,80,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,8.1312,0.08288,0.6987,98,4,2,6mar15_1mar15_PWD_m1_sp4_6.1_rev_2,1,0,0,,2,20,77,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,4.7031,0.03971,0.62559,118,3,5,6mar15_1mar15_PWD_m1_sp4_6.1_rev_5,1,0,0,,2,18,109,
6mar15_1mar15_PWD_m1_sp4_6.1_rev,5.1588,0.048819,0.61647,106,3,9,6mar15_1mar15_PWD_m1_sp4_6.1_rev_9,1,0,0,small kink at the end,2,30,104,
6mar15_1mar15_PWD_m1_sp4_7_rev,3.3255,0.030313,0.63647,110,4,13,6mar15_1mar15_PWD_m1_sp4_7_rev_13,1,0,0,,2,25,93,
6mar15_1mar15_PWD_m1_sp4_7_rev,5.4398,0.055884,0.66003,97,3,15,6mar15_1mar15_PWD_m1_sp4_7_rev_15,1,0,0,,2,45,92,
6mar15_1mar15_PWD_m1_sp4_7_rev,8.0267,0.094181,0.68194,85,9,19,6mar15_1mar15_PWD_m1_sp4_7_rev_19,1,0,0,,2,21,69,
6mar15_1mar15_PWD_m1_sp4_7_rev,5.2895,0.04973,0.58531,106,3,2,6mar15_1mar15_PWD_m1_sp4_7_rev_2,1,0,0,,2,20,101,
6mar15_1mar15_PWD_m1_sp4_7_rev,5.8916,0.059927,0.54333,98,2,4,6mar15_1mar15_PWD_m1_sp4_7_rev_4,1,1,1,,2,28,90,
6mar15_1mar15_PWD_m1_sp4_7_rev,3.1028,0.04251,0.56978,73,5,5,6mar15_1mar15_PWD_m1_sp4_7_rev_5,1,0,0,,2,49,71,
6mar15_1mar15_PWD_m1_sp4_7_rev,4.6365,0.039229,0.54872,118,3,6,6mar15_1mar15_PWD_m1_sp4_7_rev_6,1,0,0,think middle foci is noise,2,37,104,
6mar15_1mar15_PWD_m1_sp4_7_rev,6.7269,0.061925,0.643,109,4,7,6mar15_1mar15_PWD_m1_sp4_7_rev_7,1,0,0,,2,44,103,
6mar15_1mar15_PWD_m1_sp4_7_rev,5.7726,0.067285,0.6238,86,3,9,6mar15_1mar15_PWD_m1_sp4_7_rev_9,1,0,0,,2,10,67,
6mar15_1mar15_PWD_m1_sp4_8_rev,3.2907,0.0385,0.56379,85,5,10,6mar15_1mar15_PWD_m1_sp4_8_rev_10,1,0,0,faint middle foci,2,13,78,
6mar15_1mar15_PWD_m1_sp4_8_rev,6.9402,0.072496,0.59986,96,2,12,6mar15_1mar15_PWD_m1_sp4_8_rev_12,1,1,1,,2,27,80,
6mar15_1mar15_PWD_m1_sp4_8_rev,4.6245,0.03965,0.56406,117,5,14,6mar15_1mar15_PWD_m1_sp4_8_rev_14,1,0,0,,2,22,115,
6mar15_1mar15_PWD_m1_sp4_8_rev,4.1628,0.048163,0.53843,86,3,18,6mar15_1mar15_PWD_m1_sp4_8_rev_18,1,0,0,,2,43,80,
6mar15_1mar15_PWD_m1_sp4_8_rev,3.7017,0.035228,0.60265,105,2,3,6mar15_1mar15_PWD_m1_sp4_8_rev_3,1,1,1,,2,17,100,
6mar15_1mar15_PWD_m1_sp4_8_rev,3.0817,0.032834,0.57768,94,3,6,6mar15_1mar15_PWD_m1_sp4_8_rev_6,1,0,0,,2,28,90,
6mar15_1mar15_PWD_m1_sp4_8_rev,2.9508,0.030791,0.58556,96,4,8,6mar15_1mar15_PWD_m1_sp4_8_rev_8,1,0,0,,2,24,88,
6mar15_1mar15_PWD_m1_sp4_8_rev,3.1199,0.034649,0.56473,90,3,9,6mar15_1mar15_PWD_m1_sp4_8_rev_9,1,0,0,,2,27,76,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,4.91,0.055608,0.58675,88,3,10,7mar15_1mar15_PWD_m1_sp4_1.1_rev_10,1,0,0,,2,17,84,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,4.8886,0.061347,0.51693,80,5,13,7mar15_1mar15_PWD_m1_sp4_1.1_rev_13,1,0,0,,2,13,71,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,3.981,0.031272,0.6054,127,3,5,7mar15_1mar15_PWD_m1_sp4_1.1_rev_5,1,0,0,faint middle foci,2,23,118,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,4.3235,0.041465,0.53351,104,3,7,7mar15_1mar15_PWD_m1_sp4_1.1_rev_7,1,0,0,,2,50,88,
7mar15_1mar15_PWD_m1_sp4_1.1_rev,2.3351,0.028796,0.6516,81,2,8,7mar15_1mar15_PWD_m1_sp4_1.1_rev_8,1,1,1,,2,24,72,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,5.975,0.054034,0.48504,111,5,15,7mar15_1mar15_PWD_m1_sp4_1.2_rev_15,1,0,0,faint middle foci,2,22,106,
7mar15_1mar15_PWD_m1_sp4_1.2_rev,5.2586,0.045885,0.45337,115,2,8,7mar15_1mar15_PWD_m1_sp4_1.2_rev_8,1,1,1,,2,27,94,
7mar15_1mar15_PWD_m1_sp4_12_rev,7.0313,0.10809,0.45251,65,5,14,7mar15_1mar15_PWD_m1_sp4_12_rev_14,1,0,0,,2,13,53,
7mar15_1mar15_PWD_m1_sp4_12_rev,5.7864,0.069586,0.43211,83,3,18,7mar15_1mar15_PWD_m1_sp4_12_rev_18,1,0,0,,2,23,79,
7mar15_1mar15_PWD_m1_sp4_12_rev,3.1694,0.025047,0.39481,127,8,19,7mar15_1mar15_PWD_m1_sp4_12_rev_19,1,0,0,,2,34,123,
7mar15_1mar15_PWD_m1_sp4_12_rev,3.4878,0.035975,0.46527,97,8,20,7mar15_1mar15_PWD_m1_sp4_12_rev_20,1,0,0,,2,33,83,
7mar15_1mar15_PWD_m1_sp4_12_rev,3.5285,0.02824,0.42711,125,4,4,7mar15_1mar15_PWD_m1_sp4_12_rev_4,1,0,0,,2,19,118,
7mar15_1mar15_PWD_m1_sp4_12_rev,3.4826,0.030177,0.5114,115,9,8,7mar15_1mar15_PWD_m1_sp4_12_rev_8,1,0,0,,2,33,114,
