fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
8apr15_1apr15_PWD_f1_sp1_4_rev,102,6.1119,0.059932,20,8apr15_1apr15_PWD_f1_sp1_4_rev_20,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_4_rev,105,8.3129,0.078916,21,8apr15_1apr15_PWD_f1_sp1_4_rev_21,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,147,8.3368,0.056595,1,8apr15_1apr15_PWD_f1_sp1_5_rev_1,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,90,9.0387,0.10037,3,8apr15_1apr15_PWD_f1_sp1_5_rev_3,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,96,10.9034,0.11375,4,8apr15_1apr15_PWD_f1_sp1_5_rev_4,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,39,4.0242,0.1045,5,8apr15_1apr15_PWD_f1_sp1_5_rev_5,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,41,7.0573,0.17128,6,8apr15_1apr15_PWD_f1_sp1_5_rev_6,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,116,8.8438,0.076393,7,8apr15_1apr15_PWD_f1_sp1_5_rev_7,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,149,7.3704,0.049375,8,8apr15_1apr15_PWD_f1_sp1_5_rev_8,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,108,12.9369,0.11969,10,8apr15_1apr15_PWD_f1_sp1_5_rev_10,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,59,5.3983,0.091674,12,8apr15_1apr15_PWD_f1_sp1_5_rev_12,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,141,11.6901,0.082815,13,8apr15_1apr15_PWD_f1_sp1_5_rev_13,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,37,3.9683,0.1062,14,8apr15_1apr15_PWD_f1_sp1_5_rev_14,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,44,1.3889,0.031272,16,8apr15_1apr15_PWD_f1_sp1_5_rev_16,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,93,4.258,0.045621,17,8apr15_1apr15_PWD_f1_sp1_5_rev_17,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,60,5.3205,0.088945,19,8apr15_1apr15_PWD_f1_sp1_5_rev_19,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,98,11.6173,0.11845,20,8apr15_1apr15_PWD_f1_sp1_5_rev_20,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,72,6.4548,0.089144,21,8apr15_1apr15_PWD_f1_sp1_5_rev_21,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,76,6.5699,0.086183,24,8apr15_1apr15_PWD_f1_sp1_5_rev_24,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,66,8.3023,0.12496,25,8apr15_1apr15_PWD_f1_sp1_5_rev_25,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,47,6.6647,0.14105,26,8apr15_1apr15_PWD_f1_sp1_5_rev_26,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,78,7.8696,0.10101,27,8apr15_1apr15_PWD_f1_sp1_5_rev_27,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,49,6.0196,0.12351,29,8apr15_1apr15_PWD_f1_sp1_5_rev_29,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,63,12.2637,0.19523,31,8apr15_1apr15_PWD_f1_sp1_5_rev_31,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_5_rev,41,4.5375,0.11096,34,8apr15_1apr15_PWD_f1_sp1_5_rev_34,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,74,2.3188,0.031534,1,8apr15_1apr15_PWD_f1_sp1_6_rev_1,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,80,2.623,0.032797,2,8apr15_1apr15_PWD_f1_sp1_6_rev_2,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,84,6.2207,0.073847,3,8apr15_1apr15_PWD_f1_sp1_6_rev_3,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,59,5.4809,0.093197,4,8apr15_1apr15_PWD_f1_sp1_6_rev_4,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,103,2.8284,0.02737,5,8apr15_1apr15_PWD_f1_sp1_6_rev_5,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,74,4.1459,0.055744,6,8apr15_1apr15_PWD_f1_sp1_6_rev_6,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,51,0.9375,0.018392,7,8apr15_1apr15_PWD_f1_sp1_6_rev_7,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,77,5.2819,0.068284,8,8apr15_1apr15_PWD_f1_sp1_6_rev_8,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,64,2.9508,0.045785,9,8apr15_1apr15_PWD_f1_sp1_6_rev_9,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,77,4.9128,0.063716,10,8apr15_1apr15_PWD_f1_sp1_6_rev_10,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,84,0.61538,0.0073004,11,8apr15_1apr15_PWD_f1_sp1_6_rev_11,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,53,2.029,0.038441,12,8apr15_1apr15_PWD_f1_sp1_6_rev_12,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,47,2.3342,0.049447,13,8apr15_1apr15_PWD_f1_sp1_6_rev_13,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,69,5.7064,0.082986,15,8apr15_1apr15_PWD_f1_sp1_6_rev_15,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,96,2.7496,0.028574,16,8apr15_1apr15_PWD_f1_sp1_6_rev_16,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,53,5.5925,0.10598,17,8apr15_1apr15_PWD_f1_sp1_6_rev_17,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,80,4.2201,0.052438,18,8apr15_1apr15_PWD_f1_sp1_6_rev_18,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,74,5.3814,0.072864,19,8apr15_1apr15_PWD_f1_sp1_6_rev_19,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,85,3.3819,0.039768,20,8apr15_1apr15_PWD_f1_sp1_6_rev_20,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,52,3.8315,0.073423,21,8apr15_1apr15_PWD_f1_sp1_6_rev_21,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_6_rev,52,4.2592,0.082353,22,8apr15_1apr15_PWD_f1_sp1_6_rev_22,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,104,4.2054,0.040615,1,8apr15_1apr15_PWD_f1_sp1_7_rev_1,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,96,4.2394,0.044341,2,8apr15_1apr15_PWD_f1_sp1_7_rev_2,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,117,3.0303,0.025899,3,8apr15_1apr15_PWD_f1_sp1_7_rev_3,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,66,5.9536,0.090814,5,8apr15_1apr15_PWD_f1_sp1_7_rev_5,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,78,1.4085,0.018014,6,8apr15_1apr15_PWD_f1_sp1_7_rev_6,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,57,2.4242,0.042787,7,8apr15_1apr15_PWD_f1_sp1_7_rev_7,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,106,1.791,0.016834,8,8apr15_1apr15_PWD_f1_sp1_7_rev_8,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,62,7.9012,0.12835,9,8apr15_1apr15_PWD_f1_sp1_7_rev_9,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,92,6.8626,0.074614,10,8apr15_1apr15_PWD_f1_sp1_7_rev_10,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,82,2.3881,0.029041,11,8apr15_1apr15_PWD_f1_sp1_7_rev_11,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,118,4.4217,0.037448,12,8apr15_1apr15_PWD_f1_sp1_7_rev_12,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,119,7.8551,0.065746,13,8apr15_1apr15_PWD_f1_sp1_7_rev_13,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,97,5.2689,0.054515,15,8apr15_1apr15_PWD_f1_sp1_7_rev_15,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,103,3.1686,0.030775,17,8apr15_1apr15_PWD_f1_sp1_7_rev_17,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,100,7.2592,0.072856,18,8apr15_1apr15_PWD_f1_sp1_7_rev_18,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,81,11.8261,0.14662,20,8apr15_1apr15_PWD_f1_sp1_7_rev_20,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_7_rev,114,7.6331,0.066819,21,8apr15_1apr15_PWD_f1_sp1_7_rev_21,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,68,6.8823,0.10185,1,8apr15_1apr15_PWD_f1_sp1_8_rev_1,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,86,3.7194,0.043386,2,8apr15_1apr15_PWD_f1_sp1_8_rev_2,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,67,5.7759,0.085704,3,8apr15_1apr15_PWD_f1_sp1_8_rev_3,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,94,1.9048,0.020326,4,8apr15_1apr15_PWD_f1_sp1_8_rev_4,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,121,8.1141,0.067328,5,8apr15_1apr15_PWD_f1_sp1_8_rev_5,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,92,9.119,0.098975,6,8apr15_1apr15_PWD_f1_sp1_8_rev_6,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,104,6.5691,0.063168,7,8apr15_1apr15_PWD_f1_sp1_8_rev_7,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,59,6.1041,0.1034,8,8apr15_1apr15_PWD_f1_sp1_8_rev_8,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,134,4.5381,0.033819,9,8apr15_1apr15_PWD_f1_sp1_8_rev_9,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,106,5.3527,0.050688,10,8apr15_1apr15_PWD_f1_sp1_8_rev_10,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,115,4.5227,0.03936,11,8apr15_1apr15_PWD_f1_sp1_8_rev_11,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,75,5.9906,0.080009,12,8apr15_1apr15_PWD_f1_sp1_8_rev_12,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,88,8.228,0.092978,13,8apr15_1apr15_PWD_f1_sp1_8_rev_13,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,92,9.3458,0.10117,14,8apr15_1apr15_PWD_f1_sp1_8_rev_14,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,104,7.0629,0.067735,15,8apr15_1apr15_PWD_f1_sp1_8_rev_15,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,103,5.3806,0.052358,16,8apr15_1apr15_PWD_f1_sp1_8_rev_16,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,126,9.3482,0.073932,17,8apr15_1apr15_PWD_f1_sp1_8_rev_17,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,99,6.2582,0.06322,18,8apr15_1apr15_PWD_f1_sp1_8_rev_18,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,95,4.918,0.051876,19,8apr15_1apr15_PWD_f1_sp1_8_rev_19,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_8_rev,95,6.6802,0.070067,20,8apr15_1apr15_PWD_f1_sp1_8_rev_20,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,109,4.5217,0.041402,1,8apr15_1apr15_PWD_f1_sp1_9_rev_1,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,90,8.7504,0.097487,2,8apr15_1apr15_PWD_f1_sp1_9_rev_2,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,108,6.5861,0.061144,3,8apr15_1apr15_PWD_f1_sp1_9_rev_3,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,105,8.6187,0.081746,4,8apr15_1apr15_PWD_f1_sp1_9_rev_4,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,103,5.3025,0.051482,5,8apr15_1apr15_PWD_f1_sp1_9_rev_5,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,157,5.4819,0.034904,7,8apr15_1apr15_PWD_f1_sp1_9_rev_7,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,85,5.4628,0.064407,9,8apr15_1apr15_PWD_f1_sp1_9_rev_9,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,104,5.4442,0.05259,10,8apr15_1apr15_PWD_f1_sp1_9_rev_10,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,152,8.149,0.053712,12,8apr15_1apr15_PWD_f1_sp1_9_rev_12,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,92,7.1875,0.07835,15,8apr15_1apr15_PWD_f1_sp1_9_rev_15,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,81,7.7478,0.095802,16,8apr15_1apr15_PWD_f1_sp1_9_rev_16,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,126,6.1703,0.049077,17,8apr15_1apr15_PWD_f1_sp1_9_rev_17,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,131,16.6718,0.12771,18,8apr15_1apr15_PWD_f1_sp1_9_rev_18,,,,,,,,,
8apr15_1apr15_PWD_f1_sp1_9_rev,139,7.3596,0.053011,19,8apr15_1apr15_PWD_f1_sp1_9_rev_19,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,151,6.7995,0.045172,1,8feb18_1feb18_KAZ_f1_sp1_1_rev_1,,,"bad green signal, try adjusting blue channel",,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,94,6.6821,0.07136,3,8feb18_1feb18_KAZ_f1_sp1_1_rev_3,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,58,4.6263,0.080069,5,8feb18_1feb18_KAZ_f1_sp1_1_rev_5,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,91,1.9672,0.021573,6,8feb18_1feb18_KAZ_f1_sp1_1_rev_6,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,95,6.5018,0.068477,9,8feb18_1feb18_KAZ_f1_sp1_1_rev_9,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,176,8.3675,0.047447,11,8feb18_1feb18_KAZ_f1_sp1_1_rev_11,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,181,11.4023,0.063113,12,8feb18_1feb18_KAZ_f1_sp1_1_rev_12,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,137,3.6028,0.02636,13,8feb18_1feb18_KAZ_f1_sp1_1_rev_13,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,53,3.4891,0.066149,15,8feb18_1feb18_KAZ_f1_sp1_1_rev_15,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,92,7.7651,0.084152,16,8feb18_1feb18_KAZ_f1_sp1_1_rev_16,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,157,4.024,0.025592,17,8feb18_1feb18_KAZ_f1_sp1_1_rev_17,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,112,3.2286,0.028823,18,8feb18_1feb18_KAZ_f1_sp1_1_rev_18,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,115,5.4973,0.047839,21,8feb18_1feb18_KAZ_f1_sp1_1_rev_21,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,155,5.6637,0.036591,22,8feb18_1feb18_KAZ_f1_sp1_1_rev_22,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,108,5.4081,0.05028,23,8feb18_1feb18_KAZ_f1_sp1_1_rev_23,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,70,5.4446,0.077905,24,8feb18_1feb18_KAZ_f1_sp1_1_rev_24,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,135,2.2496,0.016648,25,8feb18_1feb18_KAZ_f1_sp1_1_rev_25,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,137,6.6961,0.048714,26,8feb18_1feb18_KAZ_f1_sp1_1_rev_26,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,77,4.7382,0.061199,27,8feb18_1feb18_KAZ_f1_sp1_1_rev_27,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,93,3.5294,0.037978,28,8feb18_1feb18_KAZ_f1_sp1_1_rev_28,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_1_rev,47,3.2008,0.067921,29,8feb18_1feb18_KAZ_f1_sp1_1_rev_29,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,124,4.8802,0.039449,1,8feb18_1feb18_KAZ_f1_sp1_10_rev_1,1,1,,faint first foci,1,86,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,58,3.0696,0.052896,2,8feb18_1feb18_KAZ_f1_sp1_10_rev_2,0,,,strange shape,,,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,131,5.9551,0.045441,3,8feb18_1feb18_KAZ_f1_sp1_10_rev_3,1,1,,,1,33,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,121,6.1798,0.050931,4,8feb18_1feb18_KAZ_f1_sp1_10_rev_4,1,1,,,1,46,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,65,1.9672,0.030083,5,8feb18_1feb18_KAZ_f1_sp1_10_rev_5,1,1,,kinda bad ben,1,53,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,89,6.2457,0.070309,6,8feb18_1feb18_KAZ_f1_sp1_10_rev_6,1,1,,,1,73,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,135,4.5666,0.033939,7,8feb18_1feb18_KAZ_f1_sp1_10_rev_7,1,0,,,1,52,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,82,4.9532,0.060464,8,8feb18_1feb18_KAZ_f1_sp1_10_rev_8,1,0,,,1,71,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,81,2.0896,0.025658,9,8feb18_1feb18_KAZ_f1_sp1_10_rev_9,1,,,foci at tip ,2,48,80,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,96,5.6565,0.059197,10,8feb18_1feb18_KAZ_f1_sp1_10_rev_10,1,1,,,1,74,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,105,3.8436,0.036522,11,8feb18_1feb18_KAZ_f1_sp1_10_rev_11,1,0,,,1,53,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,136,12.745,0.094009,13,8feb18_1feb18_KAZ_f1_sp1_10_rev_13,1,1,,,1,57,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,123,5.9513,0.048504,14,8feb18_1feb18_KAZ_f1_sp1_10_rev_14,0,,,bad bend,,,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,111,4.1431,0.037461,15,8feb18_1feb18_KAZ_f1_sp1_10_rev_15,1,1,,,1,82,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,115,4.6039,0.039873,18,8feb18_1feb18_KAZ_f1_sp1_10_rev_18,1,1,,,1,48,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,150,5.3585,0.035706,19,8feb18_1feb18_KAZ_f1_sp1_10_rev_19,1,1,,,1,20,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,147,3.6939,0.0252,20,8feb18_1feb18_KAZ_f1_sp1_10_rev_20,0,,,"partially broken, incomplete",,,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,83,4.2249,0.051147,21,8feb18_1feb18_KAZ_f1_sp1_10_rev_21,0,,,broken incomplete,,,,,
8feb18_1feb18_KAZ_f1_sp1_10_rev,63,2.2857,0.036051,22,8feb18_1feb18_KAZ_f1_sp1_10_rev_22,0,,,broken,,,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,73,3.8095,0.051926,1,8feb18_1feb18_KAZ_f1_sp1_11_rev_1,1,0,,cell signal kinda medium quality,1,68,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,112,6.9332,0.062153,2,8feb18_1feb18_KAZ_f1_sp1_11_rev_2,1,0,,,1,66,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,128,3.75,0.02934,3,8feb18_1feb18_KAZ_f1_sp1_11_rev_3,1,0,,faint middle foci,2,31,119,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,93,6.5062,0.070084,4,8feb18_1feb18_KAZ_f1_sp1_11_rev_4,1,0,faint flanking foci,,1,44,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,102,1.9718,0.019394,5,8feb18_1feb18_KAZ_f1_sp1_11_rev_5,1,0,,,1,29,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,65,3.8608,0.059833,7,8feb18_1feb18_KAZ_f1_sp1_11_rev_7,1,0,,,1,49,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,76,4.9759,0.065081,8,8feb18_1feb18_KAZ_f1_sp1_11_rev_8,1,0,,,1,57,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,76,2.0588,0.027113,9,8feb18_1feb18_KAZ_f1_sp1_11_rev_9,1,0,,,1,47,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,66,2.1938,0.033375,10,8feb18_1feb18_KAZ_f1_sp1_11_rev_10,1,0,,,1,46,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,86,1.4925,0.017287,11,8feb18_1feb18_KAZ_f1_sp1_11_rev_11,1,0,,,1,46,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,86,4.718,0.055006,12,8feb18_1feb18_KAZ_f1_sp1_11_rev_12,1,0,,,1,20,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,103,3.3601,0.032507,13,8feb18_1feb18_KAZ_f1_sp1_11_rev_13,1,0,,,2,28,102,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,91,2.5,0.027356,14,8feb18_1feb18_KAZ_f1_sp1_11_rev_14,1,0,,,1,76,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,79,2.5,0.03168,15,8feb18_1feb18_KAZ_f1_sp1_11_rev_15,1,0,,faint foci at the end,1,19,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,104,7.1598,0.068698,16,8feb18_1feb18_KAZ_f1_sp1_11_rev_16,1,0,,,1,51,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,68,4,0.058621,17,8feb18_1feb18_KAZ_f1_sp1_11_rev_17,1,0,,,2,17,54,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,47,2.0896,0.044339,18,8feb18_1feb18_KAZ_f1_sp1_11_rev_18,1,0,,,1,40,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,100,3.0303,0.030293,19,8feb18_1feb18_KAZ_f1_sp1_11_rev_19,1,0,,,1,59,,,
8feb18_1feb18_KAZ_f1_sp1_11_rev,50,1.0345,0.020744,20,8feb18_1feb18_KAZ_f1_sp1_11_rev_20,1,1,,,1,36,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,96,6.0096,0.06281,2,8feb18_1feb18_KAZ_f1_sp1_12_rev_2,1,1,,,1,64,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,78,5.5374,0.071061,3,8feb18_1feb18_KAZ_f1_sp1_12_rev_3,1,0,,,1,35,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,76,2.3696,0.031045,4,8feb18_1feb18_KAZ_f1_sp1_12_rev_4,0,,,"should be 2 merged, but just a single bivalent",,,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,120,2.3333,0.019407,5,8feb18_1feb18_KAZ_f1_sp1_12_rev_5,1,0,,,2,22,52,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,119,3.8335,0.032227,6,8feb18_1feb18_KAZ_f1_sp1_12_rev_6,1,0,,,2,41,106,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,151,7.7943,0.051574,7,8feb18_1feb18_KAZ_f1_sp1_12_rev_7,1,0,,,1,99,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,85,6.9565,0.081433,8,8feb18_1feb18_KAZ_f1_sp1_12_rev_8,1,0,,,1,61,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,169,5.468,0.032344,9,8feb18_1feb18_KAZ_f1_sp1_12_rev_9,0,,,2 bivalents,,,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,103,4.9628,0.047982,11,8feb18_1feb18_KAZ_f1_sp1_12_rev_11,1,1,,,1,82,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,85,4.2265,0.04983,12,8feb18_1feb18_KAZ_f1_sp1_12_rev_12,1,1,,,1,57,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,98,4.3302,0.04397,13,8feb18_1feb18_KAZ_f1_sp1_12_rev_13,1,0,,,1,61,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,128,2.8125,0.021979,14,8feb18_1feb18_KAZ_f1_sp1_12_rev_14,1,1,,,2,17,115,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,70,2.2581,0.032029,15,8feb18_1feb18_KAZ_f1_sp1_12_rev_15,1,1,,,1,57,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,57,3.53,0.062082,16,8feb18_1feb18_KAZ_f1_sp1_12_rev_16,1,1,,,1,33,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,111,6.8559,0.061517,17,8feb18_1feb18_KAZ_f1_sp1_12_rev_17,1,0,,,2,65,105,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,100,3.2258,0.032414,18,8feb18_1feb18_KAZ_f1_sp1_12_rev_18,1,1,,,1,44,,,
8feb18_1feb18_KAZ_f1_sp1_12_rev,79,2.4615,0.031014,19,8feb18_1feb18_KAZ_f1_sp1_12_rev_19,1,1,,,1,52,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,61,10.2154,0.16775,5,8feb18_1feb18_KAZ_f1_sp1_13_rev_5,,,,mulitple cells,,,,,
