"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","avergeRED","numberCrossOvers","boxNumber","foci_ABS_Position_1","Obj.ID","mouse","strain","subsp","sex","category","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes"
"23jul19_28sep18_CZECH_m2_sp1_24_rev",87,5.7386,0.065837,0.57969,1,3,79,"23jul19_28sep18_CZECH_m2_sp1_24_rev_3","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_24_rev",113,5.8929,0.052155,0.57815,7,4,6,"23jul19_28sep18_CZECH_m2_sp1_24_rev_4","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_24_rev",108,3.9372,0.036383,0.56219,8,5,5,"23jul19_28sep18_CZECH_m2_sp1_24_rev_5","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_24_rev",80,3.725,0.046709,0.59099,2,6,17,"23jul19_28sep18_CZECH_m2_sp1_24_rev_6","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_24_rev",91,4.0137,0.04426,0.5814,7,7,6,"23jul19_28sep18_CZECH_m2_sp1_24_rev_7","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_24_rev",82,5.1412,0.063043,0.57551,8,9,5,"23jul19_28sep18_CZECH_m2_sp1_24_rev_9","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",86,15.1848,0.17557,0.5842,10,1,1,"23jul19_28sep18_CZECH_m2_sp1_25_rev_1","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",85,5.1997,0.061025,0.57685,10,10,8,"23jul19_28sep18_CZECH_m2_sp1_25_rev_10","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",91,6.1819,0.068198,0.55082,4,11,48,"23jul19_28sep18_CZECH_m2_sp1_25_rev_11","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",104,6.843,0.065502,0.5221,6,12,5,"23jul19_28sep18_CZECH_m2_sp1_25_rev_12","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",184,10.6922,0.058168,0.54966,10,13,8,"23jul19_28sep18_CZECH_m2_sp1_25_rev_13","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",102,3.8545,0.037716,0.51194,4,14,25,"23jul19_28sep18_CZECH_m2_sp1_25_rev_14","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",62,7.5403,0.12254,0.58002,5,2,5,"23jul19_28sep18_CZECH_m2_sp1_25_rev_2","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",61,6.6194,0.10852,0.58877,5,3,11,"23jul19_28sep18_CZECH_m2_sp1_25_rev_3","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",96,3.8083,0.03957,0.57767,6,4,4,"23jul19_28sep18_CZECH_m2_sp1_25_rev_4","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",81,4.5279,0.055803,0.56437,4,5,4,"23jul19_28sep18_CZECH_m2_sp1_25_rev_5","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",146,6.3275,0.043334,0.57814,9,6,5,"23jul19_28sep18_CZECH_m2_sp1_25_rev_6","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_25_rev",117,6.0849,0.0522,0.55426,8,9,15,"23jul19_28sep18_CZECH_m2_sp1_25_rev_9","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",98,7.6018,0.077659,0.44803,5,1,30,"23jul19_28sep18_CZECH_m2_sp1_26_rev_1","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",104,3.6863,0.035392,0.41279,12,10,2,"23jul19_28sep18_CZECH_m2_sp1_26_rev_10","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",102,3.5294,0.034645,0.44417,6,11,2,"23jul19_28sep18_CZECH_m2_sp1_26_rev_11","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",92,5.029,0.054451,0.46465,7,12,2,"23jul19_28sep18_CZECH_m2_sp1_26_rev_12","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",99,7.5033,0.075677,0.44375,6,14,10,"23jul19_28sep18_CZECH_m2_sp1_26_rev_14","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",160,5.4832,0.034209,0.4577,12,15,7,"23jul19_28sep18_CZECH_m2_sp1_26_rev_15","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",70,9.0114,0.12785,0.45022,6,16,11,"23jul19_28sep18_CZECH_m2_sp1_26_rev_16","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",66,5.376,0.081202,0.44507,7,2,4,"23jul19_28sep18_CZECH_m2_sp1_26_rev_2","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",80,2.8162,0.035305,0.43395,2,3,31,"23jul19_28sep18_CZECH_m2_sp1_26_rev_3","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",75,6.5845,0.087228,0.45782,1,5,69,"23jul19_28sep18_CZECH_m2_sp1_26_rev_5","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",51,7.6428,0.15033,0.44612,2,7,36,"23jul19_28sep18_CZECH_m2_sp1_26_rev_7","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",191,3.3333,0.01746,0.44878,10,8,4,"23jul19_28sep18_CZECH_m2_sp1_26_rev_8","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_26_rev",68,4,0.058442,0.45935,6,9,5,"23jul19_28sep18_CZECH_m2_sp1_26_rev_9","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",51,3.2836,0.064025,0.59042,4,1,3,"23jul19_28sep18_CZECH_m2_sp1_27_rev_1","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",66,3.9882,0.060436,0.56726,3,11,11,"23jul19_28sep18_CZECH_m2_sp1_27_rev_11","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",108,2.6471,0.024425,0.49909,9,12,2,"23jul19_28sep18_CZECH_m2_sp1_27_rev_12","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",73,4.7356,0.064997,0.55978,4,14,2,"23jul19_28sep18_CZECH_m2_sp1_27_rev_14","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",94,6.2016,0.065662,0.53866,6,15,5,"23jul19_28sep18_CZECH_m2_sp1_27_rev_15","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",74,3.9344,0.053135,0.56835,7,16,1,"23jul19_28sep18_CZECH_m2_sp1_27_rev_16","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",59,6.343,0.10709,0.58854,7,17,4,"23jul19_28sep18_CZECH_m2_sp1_27_rev_17","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",94,4.161,0.044046,0.56356,10,18,5,"23jul19_28sep18_CZECH_m2_sp1_27_rev_18","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",68,3.9873,0.058376,0.53679,4,4,4,"23jul19_28sep18_CZECH_m2_sp1_27_rev_4","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",97,5.3083,0.054633,0.55737,5,5,5,"23jul19_28sep18_CZECH_m2_sp1_27_rev_5","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",79,5.5124,0.069354,0.57727,5,7,10,"23jul19_28sep18_CZECH_m2_sp1_27_rev_7","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",73,3.6496,0.049703,0.5774,4,8,5,"23jul19_28sep18_CZECH_m2_sp1_27_rev_8","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_27_rev",50,4.1199,0.08314,0.58314,5,9,3,"23jul19_28sep18_CZECH_m2_sp1_27_rev_9","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",108,3.8889,0.035912,0.58127,3,1,4,"23jul19_28sep18_CZECH_m2_sp1_28_rev_1","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",87,6.2621,0.071947,0.56267,5,10,2,"23jul19_28sep18_CZECH_m2_sp1_28_rev_10","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",77,4.1799,0.054284,0.49825,5,11,5,"23jul19_28sep18_CZECH_m2_sp1_28_rev_11","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",79,4.1105,0.051912,0.58688,3,13,1,"23jul19_28sep18_CZECH_m2_sp1_28_rev_13","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",106,5.2189,0.049126,0.49184,5,14,7,"23jul19_28sep18_CZECH_m2_sp1_28_rev_14","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",83,5.0178,0.060246,0.56608,1,15,59,"23jul19_28sep18_CZECH_m2_sp1_28_rev_15","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",99,3.5821,0.036354,0.54093,5,16,4,"23jul19_28sep18_CZECH_m2_sp1_28_rev_16","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",79,1.9048,0.024099,0.51681,2,19,6,"23jul19_28sep18_CZECH_m2_sp1_28_rev_19","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",113,4.0342,0.03566,0.52624,2,2,6,"23jul19_28sep18_CZECH_m2_sp1_28_rev_2","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",92,5.3437,0.057948,0.54853,2,20,6,"23jul19_28sep18_CZECH_m2_sp1_28_rev_20","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",82,4.5178,0.055066,0.50547,1,21,60,"23jul19_28sep18_CZECH_m2_sp1_28_rev_21","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",56,5.613,0.09936,0.59264,1,3,42,"23jul19_28sep18_CZECH_m2_sp1_28_rev_3","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",52,4.1437,0.079027,0.58563,3,4,4,"23jul19_28sep18_CZECH_m2_sp1_28_rev_4","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",57,3.91,0.068611,0.60174,1,5,26,"23jul19_28sep18_CZECH_m2_sp1_28_rev_5","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",104,4.25,0.04081,0.54164,4,6,12,"23jul19_28sep18_CZECH_m2_sp1_28_rev_6","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",115,5.5754,0.048681,0.58095,7,7,4,"23jul19_28sep18_CZECH_m2_sp1_28_rev_7","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",90,6.9693,0.077318,0.56864,6,8,6,"23jul19_28sep18_CZECH_m2_sp1_28_rev_8","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_28_rev",113,11.941,0.10548,0.59052,4,9,0,"23jul19_28sep18_CZECH_m2_sp1_28_rev_9","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",52,3.8571,0.073847,0.441,7,1,6,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_1","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",77,5.4603,0.071361,0.34836,9,12,6,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_12","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",86,4.2803,0.049758,0.38859,11,13,2,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_13","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",66,4.7791,0.072094,0.36977,6,14,4,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_14","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",65,6.3442,0.097253,0.33203,9,15,7,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_15","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",97,1.2698,0.013055,0.34661,10,16,1,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_16","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",59,2.1875,0.036891,0.34243,7,17,3,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_17","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",83,5.5827,0.067554,0.33274,11,18,6,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_18","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",57,5.6301,0.098613,0.35045,7,19,7,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_19","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",82,12.9184,0.15746,0.41737,10,2,3,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_2","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",47,6.1331,0.13003,0.32518,5,20,7,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_20","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",67,4.4988,0.066768,0.42597,5,3,7,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_3","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",76,2.6866,0.035282,0.37313,10,6,7,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_6","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",60,4.1502,0.068931,0.3526,5,7,4,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_7","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",87,4.9457,0.056884,0.40332,8,8,7,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_8","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29.1_rev",71,1.2903,0.018176,0.41388,9,9,3,"23jul19_28sep18_CZECH_m2_sp1_29.1_rev_9","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",83,6.9324,0.083427,0.50917,11,106,7,"23jul19_28sep18_CZECH_m2_sp1_29_rev_106","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",38,7.0165,0.1838,0.49728,3,107,8,"23jul19_28sep18_CZECH_m2_sp1_29_rev_107","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",57,9.3723,0.1651,0.43254,5,109,8,"23jul19_28sep18_CZECH_m2_sp1_29_rev_109","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",77,10.9903,0.1419,0.39788,6,111,5,"23jul19_28sep18_CZECH_m2_sp1_29_rev_111","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",65,2.4242,0.037335,0.47295,7,112,2,"23jul19_28sep18_CZECH_m2_sp1_29_rev_112","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",36,2.9851,0.083365,0.40803,5,115,4,"23jul19_28sep18_CZECH_m2_sp1_29_rev_115","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",76,2.6866,0.035392,0.60095,10,12,7,"23jul19_28sep18_CZECH_m2_sp1_29_rev_12","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",61,3.9363,0.064785,0.56905,6,13,3,"23jul19_28sep18_CZECH_m2_sp1_29_rev_13","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",87,4.9478,0.057002,0.6524,7,14,5,"23jul19_28sep18_CZECH_m2_sp1_29_rev_14","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",71,0.96774,0.013699,0.67101,8,15,2,"23jul19_28sep18_CZECH_m2_sp1_29_rev_15","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",63,5.7911,0.091974,0.55448,6,17,2,"23jul19_28sep18_CZECH_m2_sp1_29_rev_17","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",64,3.5658,0.055874,0.55938,7,19,6,"23jul19_28sep18_CZECH_m2_sp1_29_rev_19","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",76,5.4839,0.071697,0.5598,9,20,6,"23jul19_28sep18_CZECH_m2_sp1_29_rev_20","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",185,3.5821,0.019367,0.55525,18,22,2,"23jul19_28sep18_CZECH_m2_sp1_29_rev_22","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",85,4.6846,0.054878,0.63108,11,23,2,"23jul19_28sep18_CZECH_m2_sp1_29_rev_23","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",66,4.4776,0.067566,0.59193,8,24,4,"23jul19_28sep18_CZECH_m2_sp1_29_rev_24","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",65,5.6377,0.086231,0.53637,9,25,7,"23jul19_28sep18_CZECH_m2_sp1_29_rev_25","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",109,12.2046,0.11194,0.52776,7,26,37,"23jul19_28sep18_CZECH_m2_sp1_29_rev_26","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",97,0.95238,0.0097852,0.55392,11,27,1,"23jul19_28sep18_CZECH_m2_sp1_29_rev_27","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",56,3.6485,0.064583,0.55128,6,29,3,"23jul19_28sep18_CZECH_m2_sp1_29_rev_29","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",80,14.5473,0.18172,0.51446,4,31,11,"23jul19_28sep18_CZECH_m2_sp1_29_rev_31","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",83,5.3397,0.064716,0.5331,11,33,6,"23jul19_28sep18_CZECH_m2_sp1_29_rev_33","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",56,5.7082,0.1017,0.56473,8,34,7,"23jul19_28sep18_CZECH_m2_sp1_29_rev_34","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",83,12.4954,0.15144,0.52434,7,35,6,"23jul19_28sep18_CZECH_m2_sp1_29_rev_35","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",47,7.3474,0.15636,0.51086,6,36,8,"23jul19_28sep18_CZECH_m2_sp1_29_rev_36","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",46,3.7789,0.08295,0.53874,4,37,3,"23jul19_28sep18_CZECH_m2_sp1_29_rev_37","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",62,3.6123,0.058103,0.49179,1,39,5,"23jul19_28sep18_CZECH_m2_sp1_29_rev_39","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",52,3.1429,0.05989,0.70908,7,4,4,"23jul19_28sep18_CZECH_m2_sp1_29_rev_4","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",48,3.3839,0.070547,0.611,5,40,1,"23jul19_28sep18_CZECH_m2_sp1_29_rev_40","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",95,5.409,0.056779,0.49001,6,43,5,"23jul19_28sep18_CZECH_m2_sp1_29_rev_43","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",61,5.6367,0.093003,0.4934,7,46,6,"23jul19_28sep18_CZECH_m2_sp1_29_rev_46","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",100,11.5978,0.11587,0.48864,9,51,1,"23jul19_28sep18_CZECH_m2_sp1_29_rev_51","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",70,5.497,0.078491,0.5736,7,52,5,"23jul19_28sep18_CZECH_m2_sp1_29_rev_52","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",59,2.4242,0.041173,0.57976,8,53,1,"23jul19_28sep18_CZECH_m2_sp1_29_rev_53","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",49,6.9456,0.14255,0.56507,6,55,6,"23jul19_28sep18_CZECH_m2_sp1_29_rev_55","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
"23jul19_28sep18_CZECH_m2_sp1_29_rev",66,7.029,0.10662,0.60536,6,56,5,"23jul19_28sep18_CZECH_m2_sp1_29_rev_56","28sep18_CZECH_m2","CZECH","Musc","male","CZECH male","","","","","","","","",""
