fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,mouse,strain,sex,category
5jun18_21may18_KAZ_m2_sp1_8.2_rev,64,5.3731,0.083375,0.68595,2,6,5jun18_21may18_KAZ_m2_sp1_8.2_rev_6,1,0,,,1,60,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.2_rev,198,3.5162,0.017754,0.62981,1,8,5jun18_21may18_KAZ_m2_sp1_8.2_rev_8,0,,X,merged,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.2_rev,82,2.5,0.030353,0.65503,6,9,5jun18_21may18_KAZ_m2_sp1_8.2_rev_9,1,0,,,0,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,68,4.665,0.068848,0.54074,1,1,5jun18_21may18_KAZ_m2_sp1_8.3_rev_1,1,1,,(possible duplicates?),1,10,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,50,2.7692,0.055124,0.42227,1,10,5jun18_21may18_KAZ_m2_sp1_8.3_rev_10,1,1,,,1,45,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,88,4.4303,0.050109,0.46131,1,11,5jun18_21may18_KAZ_m2_sp1_8.3_rev_11,1,1,,,1,73,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,126,4.377,0.034679,0.41498,2,12,5jun18_21may18_KAZ_m2_sp1_8.3_rev_12,1,1,,,2,17,121,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,68,6.3023,0.093104,0.41821,1,14,5jun18_21may18_KAZ_m2_sp1_8.3_rev_14,1,1,,,1,56,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,109,6.1446,0.056195,0.4114,2,16,5jun18_21may18_KAZ_m2_sp1_8.3_rev_16,1,1,,,2,30,106,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,80,4.4924,0.055892,0.50768,4,2,5jun18_21may18_KAZ_m2_sp1_8.3_rev_2,1,0,,foci vry faint,0,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,64,4.899,0.076792,0.53274,2,3,5jun18_21may18_KAZ_m2_sp1_8.3_rev_3,1,,X,some asynapsis,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,150,6.649,0.04418,0.48228,2,4,5jun18_21may18_KAZ_m2_sp1_8.3_rev_4,0,,X,strange noise at end of chrm was tacked on,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,111,4.9151,0.04447,0.45298,4,5,5jun18_21may18_KAZ_m2_sp1_8.3_rev_5,0,,X,merged cell,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,100,7.5256,0.075017,0.4469,2,6,5jun18_21may18_KAZ_m2_sp1_8.3_rev_6,1,1,,,1,96,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,100,4.484,0.044712,0.47348,2,7,5jun18_21may18_KAZ_m2_sp1_8.3_rev_7,1,0,,maybe werid twist in SC isolation,1,44,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_8.3_rev,120,5.8775,0.048914,0.41856,2,9,5jun18_21may18_KAZ_m2_sp1_8.3_rev_9,1,0,,,1,102,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,60,3.4758,0.058027,0.62882,3,1,5jun18_21may18_KAZ_m2_sp1_9.2_rev_1,1,0,,,1,34,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,101,2.8125,0.027869,0.48627,2,10,5jun18_21may18_KAZ_m2_sp1_9.2_rev_10,1,1,,first foci very faint,2,12,85,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,82,3.5004,0.042512,0.58097,6,11,5jun18_21may18_KAZ_m2_sp1_9.2_rev_11,0,,X,merge,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,66,4.8521,0.073847,0.49877,3,12,5jun18_21may18_KAZ_m2_sp1_9.2_rev_12,1,0,,,1,46,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,91,3,0.032972,0.49995,3,14,5jun18_21may18_KAZ_m2_sp1_9.2_rev_14,1,0,,,1,65,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,73,3.2492,0.044623,0.50199,4,15,5jun18_21may18_KAZ_m2_sp1_9.2_rev_15,1,0,,,1,69,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,95,4.6246,0.048713,0.53453,3,16,5jun18_21may18_KAZ_m2_sp1_9.2_rev_16,1,0,,,2,28,83,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,51,2.8986,0.057331,0.50714,5,17,5jun18_21may18_KAZ_m2_sp1_9.2_rev_17,1,0,,,0,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,69,4.1349,0.059872,0.53279,1,2,5jun18_21may18_KAZ_m2_sp1_9.2_rev_2,1,1,,,1,61,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,83,4.3481,0.052664,0.5777,7,3,5jun18_21may18_KAZ_m2_sp1_9.2_rev_3,1,0,,foci faint and hard to distinguish,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,77,2.9398,0.038326,0.58072,2,5,5jun18_21may18_KAZ_m2_sp1_9.2_rev_5,1,0,,,1,23,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,112,4.563,0.040808,0.5404,8,6,5jun18_21may18_KAZ_m2_sp1_9.2_rev_6,0,,X,merge,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,48,3.5568,0.074108,0.52997,1,7,5jun18_21may18_KAZ_m2_sp1_9.2_rev_7,1,1,,,1,41,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,84,3.945,0.046904,0.51776,3,8,5jun18_21may18_KAZ_m2_sp1_9.2_rev_8,1,0,,,1,62,,,21may18_KAZ_m2,KAZ,male,KAZ male
5jun18_21may18_KAZ_m2_sp1_9.2_rev,132,23.7512,0.17983,0.52473,6,9,5jun18_21may18_KAZ_m2_sp1_9.2_rev_9,0,,X,merge,,,,,21may18_KAZ_m2,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,55,8.835,0.15956,0.48065,1,1,7feb18_11jan18_KAZ_m4_sp1_10_rev_1,1,1,1,,1,22,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,120,5.0452,0.041873,0.42673,9,10,7feb18_11jan18_KAZ_m4_sp1_10_rev_10,1,0,0,,1,65,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,115,3.4783,0.030247,0.46473,14,11,7feb18_11jan18_KAZ_m4_sp1_10_rev_11,1,0,,foci are faint,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,158,18.4984,0.11685,0.47554,15,12,7feb18_11jan18_KAZ_m4_sp1_10_rev_12,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,88,4.7276,0.053631,0.45795,1,13,7feb18_11jan18_KAZ_m4_sp1_10_rev_13,1,1,1,,1,80,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,102,8.3183,0.081671,0.44436,1,14,7feb18_11jan18_KAZ_m4_sp1_10_rev_14,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,76,7.2865,0.09612,0.4678,2,15,7feb18_11jan18_KAZ_m4_sp1_10_rev_15,1,0,0,,1,46,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,71,4.6906,0.066308,0.44796,3,16,7feb18_11jan18_KAZ_m4_sp1_10_rev_16,1,0,0,,2,20,48,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,81,4.3393,0.053482,0.48313,2,2,7feb18_11jan18_KAZ_m4_sp1_10_rev_2,1,0,0,,1,59,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,82,4.6096,0.055986,0.47829,8,3,7feb18_11jan18_KAZ_m4_sp1_10_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,81,3.7668,0.046654,0.48405,1,4,7feb18_11jan18_KAZ_m4_sp1_10_rev_4,1,1,1,,1,71,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,93,6.4501,0.06932,0.4799,7,5,7feb18_11jan18_KAZ_m4_sp1_10_rev_5,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,119,6.9314,0.058188,0.44971,8,8,7feb18_11jan18_KAZ_m4_sp1_10_rev_8,1,0,0,,1,35,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_10_rev,72,5.3162,0.074046,0.47593,1,9,7feb18_11jan18_KAZ_m4_sp1_10_rev_9,1,1,1,,1,62,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,72,11.3016,0.15722,0.80775,4,10,7feb18_11jan18_KAZ_m4_sp1_11_rev_10,1,0,0,"channels slightly offset, this might affect the centromere estimates",1,60,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,103,15.7015,0.15311,0.71167,8,12,7feb18_11jan18_KAZ_m4_sp1_11_rev_12,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,83,0.27397,0.0033107,0.66286,1,16,7feb18_11jan18_KAZ_m4_sp1_11_rev_16,1,1,1,,1,79,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,68,11.8359,0.17502,0.6648,5,18,7feb18_11jan18_KAZ_m4_sp1_11_rev_18,1,0,0,,1,35,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,62,10.2212,0.16402,0.80953,3,2,7feb18_11jan18_KAZ_m4_sp1_11_rev_2,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,79,5.8901,0.074576,0.81532,3,3,7feb18_11jan18_KAZ_m4_sp1_11_rev_3,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,86,14.0112,0.16208,0.82076,1,4,7feb18_11jan18_KAZ_m4_sp1_11_rev_4,1,1,1,,1,27,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_11_rev,102,9.8654,0.097132,0.80493,2,7,7feb18_11jan18_KAZ_m4_sp1_11_rev_7,1,0,0,,1,92,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,70,2.8125,0.040379,0.48509,4,1,7feb18_11jan18_KAZ_m4_sp1_12_rev_1,1,,,poor green signal,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,47,2.6087,0.056096,0.46403,4,10,7feb18_11jan18_KAZ_m4_sp1_12_rev_10,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,101,4.6886,0.046322,0.44365,11,13,7feb18_11jan18_KAZ_m4_sp1_12_rev_13,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,68,3.42,0.050647,0.43306,8,14,7feb18_11jan18_KAZ_m4_sp1_12_rev_14,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,98,5.8704,0.060178,0.42459,10,16,7feb18_11jan18_KAZ_m4_sp1_12_rev_16,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,90,2.5397,0.028068,0.42584,8,17,7feb18_11jan18_KAZ_m4_sp1_12_rev_17,1,,,,1,71,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,117,6.1519,0.052464,0.47771,12,2,7feb18_11jan18_KAZ_m4_sp1_12_rev_2,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,72,14.135,0.19506,0.47876,5,3,7feb18_11jan18_KAZ_m4_sp1_12_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,103,4.8346,0.047005,0.46615,7,4,7feb18_11jan18_KAZ_m4_sp1_12_rev_4,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,90,4.6825,0.052279,0.47874,10,5,7feb18_11jan18_KAZ_m4_sp1_12_rev_5,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,95,2.8169,0.029647,0.4714,10,6,7feb18_11jan18_KAZ_m4_sp1_12_rev_6,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,98,4.794,0.048938,0.46202,9,7,7feb18_11jan18_KAZ_m4_sp1_12_rev_7,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_12_rev,81,4.1362,0.051072,0.46721,9,8,7feb18_11jan18_KAZ_m4_sp1_12_rev_8,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,44,4.7734,0.10887,0.57436,1,1,7feb18_11jan18_KAZ_m4_sp1_13_rev_1,1,1,1,,1,27,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,70,5.622,0.080035,0.50389,4,10,7feb18_11jan18_KAZ_m4_sp1_13_rev_10,1,0,0,maybe a foci near centromere,1,65,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,59,6.5504,0.11143,0.48703,5,11,7feb18_11jan18_KAZ_m4_sp1_13_rev_11,1,0,0,faint foci signal,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,68,5.0793,0.074543,0.48639,2,15,7feb18_11jan18_KAZ_m4_sp1_13_rev_15,1,0,0,,1,61,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,82,3.3333,0.040599,0.57575,8,2,7feb18_11jan18_KAZ_m4_sp1_13_rev_2,1,,,faint foci signal,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,60,5.2003,0.086846,0.57294,3,3,7feb18_11jan18_KAZ_m4_sp1_13_rev_3,1,0,0,,2,37,57,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,98,5.2965,0.053805,0.56425,9,4,7feb18_11jan18_KAZ_m4_sp1_13_rev_4,1,0,0,,1,79,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,97,5.2431,0.054261,0.56374,5,5,7feb18_11jan18_KAZ_m4_sp1_13_rev_5,0,0,0,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,109,4.8676,0.044583,0.55488,9,6,7feb18_11jan18_KAZ_m4_sp1_13_rev_6,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,112,4.5475,0.040624,0.53325,4,7,7feb18_11jan18_KAZ_m4_sp1_13_rev_7,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_13_rev,72,3.7408,0.052149,0.52444,2,8,7feb18_11jan18_KAZ_m4_sp1_13_rev_8,1,0,0,,1,67,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,91,5.193,0.057271,0.62875,6,1,7feb18_11jan18_KAZ_m4_sp1_14_rev_1,1,0,0,,1,86,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,88,5.6503,0.064458,0.60031,5,10,7feb18_11jan18_KAZ_m4_sp1_14_rev_10,1,0,0,,1,82,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,83,5.4341,0.065258,0.56864,8,13,7feb18_11jan18_KAZ_m4_sp1_14_rev_13,1,,,foci not clear,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,55,4.1333,0.075295,0.55155,6,15,7feb18_11jan18_KAZ_m4_sp1_14_rev_15,1,0,0,,1,15,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,98,5.0048,0.051317,0.6335,8,3,7feb18_11jan18_KAZ_m4_sp1_14_rev_3,1,0,0,,1,51,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,109,4.1176,0.037655,0.61538,10,4,7feb18_11jan18_KAZ_m4_sp1_14_rev_4,1,0,0,,1,49,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,67,7.5825,0.11367,0.62333,7,5,7feb18_11jan18_KAZ_m4_sp1_14_rev_5,,,,kinda strange bend in the SC near the centromere,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,101,5.7599,0.056885,0.58533,10,6,7feb18_11jan18_KAZ_m4_sp1_14_rev_6,1,0,0,,1,98,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_14_rev,65,2.6866,0.041242,0.59613,5,8,7feb18_11jan18_KAZ_m4_sp1_14_rev_8,1,0,0,,1,42,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,69,6.9918,0.10133,0.52504,4,1,7feb18_11jan18_KAZ_m4_sp1_15_rev_1,1,,,foci signal not very distinct,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,61,3.2836,0.053699,0.49888,7,10,7feb18_11jan18_KAZ_m4_sp1_15_rev_10,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,125,20.1309,0.16121,0.53183,14,12,7feb18_11jan18_KAZ_m4_sp1_15_rev_12,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,52,4.6429,0.089041,0.49882,5,13,7feb18_11jan18_KAZ_m4_sp1_15_rev_13,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,98,3.0769,0.031375,0.46125,4,14,7feb18_11jan18_KAZ_m4_sp1_15_rev_14,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,90,2.6053,0.028802,0.5019,7,15,7feb18_11jan18_KAZ_m4_sp1_15_rev_15,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,102,3.3838,0.033217,0.4836,7,16,7feb18_11jan18_KAZ_m4_sp1_15_rev_16,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,67,3.244,0.048282,0.52831,3,2,7feb18_11jan18_KAZ_m4_sp1_15_rev_2,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,116,5.8288,0.050366,0.53012,12,3,7feb18_11jan18_KAZ_m4_sp1_15_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,66,3.8806,0.058849,0.53551,3,4,7feb18_11jan18_KAZ_m4_sp1_15_rev_4,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,77,5.7206,0.074032,0.51455,11,5,7feb18_11jan18_KAZ_m4_sp1_15_rev_5,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,67,5.0832,0.076234,0.50893,4,7,7feb18_11jan18_KAZ_m4_sp1_15_rev_7,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_15_rev,72,3.439,0.047468,0.49624,6,8,7feb18_11jan18_KAZ_m4_sp1_15_rev_8,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,103,4.6858,0.045608,0.76372,3,10,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_10,1,0,0,,1,82,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,76,5.1466,0.06813,0.79768,8,11,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_11,1,0,0,,2,33,57,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,95,4.3432,0.045894,0.71668,11,13,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_13,1,0,0,,1,54,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,99,3.5841,0.03611,0.68556,6,14,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_14,1,0,0,,1,65,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,69,6.1038,0.088184,0.71551,5,15,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_15,1,0,0,,1,62,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,63,3.3846,0.053954,0.70532,6,16,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_16,1,0,0,,1,38,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,89,2.8986,0.032729,0.65248,4,18,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_18,1,0,0,,1,42,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,83,2.5,0.029943,0.76414,3,3,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_3,1,0,0,,1,22,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,49,7.0625,0.14416,0.81304,3,4,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_4,1,0,0,,1,38,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,104,3.2353,0.031185,0.78569,10,5,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_5,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,104,1.7241,0.01664,0.74036,11,6,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_6,1,0,0,,1,53,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,105,2.5352,0.024169,0.7863,11,7,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_7,1,0,0,,1,100,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.1_rev,45,4.7977,0.10576,0.77093,1,8,7feb18_11jan18_KAZ_m4_sp1_16.1_rev_8,1,1,1,,1,17,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,123,6.4297,0.052378,0.68867,4,1,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_1,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,95,4.4571,0.046846,0.64681,8,10,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_10,1,0,0,the end is kinda kinked at the end,1,70,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,93,5.6755,0.06112,0.55944,7,11,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_11,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,56,5.4026,0.096157,0.60615,3,12,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_12,1,0,0,,1,47,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,81,7.0588,0.086931,0.51548,4,13,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_13,1,0,0,,1,66,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,60,5.1815,0.086654,0.5832,3,14,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_14,1,0,0,,1,19,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_16.2_rev,73,5.6275,0.076768,0.66179,2,2,7feb18_11jan18_KAZ_m4_sp1_16.2_rev_2,1,0,0,,1,63,,,11jan18_KAZ_m4,KAZ,male,KAZ male
