Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
batch12,,5apr18_31dec17_SPIC_f2_sp1_8_rev.tif,30767-3556-18234.tif,3,20,28,no,,0,0,
batch12,,4aug17_14jul17_SPRET_f2_sp1_5_rev.tif,26516-16761-30204.tif,5,20,28,no,,1,0,
batch12,,5apr18_11jan18_KAZ_f2_sp1_7_rev.tif,24387-30092-20853.tif,2,20,28,no,,0,0,
batch12,,4aug17_30may17_SPRET_f1_sp1_1_rev.tif,19555-15191-16883.tif,4,20,28,no,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_14.1_rev.tif,19422-3383-9039.tif,4,20,28,no,,0,0,
batch12,,5apr18_31dec17_SPIC_f2_sp1_4_rev.tif,11733-20009-18448.tif,4,20,28,no,,0,0,
batch12,,5apr18_11jan18_KAZ_f2_sp1_22_rev.tif,9288-30183-11328.tif,2,20,28,no,,1,0,
batch12,,30jul15_8jun15_G_f3_sp1_12_rev.tif,12107-9308-8141.tif,4,20,28,no,,0,0,
batch12,,5apr18_31dec17_SPIC_f2_sp1_10_rev.tif,10204-30018-22591.tif,4,20,28,no,,1,0,
batch12,,6jan18_13jan17_LEW_f1_sp1_3_rev.tif,5154-3779-17233.tif,5,20,28,no,,2,0,
batch12,,5apr18_31dec17_SPIC_f2_sp1_17_rev.tif,22338-13199-4222.tif,5,20,28,no,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_11_rev.tif,9848-21848-5443.tif,2,20,30,no,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_20_rev.tif,6806-26236-11818.tif,3,20,30,no,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_17_rev.tif,9925-11106-25440.tif,3,20,31,no,,0,0,
batch12,,27jul15_8jun15_G_f3_sp1_2_rev.tif,13960-14042-19656.tif,4,20,31,no,,0,0,
batch12,,5apr18_11jan18_KAZ_f2_sp1_23_rev.tif,21768-20200-15755.tif,4,20,31,no,,1,0,
batch12,,5apr18_31dec17_SPIC_f2_sp1_22_rev.tif,11731-2772-22351.tif,3,20,32,no,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_13_rev.tif,6156-3969-4965.tif,3,20,33,no,,0,0,
batch12,,30jul15_8jun15_G_f3_sp1_18_rev.tif,24042-20616-29047.tif,5,20,33,no,,0,0,
batch12,,5apr18_11jan18_KAZ_f2_sp1_4_rev.tif,2147-14390-11820.tif,2,20,33,no,,0,0,
batch12,,5apr18_11jan18_KAZ_f2_sp1_15.2_rev.tif,4532-13460-19734.tif,3,20,34,no,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_8_rev.tif,29414-11294-3386.tif,2,20,34,no,,0,0,
batch12,,5apr18_31dec17_SPIC_f2_sp1_23_rev.tif,6869-6930-10463.tif,2,20,35,no,,1,0,
batch12,,6jan18_13jan17_LEW_f1_sp1_1_rev.tif,14818-7431-23450.tif,4,20,35,no,,0,0,
batch12,,5aug17_14jul17_SPRET_f3_sp1_9_rev.tif,5258-14361-567.tif,5,20,37,yes,,0,0,
batch12,,7feb18_11jan18_KAZ_f3_sp1_22_rev.tif,8264-5597-15360.tif,3,20,41,no,,0,0,
batch12,,2aug15_8jun15_G_f4_sp1_5_rev.tif,5325-13941-5926.tif,,20,18?,no,,3,0,
batch12,,10jan18_13jan17_LEW_f1_sp1_16_rev.tif,2334-8371-17130.tif,4,20,22,no,,1,2,
