"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","Foci4","notes","mouse","category","strain","sex","subsp","species","IFD3_ABS","IFD1_ABS","IFD2_ABS","IFD1_PER","PER_Foci_1","PER_Foci_2","PER_Foci_3","PER_Foci_4","dis.cent","dis.cent.PER","telo_dist","telo_dist_PER","SisCoTen","Rec.group"
"2aug19_28sep18_MOLF_m2_sp1_12_rev",85,3.9909,0.046898,3,"2aug19_28sep18_MOLF_m2_sp1_12_rev_3","1",1,"","",2,19,65,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,46,NA,0.541176470588235,0.223529411764706,0.764705882352941,NA,NA,15.0091,0.176577647058824,20,0.235294117647059,46,0
"2aug19_28sep18_MOLF_m2_sp1_12_rev",59,4.7383,0.080704,5,"2aug19_28sep18_MOLF_m2_sp1_12_rev_5","1",1,"","",1,41,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.694915254237288,NA,NA,NA,36.2617,0.614605084745763,18,0.305084745762712,18,0
"2aug19_28sep18_MOLF_m2_sp1_12_rev",64,3.8959,0.061127,6,"2aug19_28sep18_MOLF_m2_sp1_12_rev_6","1",1,"","",2,31,55,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,24,NA,0.375,0.484375,0.859375,NA,NA,27.1041,0.4235015625,9,0.140625,24,0
"2aug19_28sep18_MOLF_m2_sp1_13_rev",85,5.598,0.06558,12,"2aug19_28sep18_MOLF_m2_sp1_13_rev_12","1",0,"","",1,54,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.635294117647059,NA,NA,NA,48.402,0.569435294117647,31,0.364705882352941,31,0
"2aug19_28sep18_MOLF_m2_sp1_13_rev",70,2.3881,0.034154,15,"2aug19_28sep18_MOLF_m2_sp1_13_rev_15","1",0,"","",1,38,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.542857142857143,NA,NA,NA,35.6119,0.508741428571429,32,0.457142857142857,32,0
"2aug19_28sep18_MOLF_m2_sp1_13_rev",79,6.6177,0.084261,2,"2aug19_28sep18_MOLF_m2_sp1_13_rev_2","1",1,"","",1,46,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.582278481012658,NA,NA,NA,39.3823,0.498510126582279,33,0.417721518987342,33,0
"2aug19_28sep18_MOLF_m2_sp1_13_rev",51,3.3746,0.066677,7,"2aug19_28sep18_MOLF_m2_sp1_13_rev_7","1",1,"","",1,39,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.764705882352941,NA,NA,NA,35.6254,0.698537254901961,12,0.235294117647059,12,0
"2aug19_28sep18_MOLF_m2_sp1_13_rev",93,6.7027,0.07185,9,"2aug19_28sep18_MOLF_m2_sp1_13_rev_9","1",0,"","",2,50,82,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,32,NA,0.344086021505376,0.537634408602151,0.881720430107527,NA,NA,43.2973,0.465562365591398,11,0.118279569892473,32,0
"2aug19_28sep18_MOLF_m2_sp1_14.1_rev",82,4.4569,0.0546,1,"2aug19_28sep18_MOLF_m2_sp1_14.1_rev_1","1",1,"","",1,78,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.951219512195122,NA,NA,NA,73.5431,0.896867073170732,4,0.0487804878048781,4,0
"2aug19_28sep18_MOLF_m2_sp1_14.1_rev",53,3.5821,0.067739,11,"2aug19_28sep18_MOLF_m2_sp1_14.1_rev_11","1",0,"","",1,27,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.509433962264151,NA,NA,NA,23.4179,0.441847169811321,26,0.490566037735849,26,0
"2aug19_28sep18_MOLF_m2_sp1_14.1_rev",99,5.0408,0.050903,2,"2aug19_28sep18_MOLF_m2_sp1_14.1_rev_2","1",1,"","",1,74,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.747474747474748,NA,NA,NA,68.9592,0.696557575757576,25,0.252525252525253,25,0
"2aug19_28sep18_MOLF_m2_sp1_14.1_rev",70,3.6111,0.051678,4,"2aug19_28sep18_MOLF_m2_sp1_14.1_rev_4","1",1,"","",1,60,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.857142857142857,NA,NA,NA,56.3889,0.805555714285714,10,0.142857142857143,10,0
"2aug19_28sep18_MOLF_m2_sp1_14.1_rev",81,11.4495,0.1417,5,"2aug19_28sep18_MOLF_m2_sp1_14.1_rev_5","1",0,"","",1,38,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.469135802469136,NA,NA,NA,26.5505,0.327783950617284,43,0.530864197530864,43,0
"2aug19_28sep18_MOLF_m2_sp1_14.1_rev",97,4.731,0.048718,7,"2aug19_28sep18_MOLF_m2_sp1_14.1_rev_7","1",1,"","",1,83,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.855670103092783,NA,NA,NA,78.269,0.806896907216495,14,0.144329896907216,14,0
"2aug19_28sep18_MOLF_m2_sp1_14.2_rev",86,4.7527,0.055203,1,"2aug19_28sep18_MOLF_m2_sp1_14.2_rev_1","1",1,"","",1,57,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.662790697674419,NA,NA,NA,52.2473,0.607526744186047,29,0.337209302325581,29,0
"2aug19_28sep18_MOLF_m2_sp1_14.2_rev",88,2.4615,0.027851,5,"2aug19_28sep18_MOLF_m2_sp1_14.2_rev_5","1",0,"","",2,26,73,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,47,NA,0.534090909090909,0.295454545454545,0.829545454545455,NA,NA,23.5385,0.267482954545455,15,0.170454545454545,47,0
"2aug19_28sep18_MOLF_m2_sp1_14.2_rev",77,3.0023,0.039062,8,"2aug19_28sep18_MOLF_m2_sp1_14.2_rev_8","1",1,"","",2,19,72,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,53,NA,0.688311688311688,0.246753246753247,0.935064935064935,NA,NA,15.9977,0.207762337662338,5,0.0649350649350649,53,0
"2aug19_28sep18_MOLF_m2_sp1_16_rev",87,4.7128,0.053935,1,"2aug19_28sep18_MOLF_m2_sp1_16_rev_1","1",0,"","",1,44,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.505747126436782,NA,NA,NA,39.2872,0.451577011494253,43,0.494252873563218,43,0
"2aug19_28sep18_MOLF_m2_sp1_16_rev",59,4.3232,0.073357,10,"2aug19_28sep18_MOLF_m2_sp1_16_rev_10","1",0,"","",1,17,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.288135593220339,NA,NA,NA,12.6768,0.214861016949153,42,0.711864406779661,42,0
"2aug19_28sep18_MOLF_m2_sp1_16_rev",91,3.9287,0.043039,13,"2aug19_28sep18_MOLF_m2_sp1_16_rev_13","1",0,"","",NA,NA,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"2aug19_28sep18_MOLF_m2_sp1_16_rev",55,4.2866,0.078206,2,"2aug19_28sep18_MOLF_m2_sp1_16_rev_2","1",0,"","",1,38,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.690909090909091,NA,NA,NA,33.7134,0.612970909090909,17,0.309090909090909,17,0
"2aug19_28sep18_MOLF_m2_sp1_16_rev",67,2.2222,0.032941,3,"2aug19_28sep18_MOLF_m2_sp1_16_rev_3","1",0,"","",0,NA,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"2aug19_28sep18_MOLF_m2_sp1_16_rev",103,4.8307,0.046765,5,"2aug19_28sep18_MOLF_m2_sp1_16_rev_5","1",0,"","",NA,NA,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"2aug19_28sep18_MOLF_m2_sp1_18_rev",74,4.1824,0.056146,1,"2aug19_28sep18_MOLF_m2_sp1_18_rev_1","1",1,"","",1,62,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.837837837837838,NA,NA,NA,57.8176,0.781318918918919,12,0.162162162162162,12,0
"2aug19_28sep18_MOLF_m2_sp1_18_rev",87,6.1902,0.070798,12,"2aug19_28sep18_MOLF_m2_sp1_18_rev_12","1",0,"","",1,24,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.275862068965517,NA,NA,NA,17.8098,0.204710344827586,63,0.724137931034483,63,0
"2aug19_28sep18_MOLF_m2_sp1_18_rev",60,4.4433,0.07431,3,"2aug19_28sep18_MOLF_m2_sp1_18_rev_3","1",1,"","",1,29,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.483333333333333,NA,NA,NA,24.5567,0.409278333333333,31,0.516666666666667,31,0
"2aug19_28sep18_MOLF_m2_sp1_18_rev",95,4.583,0.047998,5,"2aug19_28sep18_MOLF_m2_sp1_18_rev_5","1",1,"","",2,28,73,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,45,NA,0.473684210526316,0.294736842105263,0.768421052631579,NA,NA,23.417,0.246494736842105,22,0.231578947368421,45,0
"2aug19_28sep18_MOLF_m2_sp1_18_rev",66,2.6471,0.039991,9,"2aug19_28sep18_MOLF_m2_sp1_18_rev_9","1",0,"","0",NA,NA,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"2aug19_28sep18_MOLF_m2_sp1_22_rev",82,6.3745,0.077395,1,"2aug19_28sep18_MOLF_m2_sp1_22_rev_1","1",0,"","",1,53,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.646341463414634,NA,NA,NA,46.6255,0.568603658536585,29,0.353658536585366,29,0
"2aug19_28sep18_MOLF_m2_sp1_22_rev",92,2.7692,0.030155,3,"2aug19_28sep18_MOLF_m2_sp1_22_rev_3","1",0,"","",0,NA,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"2aug19_28sep18_MOLF_m2_sp1_22_rev",75,4.721,0.063282,5,"2aug19_28sep18_MOLF_m2_sp1_22_rev_5","1",0,"","",1,67,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.893333333333333,NA,NA,NA,62.279,0.830386666666667,8,0.106666666666667,8,0
"2aug19_28sep18_MOLF_m2_sp1_22_rev",114,6.257,0.054967,6,"2aug19_28sep18_MOLF_m2_sp1_22_rev_6","1",0,"","",1,52,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.456140350877193,NA,NA,NA,45.743,0.401254385964912,62,0.543859649122807,62,0
"2aug19_28sep18_MOLF_m2_sp1_22_rev",82,8.3836,0.10199,9,"2aug19_28sep18_MOLF_m2_sp1_22_rev_9","1",0,"","",1,24,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.292682926829268,NA,NA,NA,15.6164,0.190443902439024,58,0.707317073170732,58,0
"2aug19_28sep18_MOLF_m2_sp1_3_rev",97,3.2836,0.033737,11,"2aug19_28sep18_MOLF_m2_sp1_3_rev_11","1",0,"","",1,53,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.54639175257732,NA,NA,NA,49.7164,0.512540206185567,44,0.45360824742268,44,0
"2aug19_28sep18_MOLF_m2_sp1_3_rev",110,2.4242,0.02212,2,"2aug19_28sep18_MOLF_m2_sp1_3_rev_2","1",1,"","",1,63,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.572727272727273,NA,NA,NA,60.5758,0.550689090909091,47,0.427272727272727,47,0
"2aug19_28sep18_MOLF_m2_sp1_3_rev",82,5.7689,0.070116,3,"2aug19_28sep18_MOLF_m2_sp1_3_rev_3","1",0,"","",1,45,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.548780487804878,NA,NA,NA,39.2311,0.478428048780488,37,0.451219512195122,37,0
"2aug19_28sep18_MOLF_m2_sp1_3_rev",75,6.2061,0.083165,7,"2aug19_28sep18_MOLF_m2_sp1_3_rev_7","1",1,"","",1,25,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,18.7939,0.250585333333333,50,0.666666666666667,50,0
"2aug19_28sep18_MOLF_m2_sp1_3_rev",49,3.1746,0.064822,9,"2aug19_28sep18_MOLF_m2_sp1_3_rev_9","1",1,"","",1,31,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.63265306122449,NA,NA,NA,27.8254,0.567865306122449,18,0.36734693877551,18,0
"2aug19_28sep18_MOLF_m2_sp1_7_rev",104,3.3846,0.032419,1,"2aug19_28sep18_MOLF_m2_sp1_7_rev_1","1",1,"","",1,69,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.663461538461538,NA,NA,NA,65.6154,0.630917307692308,35,0.336538461538462,35,0
"2aug19_28sep18_MOLF_m2_sp1_7_rev",110,3.2836,0.02996,10,"2aug19_28sep18_MOLF_m2_sp1_7_rev_10","1",1,"","",2,16,91,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,75,NA,0.681818181818182,0.145454545454545,0.827272727272727,NA,NA,12.7164,0.115603636363636,19,0.172727272727273,75,0
"2aug19_28sep18_MOLF_m2_sp1_7_rev",80,5.4758,0.068646,11,"2aug19_28sep18_MOLF_m2_sp1_7_rev_11","1",1,"","",1,36,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.45,NA,NA,NA,30.5242,0.3815525,44,0.55,44,0
"2aug19_28sep18_MOLF_m2_sp1_7_rev",56,2.8125,0.050336,15,"2aug19_28sep18_MOLF_m2_sp1_7_rev_15","1",1,"","",1,30,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.535714285714286,NA,NA,NA,27.1875,0.485491071428571,26,0.464285714285714,26,0
"2aug19_28sep18_MOLF_m2_sp1_7_rev",73,4.096,0.055738,5,"2aug19_28sep18_MOLF_m2_sp1_7_rev_5","1",1,"","",1,35,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.479452054794521,NA,NA,NA,30.904,0.423342465753425,38,0.520547945205479,38,0
"2aug19_28sep18_MOLF_m2_sp1_8_rev",85,4.0604,0.047771,12,"2aug19_28sep18_MOLF_m2_sp1_8_rev_12","1",0,"","",1,31,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.364705882352941,NA,NA,NA,26.9396,0.316936470588235,54,0.635294117647059,54,0
"2aug19_28sep18_MOLF_m2_sp1_8_rev",92,5.174,0.056494,13,"2aug19_28sep18_MOLF_m2_sp1_8_rev_13","1",1,"","",2,20,85,NA,NA,"twist at end","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,65,NA,0.706521739130435,0.217391304347826,0.923913043478261,NA,NA,14.826,0.161152173913043,7,0.0760869565217391,65,0
"2aug19_28sep18_MOLF_m2_sp1_8_rev",77,4.721,0.061325,14,"2aug19_28sep18_MOLF_m2_sp1_8_rev_14","1",0,"","",1,42,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.545454545454545,NA,NA,NA,37.279,0.484142857142857,35,0.454545454545455,35,0
"2aug19_28sep18_MOLF_m2_sp1_8_rev",63,5.9093,0.093829,2,"2aug19_28sep18_MOLF_m2_sp1_8_rev_2","1",1,"","",1,25,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.396825396825397,NA,NA,NA,19.0907,0.303026984126984,38,0.603174603174603,38,0
"2aug19_28sep18_MOLF_m2_sp1_8_rev",71,3.948,0.055301,3,"2aug19_28sep18_MOLF_m2_sp1_8_rev_3","1",0,"","",1,47,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.661971830985915,NA,NA,NA,43.052,0.606366197183099,24,0.338028169014085,24,0
"2aug19_28sep18_MOLF_m2_sp1_8_rev",84,3.8095,0.045504,7,"2aug19_28sep18_MOLF_m2_sp1_8_rev_7","1",0,"","",2,13,77,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,64,NA,0.761904761904762,0.154761904761905,0.916666666666667,NA,NA,9.1905,0.109410714285714,7,0.0833333333333333,64,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",77,5.0818,0.066004,1,"2aug19_28sep18_MOLF_m2_sp1_9_rev_1","1",1,"","",1,75,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.974025974025974,NA,NA,NA,69.9182,0.908028571428571,2,0.025974025974026,2,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",63,5.6332,0.088774,10,"2aug19_28sep18_MOLF_m2_sp1_9_rev_10","1",0,"","",1,41,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.650793650793651,NA,NA,NA,35.3668,0.561377777777778,22,0.349206349206349,22,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",72,5.8537,0.080984,11,"2aug19_28sep18_MOLF_m2_sp1_9_rev_11","1",0,"","",NA,NA,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",85,4.2429,0.049764,13,"2aug19_28sep18_MOLF_m2_sp1_9_rev_13","1",0,"","",1,37,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.435294117647059,NA,NA,NA,32.7571,0.385377647058824,48,0.564705882352941,48,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",70,4.127,0.058778,14,"2aug19_28sep18_MOLF_m2_sp1_9_rev_14","1",0,"","",1,53,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.757142857142857,NA,NA,NA,48.873,0.698185714285714,17,0.242857142857143,17,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",60,3.6364,0.060171,15,"2aug19_28sep18_MOLF_m2_sp1_9_rev_15","1",0,"","",1,53,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.883333333333333,NA,NA,NA,49.3636,0.822726666666667,7,0.116666666666667,7,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",108,2.1875,0.020279,2,"2aug19_28sep18_MOLF_m2_sp1_9_rev_2","1",0,"","",1,75,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.694444444444444,NA,NA,NA,72.8125,0.674189814814815,33,0.305555555555556,33,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",92,5.4839,0.059558,3,"2aug19_28sep18_MOLF_m2_sp1_9_rev_3","1",0,"","",1,61,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.66304347826087,NA,NA,NA,55.5161,0.603435869565217,31,0.33695652173913,31,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",90,5.1531,0.057329,4,"2aug19_28sep18_MOLF_m2_sp1_9_rev_4","1",0,"","",1,58,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.644444444444444,NA,NA,NA,52.8469,0.587187777777778,32,0.355555555555556,32,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",68,5.947,0.087055,6,"2aug19_28sep18_MOLF_m2_sp1_9_rev_6","1",0,"","",1,33,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.485294117647059,NA,NA,NA,27.053,0.397838235294118,35,0.514705882352941,35,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",62,2.5,0.040038,7,"2aug19_28sep18_MOLF_m2_sp1_9_rev_7","1",0,"","",1,19,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.306451612903226,NA,NA,NA,16.5,0.266129032258065,43,0.693548387096774,43,0
"2aug19_28sep18_MOLF_m2_sp1_9_rev",48,5.7967,0.12072,9,"2aug19_28sep18_MOLF_m2_sp1_9_rev_9","1",0,"","",1,42,NA,NA,NA,"","28sep18_MOLF_m2","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.875,NA,NA,NA,36.2033,0.754235416666667,6,0.125,6,0
"4jun19_28sep18_MOLF_m1_sp1_10.1_rev",53,5.691,0.10666,12,"4jun19_28sep18_MOLF_m1_sp1_10.1_rev_12","1",1,"","",1,34,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.641509433962264,NA,NA,NA,28.309,0.534132075471698,19,0.358490566037736,19,0
"4jun19_28sep18_MOLF_m1_sp1_10.1_rev",63,2.5397,0.040171,13,"4jun19_28sep18_MOLF_m1_sp1_10.1_rev_13","1",0,"","",1,38,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.603174603174603,NA,NA,NA,35.4603,0.562861904761905,25,0.396825396825397,25,0
"4jun19_28sep18_MOLF_m1_sp1_10.1_rev",74,4.9772,0.067257,14,"4jun19_28sep18_MOLF_m1_sp1_10.1_rev_14","1",0,"","",1,13,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.175675675675676,NA,NA,NA,8.0228,0.108416216216216,61,0.824324324324324,61,0
"4jun19_28sep18_MOLF_m1_sp1_10.1_rev",55,2.3529,0.042427,2,"4jun19_28sep18_MOLF_m1_sp1_10.1_rev_2","1",1,"","",1,36,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.654545454545455,NA,NA,NA,33.6471,0.611765454545455,19,0.345454545454545,19,0
"4jun19_28sep18_MOLF_m1_sp1_10.1_rev",65,3.2737,0.05062,4,"4jun19_28sep18_MOLF_m1_sp1_10.1_rev_4","1",1,"","",1,32,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.492307692307692,NA,NA,NA,28.7263,0.441943076923077,33,0.507692307692308,33,0
"4jun19_28sep18_MOLF_m1_sp1_10.1_rev",74,3.186,0.043277,8,"4jun19_28sep18_MOLF_m1_sp1_10.1_rev_8","1",1,"","",1,49,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.662162162162162,NA,NA,NA,45.814,0.619108108108108,25,0.337837837837838,25,0
"4jun19_28sep18_MOLF_m1_sp1_13_rev",69,6.1048,0.087943,10,"4jun19_28sep18_MOLF_m1_sp1_13_rev_10","1",1,"","",1,22,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.318840579710145,NA,NA,NA,15.8952,0.230365217391304,47,0.681159420289855,47,0
"4jun19_28sep18_MOLF_m1_sp1_13_rev",73,6.0776,0.083806,2,"4jun19_28sep18_MOLF_m1_sp1_13_rev_2","1",1,"","",1,40,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.547945205479452,NA,NA,NA,33.9224,0.464690410958904,33,0.452054794520548,33,0
"4jun19_28sep18_MOLF_m1_sp1_13_rev",48,2.029,0.042211,4,"4jun19_28sep18_MOLF_m1_sp1_13_rev_4","1",1,"","",1,15,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.3125,NA,NA,NA,12.971,0.270229166666667,33,0.6875,33,0
"4jun19_28sep18_MOLF_m1_sp1_13_rev",84,2.5397,0.030103,5,"4jun19_28sep18_MOLF_m1_sp1_13_rev_5","1",0,"","",2,28,74,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,46,NA,0.547619047619048,0.333333333333333,0.880952380952381,NA,NA,25.4603,0.30309880952381,10,0.119047619047619,46,0
"4jun19_28sep18_MOLF_m1_sp1_13_rev",71,5.4901,0.077626,9,"4jun19_28sep18_MOLF_m1_sp1_13_rev_9","1",1,"","",1,49,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.690140845070423,NA,NA,NA,43.5099,0.612815492957747,22,0.309859154929577,22,0
"4jun19_28sep18_MOLF_m1_sp1_17.1_rev",85,2.0966,0.024654,1,"4jun19_28sep18_MOLF_m1_sp1_17.1_rev_1","1",1,"","",1,43,NA,NA,NA,"","28sep18_MOLF_m1","MOLF male","MOLF","male","Mol","M.musculus",NA,NA,NA,NA,0.505882352941176,NA,NA,NA,40.9034,0.481216470588235,42,0.494117647058824,42,0
