fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
23jul19_28sep18_CZECH_m2_sp1_16.2_rev,78,2.7692,0.035306,5,23jul19_28sep18_CZECH_m2_sp1_16.2_rev_5,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16.2_rev,67,4.0375,0.060089,7,23jul19_28sep18_CZECH_m2_sp1_16.2_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16.2_rev,56,2.3087,0.041023,9,23jul19_28sep18_CZECH_m2_sp1_16.2_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,77,4.5968,0.059535,11,23jul19_28sep18_CZECH_m2_sp1_16_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,52,4.2256,0.08108,12,23jul19_28sep18_CZECH_m2_sp1_16_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,47,4.3475,0.093361,13,23jul19_28sep18_CZECH_m2_sp1_16_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,83,4.0464,0.049019,14,23jul19_28sep18_CZECH_m2_sp1_16_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,89,4.0177,0.045324,15,23jul19_28sep18_CZECH_m2_sp1_16_rev_15,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,92,4.3953,0.047549,16,23jul19_28sep18_CZECH_m2_sp1_16_rev_16,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,117,2.5714,0.021915,17,23jul19_28sep18_CZECH_m2_sp1_16_rev_17,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,58,7.7152,0.13267,19,23jul19_28sep18_CZECH_m2_sp1_16_rev_19,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,113,4.3474,0.03831,2,23jul19_28sep18_CZECH_m2_sp1_16_rev_2,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,43,3.7046,0.085866,20,23jul19_28sep18_CZECH_m2_sp1_16_rev_20,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,66,3.8819,0.059214,22,23jul19_28sep18_CZECH_m2_sp1_16_rev_22,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,122,2.2897,0.018719,23,23jul19_28sep18_CZECH_m2_sp1_16_rev_23,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,70,4.3013,0.061765,24,23jul19_28sep18_CZECH_m2_sp1_16_rev_24,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,79,2.5,0.03159,25,23jul19_28sep18_CZECH_m2_sp1_16_rev_25,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,60,6.0606,0.10138,27,23jul19_28sep18_CZECH_m2_sp1_16_rev_27,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,78,2.1508,0.027647,28,23jul19_28sep18_CZECH_m2_sp1_16_rev_28,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,74,7.1875,0.097396,29,23jul19_28sep18_CZECH_m2_sp1_16_rev_29,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,55,3.3484,0.061154,3,23jul19_28sep18_CZECH_m2_sp1_16_rev_3,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,81,4.6964,0.058258,35,23jul19_28sep18_CZECH_m2_sp1_16_rev_35,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,51,5.1907,0.10115,38,23jul19_28sep18_CZECH_m2_sp1_16_rev_38,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,74,4.688,0.063081,4,23jul19_28sep18_CZECH_m2_sp1_16_rev_4,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,32,4.1791,0.13022,42,23jul19_28sep18_CZECH_m2_sp1_16_rev_42,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,47,4.9373,0.10562,44,23jul19_28sep18_CZECH_m2_sp1_16_rev_44,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,96,3.5371,0.036731,47,23jul19_28sep18_CZECH_m2_sp1_16_rev_47,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,78,2.7692,0.035305,5,23jul19_28sep18_CZECH_m2_sp1_16_rev_5,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,65,4.5426,0.069869,50,23jul19_28sep18_CZECH_m2_sp1_16_rev_50,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,38,4.0108,0.10606,6,23jul19_28sep18_CZECH_m2_sp1_16_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,67,4.0847,0.060515,7,23jul19_28sep18_CZECH_m2_sp1_16_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_16_rev,56,3.1909,0.056515,9,23jul19_28sep18_CZECH_m2_sp1_16_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,109,4.375,0.040276,1,23jul19_28sep18_CZECH_m2_sp1_17_rev_1,1,0,,,1,26,,,faint flanking foci
23jul19_28sep18_CZECH_m2_sp1_17_rev,59,5.9341,0.10092,10,23jul19_28sep18_CZECH_m2_sp1_17_rev_10,1,0,,,1,34,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,53,6.3912,0.11973,11,23jul19_28sep18_CZECH_m2_sp1_17_rev_11,1,0,,,1,17,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,70,6.6075,0.09407,12,23jul19_28sep18_CZECH_m2_sp1_17_rev_12,1,0,,,1,41,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,86,5.4036,0.063026,13,23jul19_28sep18_CZECH_m2_sp1_17_rev_13,1,0,,,1,54,,,faint flanking foci
23jul19_28sep18_CZECH_m2_sp1_17_rev,82,4.1935,0.051102,14,23jul19_28sep18_CZECH_m2_sp1_17_rev_14,1,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,105,4.8546,0.046208,15,23jul19_28sep18_CZECH_m2_sp1_17_rev_15,1,1,,,1,40,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,87,4.1857,0.048132,17,23jul19_28sep18_CZECH_m2_sp1_17_rev_17,1,0,,,1,79,,,faint foci near centromere
23jul19_28sep18_CZECH_m2_sp1_17_rev,55,4.6302,0.083948,18,23jul19_28sep18_CZECH_m2_sp1_17_rev_18,1,1,,,1,41,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,133,4.879,0.036811,2,23jul19_28sep18_CZECH_m2_sp1_17_rev_2,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,72,4.3478,0.06026,4,23jul19_28sep18_CZECH_m2_sp1_17_rev_4,1,0,,,1,64,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,96,4.7616,0.049638,5,23jul19_28sep18_CZECH_m2_sp1_17_rev_5,1,0,,,2,30,89,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,112,5.0161,0.044829,6,23jul19_28sep18_CZECH_m2_sp1_17_rev_6,1,1,,,2,33,95,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,133,5.3729,0.040486,7,23jul19_28sep18_CZECH_m2_sp1_17_rev_7,1,0,,,1,84,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,88,4.1935,0.047904,8,23jul19_28sep18_CZECH_m2_sp1_17_rev_8,1,0,,,1,73,,,
23jul19_28sep18_CZECH_m2_sp1_17_rev,163,11.3143,0.069212,9,23jul19_28sep18_CZECH_m2_sp1_17_rev_9,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,63,3.2353,0.051421,10,23jul19_28sep18_CZECH_m2_sp1_18_rev_10,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,93,8.1512,0.087835,11,23jul19_28sep18_CZECH_m2_sp1_18_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,78,3.8832,0.050039,12,23jul19_28sep18_CZECH_m2_sp1_18_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,129,4.5303,0.035066,13,23jul19_28sep18_CZECH_m2_sp1_18_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,50,4.4783,0.089474,14,23jul19_28sep18_CZECH_m2_sp1_18_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,87,10.4113,0.12002,15,23jul19_28sep18_CZECH_m2_sp1_18_rev_15,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,63,4.137,0.06524,16,23jul19_28sep18_CZECH_m2_sp1_18_rev_16,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,77,6.0286,0.078514,18,23jul19_28sep18_CZECH_m2_sp1_18_rev_18,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,54,2.973,0.055007,2,23jul19_28sep18_CZECH_m2_sp1_18_rev_2,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,98,6.1813,0.063119,3,23jul19_28sep18_CZECH_m2_sp1_18_rev_3,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,69,3.8806,0.056021,4,23jul19_28sep18_CZECH_m2_sp1_18_rev_4,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,83,3.6364,0.043555,5,23jul19_28sep18_CZECH_m2_sp1_18_rev_5,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,43,3.9437,0.091897,6,23jul19_28sep18_CZECH_m2_sp1_18_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,88,4.9822,0.056723,8,23jul19_28sep18_CZECH_m2_sp1_18_rev_8,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_18_rev,82,3.7373,0.045397,9,23jul19_28sep18_CZECH_m2_sp1_18_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,139,5.2366,0.037709,1,23jul19_28sep18_CZECH_m2_sp1_19_rev_1,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,48,5.1106,0.10551,10,23jul19_28sep18_CZECH_m2_sp1_19_rev_10,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,73,2.8986,0.039703,11,23jul19_28sep18_CZECH_m2_sp1_19_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,109,6.6729,0.060996,12,23jul19_28sep18_CZECH_m2_sp1_19_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,95,4.7831,0.050394,13,23jul19_28sep18_CZECH_m2_sp1_19_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,75,6.2508,0.083396,14,23jul19_28sep18_CZECH_m2_sp1_19_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,104,3.6347,0.035068,15,23jul19_28sep18_CZECH_m2_sp1_19_rev_15,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,75,4.9768,0.066013,16,23jul19_28sep18_CZECH_m2_sp1_19_rev_16,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,129,4.1925,0.032613,2,23jul19_28sep18_CZECH_m2_sp1_19_rev_2,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,65,3.8912,0.059667,4,23jul19_28sep18_CZECH_m2_sp1_19_rev_4,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,92,4.0146,0.043696,6,23jul19_28sep18_CZECH_m2_sp1_19_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,113,5.259,0.046572,7,23jul19_28sep18_CZECH_m2_sp1_19_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,101,7.0538,0.069843,8,23jul19_28sep18_CZECH_m2_sp1_19_rev_8,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_19_rev,94,4.8887,0.051852,9,23jul19_28sep18_CZECH_m2_sp1_19_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,54,5.6818,0.10556,1,23jul19_28sep18_CZECH_m2_sp1_2_rev_1,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,88,2.6471,0.029935,11,23jul19_28sep18_CZECH_m2_sp1_2_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,90,4.4375,0.049544,12,23jul19_28sep18_CZECH_m2_sp1_2_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,77,4.1686,0.054106,13,23jul19_28sep18_CZECH_m2_sp1_2_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,48,6.0993,0.12648,2,23jul19_28sep18_CZECH_m2_sp1_2_rev_2,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,101,5.9182,0.058529,5,23jul19_28sep18_CZECH_m2_sp1_2_rev_5,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,94,6.0879,0.064862,6,23jul19_28sep18_CZECH_m2_sp1_2_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,68,6.4821,0.09556,7,23jul19_28sep18_CZECH_m2_sp1_2_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_2_rev,86,5.4635,0.063508,9,23jul19_28sep18_CZECH_m2_sp1_2_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,85,3.3333,0.039106,1,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_1,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,90,3.8095,0.042304,10,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_10,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,73,5.1885,0.070929,11,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,47,3.1429,0.06709,12,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,59,4.6096,0.078325,13,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,172,4.0489,0.023512,14,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,74,2.5397,0.034298,16,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_16,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,73,6.9277,0.095258,17,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_17,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,90,6.1549,0.068556,2,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_2,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,75,5.0843,0.068152,3,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_3,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,95,4.3385,0.045644,6,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,117,5.8388,0.049833,7,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,97,5.205,0.053498,8,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_8,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20.1_rev,115,3.0303,0.026459,9,23jul19_28sep18_CZECH_m2_sp1_20.1_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,85,3.6667,0.042924,1,23jul19_28sep18_CZECH_m2_sp1_20_rev_1,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,73,5.3214,0.072902,11,23jul19_28sep18_CZECH_m2_sp1_20_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,46,2.8571,0.061487,12,23jul19_28sep18_CZECH_m2_sp1_20_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,58,4.9715,0.085875,13,23jul19_28sep18_CZECH_m2_sp1_20_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,171,4.1563,0.024348,14,23jul19_28sep18_CZECH_m2_sp1_20_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,74,2.2222,0.029991,16,23jul19_28sep18_CZECH_m2_sp1_20_rev_16,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,73,5.9745,0.081666,17,23jul19_28sep18_CZECH_m2_sp1_20_rev_17,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,90,5.3876,0.060084,2,23jul19_28sep18_CZECH_m2_sp1_20_rev_2,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,98,3.6003,0.036808,21,23jul19_28sep18_CZECH_m2_sp1_20_rev_21,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,92,6.2276,0.067618,24,23jul19_28sep18_CZECH_m2_sp1_20_rev_24,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,74,5.0282,0.068156,3,23jul19_28sep18_CZECH_m2_sp1_20_rev_3,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,95,4.3873,0.046379,6,23jul19_28sep18_CZECH_m2_sp1_20_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,114,5.4739,0.048222,7,23jul19_28sep18_CZECH_m2_sp1_20_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_20_rev,98,5.5994,0.0572,8,23jul19_28sep18_CZECH_m2_sp1_20_rev_8,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,87,4.3357,0.049555,1,23jul19_28sep18_CZECH_m2_sp1_21_rev_1,1,0,,,1,60,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,79,5.5008,0.069614,10,23jul19_28sep18_CZECH_m2_sp1_21_rev_10,1,1,,,1,44,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,117,4.2424,0.036412,11,23jul19_28sep18_CZECH_m2_sp1_21_rev_11,1,0,,,2,14,103,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,74,5.3093,0.071722,12,23jul19_28sep18_CZECH_m2_sp1_21_rev_12,1,0,,,1,19,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,88,4.2738,0.048831,13,23jul19_28sep18_CZECH_m2_sp1_21_rev_13,1,1,,,1,29,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,78,6.9156,0.088432,15,23jul19_28sep18_CZECH_m2_sp1_21_rev_15,1,0,,,1,72,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,80,5.3539,0.066881,16,23jul19_28sep18_CZECH_m2_sp1_21_rev_16,1,0,,,1,64,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,104,3.5821,0.034309,17,23jul19_28sep18_CZECH_m2_sp1_21_rev_17,1,0,,,2,34,81,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,85,5.4743,0.064621,18,23jul19_28sep18_CZECH_m2_sp1_21_rev_18,1,0,,,1,64,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,56,6.6855,0.11929,19,23jul19_28sep18_CZECH_m2_sp1_21_rev_19,1,0,,,1,51,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,111,6.6277,0.059767,2,23jul19_28sep18_CZECH_m2_sp1_21_rev_2,1,0,,,1,86,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,60,4.8055,0.079743,4,23jul19_28sep18_CZECH_m2_sp1_21_rev_4,1,1,,,1,47,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,140,5.2611,0.037515,5,23jul19_28sep18_CZECH_m2_sp1_21_rev_5,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,84,6.4811,0.077196,6,23jul19_28sep18_CZECH_m2_sp1_21_rev_6,1,0,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,60,4.7636,0.079327,7,23jul19_28sep18_CZECH_m2_sp1_21_rev_7,1,1,,,1,55,,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,95,6.4275,0.067764,8,23jul19_28sep18_CZECH_m2_sp1_21_rev_8,1,0,,,2,39,87,,
23jul19_28sep18_CZECH_m2_sp1_21_rev,112,5.2649,0.047207,9,23jul19_28sep18_CZECH_m2_sp1_21_rev_9,1,0,,,2,72,105,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,85,2.6866,0.031771,10,23jul19_28sep18_CZECH_m2_sp1_22_rev_10,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,69,4.8199,0.069618,11,23jul19_28sep18_CZECH_m2_sp1_22_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,80,4.547,0.056734,12,23jul19_28sep18_CZECH_m2_sp1_22_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,108,4.9128,0.0457,13,23jul19_28sep18_CZECH_m2_sp1_22_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,84,7.7527,0.092396,14,23jul19_28sep18_CZECH_m2_sp1_22_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,106,4.058,0.038373,16,23jul19_28sep18_CZECH_m2_sp1_22_rev_16,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,58,5.5202,0.095951,17,23jul19_28sep18_CZECH_m2_sp1_22_rev_17,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,73,4.1367,0.056767,3,23jul19_28sep18_CZECH_m2_sp1_22_rev_3,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,112,5.2088,0.046358,4,23jul19_28sep18_CZECH_m2_sp1_22_rev_4,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,99,3.3846,0.034226,5,23jul19_28sep18_CZECH_m2_sp1_22_rev_5,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,106,2.9412,0.027812,6,23jul19_28sep18_CZECH_m2_sp1_22_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,83,5.2742,0.063356,7,23jul19_28sep18_CZECH_m2_sp1_22_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,96,5.4363,0.056657,8,23jul19_28sep18_CZECH_m2_sp1_22_rev_8,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_22_rev,114,5.1333,0.045191,9,23jul19_28sep18_CZECH_m2_sp1_22_rev_9,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,113,4.4444,0.039224,1,23jul19_28sep18_CZECH_m2_sp1_23_rev_1,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,93,4.5085,0.048265,10,23jul19_28sep18_CZECH_m2_sp1_23_rev_10,1,0,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,75,4.9674,0.066624,11,23jul19_28sep18_CZECH_m2_sp1_23_rev_11,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,82,5.1346,0.062842,12,23jul19_28sep18_CZECH_m2_sp1_23_rev_12,1,0,,,1,49,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,86,3.537,0.041163,13,23jul19_28sep18_CZECH_m2_sp1_23_rev_13,1,1,,,1,57,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,91,4.7761,0.052666,14,23jul19_28sep18_CZECH_m2_sp1_23_rev_14,1,0,,,1,78,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,103,5.8446,0.056502,2,23jul19_28sep18_CZECH_m2_sp1_23_rev_2,1,0,,,1,21,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,118,4.8485,0.041088,3,23jul19_28sep18_CZECH_m2_sp1_23_rev_3,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,111,5.8013,0.052325,4,23jul19_28sep18_CZECH_m2_sp1_23_rev_4,1,1,,,2,51,70,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,78,6.434,0.0823,6,23jul19_28sep18_CZECH_m2_sp1_23_rev_6,1,0,,,1,20,,,faint flanking foci
23jul19_28sep18_CZECH_m2_sp1_23_rev,79,10.4864,0.13346,7,23jul19_28sep18_CZECH_m2_sp1_23_rev_7,0,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,63,6.304,0.099527,8,23jul19_28sep18_CZECH_m2_sp1_23_rev_8,1,0,,,1,58,,,
23jul19_28sep18_CZECH_m2_sp1_23_rev,92,4.3574,0.047143,9,23jul19_28sep18_CZECH_m2_sp1_23_rev_9,1,0,,,1,87,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,82,4.9325,0.060473,10,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_10,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,41,1.5873,0.039133,12,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,85,5.4302,0.064032,13,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,98,5.9709,0.061002,3,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_3,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,87,5.7007,0.065231,4,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_4,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,112,6.1157,0.054597,5,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_5,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,110,4.1864,0.038143,6,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_6,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,80,3.7253,0.046639,7,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_7,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.1_rev,91,4.058,0.044787,8,23jul19_28sep18_CZECH_m2_sp1_24.1_rev_8,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.2_rev,70,4.8131,0.069063,11,23jul19_28sep18_CZECH_m2_sp1_24.2_rev_11,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.2_rev,79,4.4254,0.05577,12,23jul19_28sep18_CZECH_m2_sp1_24.2_rev_12,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.2_rev,103,6.088,0.059017,13,23jul19_28sep18_CZECH_m2_sp1_24.2_rev_13,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.2_rev,100,5.8289,0.058165,14,23jul19_28sep18_CZECH_m2_sp1_24.2_rev_14,,,,,,,,,
23jul19_28sep18_CZECH_m2_sp1_24.2_rev,91,4.4474,0.048629,15,23jul19_28sep18_CZECH_m2_sp1_24.2_rev_15,,,,,,,,,
