fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber.y,Obj.ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
11jan19_27oct18_SKIVE_m1_sp1_16_rev,111,3.8321,0.034375,23,11jan19_27oct18_SKIVE_m1_sp1_16_rev_23,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,79,4.2369,0.053518,24,11jan19_27oct18_SKIVE_m1_sp1_16_rev_24,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,95,3.8573,0.040516,25,11jan19_27oct18_SKIVE_m1_sp1_16_rev_25,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,67,3.6766,0.054609,26,11jan19_27oct18_SKIVE_m1_sp1_16_rev_26,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,66,2.2857,0.034555,27,11jan19_27oct18_SKIVE_m1_sp1_16_rev_27,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,111,37.9249,0.34025,28,11jan19_27oct18_SKIVE_m1_sp1_16_rev_28,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,67,4.9142,0.073545,29,11jan19_27oct18_SKIVE_m1_sp1_16_rev_29,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,103,4.7872,0.046677,3,11jan19_27oct18_SKIVE_m1_sp1_16_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,64,2.6087,0.040557,4,11jan19_27oct18_SKIVE_m1_sp1_16_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,93,5.8542,0.062939,5,11jan19_27oct18_SKIVE_m1_sp1_16_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,149,65.3806,0.43811,6,11jan19_27oct18_SKIVE_m1_sp1_16_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_16_rev,43,2.5714,0.059754,9,11jan19_27oct18_SKIVE_m1_sp1_16_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,128,3.3333,0.026099,1,11jan19_27oct18_SKIVE_m1_sp1_17_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,84,5.6047,0.06694,10,11jan19_27oct18_SKIVE_m1_sp1_17_rev_10,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,69,4.5634,0.065804,11,11jan19_27oct18_SKIVE_m1_sp1_17_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,53,2.5,0.046838,12,11jan19_27oct18_SKIVE_m1_sp1_17_rev_12,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,88,4.0729,0.046143,2,11jan19_27oct18_SKIVE_m1_sp1_17_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,50,4.8261,0.097203,3,11jan19_27oct18_SKIVE_m1_sp1_17_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,125,39.7132,0.31853,4,11jan19_27oct18_SKIVE_m1_sp1_17_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,124,4.2254,0.034068,5,11jan19_27oct18_SKIVE_m1_sp1_17_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,67,2.7273,0.040968,7,11jan19_27oct18_SKIVE_m1_sp1_17_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,89,4.6803,0.052469,8,11jan19_27oct18_SKIVE_m1_sp1_17_rev_8,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_17_rev,81,4.1889,0.051743,9,11jan19_27oct18_SKIVE_m1_sp1_17_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,68,3.3333,0.049006,1,11jan19_27oct18_SKIVE_m1_sp1_18_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,143,43.3241,0.30306,10,11jan19_27oct18_SKIVE_m1_sp1_18_rev_10,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,53,5.0862,0.095813,11,11jan19_27oct18_SKIVE_m1_sp1_18_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,61,4.017,0.065711,12,11jan19_27oct18_SKIVE_m1_sp1_18_rev_12,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,89,4.2946,0.048227,13,11jan19_27oct18_SKIVE_m1_sp1_18_rev_13,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,74,4.3533,0.058882,2,11jan19_27oct18_SKIVE_m1_sp1_18_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,83,4.4929,0.054172,3,11jan19_27oct18_SKIVE_m1_sp1_18_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,80,3.6799,0.046002,4,11jan19_27oct18_SKIVE_m1_sp1_18_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,105,2.9032,0.027724,6,11jan19_27oct18_SKIVE_m1_sp1_18_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,86,5.8406,0.068142,7,11jan19_27oct18_SKIVE_m1_sp1_18_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,97,4.5967,0.047313,8,11jan19_27oct18_SKIVE_m1_sp1_18_rev_8,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_18_rev,76,20.9271,0.27522,9,11jan19_27oct18_SKIVE_m1_sp1_18_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_19_rev,122,3.3486,0.027482,3,11jan19_27oct18_SKIVE_m1_sp1_19_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_19_rev,65,4.7396,0.072909,5,11jan19_27oct18_SKIVE_m1_sp1_19_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_19_rev,113,5.0943,0.044997,6,11jan19_27oct18_SKIVE_m1_sp1_19_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,101,4.0406,0.039895,10,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_10,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,66,3.2491,0.049045,11,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_11,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,86,2.5,0.029162,4,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_4,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,114,1.8182,0.016019,6,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_6,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,67,2.3333,0.034628,9,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_9,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,60,3.2138,0.053248,12,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_12,1,0,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,62,4.0781,0.066141,14,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_14,1,0,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,44,2.2857,0.051733,15,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_15,1,0,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,69,1.3333,0.019369,2,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_2,1,0,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,67,2.7273,0.040611,1,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,63,3.7143,0.058774,13,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_13,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,53,3.3803,0.064269,3,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,50,3.3846,0.067431,5,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,88,2.5397,0.028965,7,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.1_rev,42,4.1606,0.098711,8,11jan19_27oct18_SKIVE_m1_sp1_2.1_rev_8,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,110,3.5942,0.032732,13,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_13,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,65,2.5714,0.039537,12,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_12,1,0,,,1,31,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,61,4.5744,0.074858,15,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_15,1,0,,,0,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,78,3.2095,0.041307,8,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_8,1,0,,,1,68,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,60,3.8806,0.064218,9,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_9,1,0,,,1,49,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,56,3.3333,0.059407,1,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,58,3.6907,0.063166,11,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,82,32.2143,0.39297,14,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_14,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,64,1.8462,0.028688,16,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_16,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,63,3.249,0.051408,17,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_17,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,74,2.3881,0.032255,18,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_18,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,62,3.8851,0.062736,2,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,56,2.8986,0.0517,4,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,44,2.9032,0.065972,6,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2.2_rev,42,2.3087,0.054405,7,11jan19_27oct18_SKIVE_m1_sp1_2.2_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,67,2.7273,0.040762,1,11jan19_27oct18_SKIVE_m1_sp1_2_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,101,4.0411,0.039909,10,11jan19_27oct18_SKIVE_m1_sp1_2_rev_10,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,67,2.6087,0.039149,11,11jan19_27oct18_SKIVE_m1_sp1_2_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,60,3.214,0.053257,12,11jan19_27oct18_SKIVE_m1_sp1_2_rev_12,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,63,4,0.063292,13,11jan19_27oct18_SKIVE_m1_sp1_2_rev_13,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,56,3.3333,0.0598,14,11jan19_27oct18_SKIVE_m1_sp1_2_rev_14,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,62,3.9984,0.064909,15,11jan19_27oct18_SKIVE_m1_sp1_2_rev_15,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,62,4.0841,0.065593,16,11jan19_27oct18_SKIVE_m1_sp1_2_rev_16,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,44,2.2535,0.050939,17,11jan19_27oct18_SKIVE_m1_sp1_2_rev_17,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,56,3.4783,0.062649,18,11jan19_27oct18_SKIVE_m1_sp1_2_rev_18,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,56,3.5627,0.063638,19,11jan19_27oct18_SKIVE_m1_sp1_2_rev_19,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,69,2,0.028971,2,11jan19_27oct18_SKIVE_m1_sp1_2_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,90,1.4925,0.016612,20,11jan19_27oct18_SKIVE_m1_sp1_2_rev_20,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,44,2.5397,0.057576,21,11jan19_27oct18_SKIVE_m1_sp1_2_rev_21,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,99,3.2353,0.032522,22,11jan19_27oct18_SKIVE_m1_sp1_2_rev_22,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,77,3.2098,0.041435,23,11jan19_27oct18_SKIVE_m1_sp1_2_rev_23,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,60,3.8806,0.064222,24,11jan19_27oct18_SKIVE_m1_sp1_2_rev_24,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,58,3.9431,0.067513,26,11jan19_27oct18_SKIVE_m1_sp1_2_rev_26,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,64,2.2535,0.034956,27,11jan19_27oct18_SKIVE_m1_sp1_2_rev_27,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,110,3.3121,0.03024,28,11jan19_27oct18_SKIVE_m1_sp1_2_rev_28,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,82,32.3085,0.3922,29,11jan19_27oct18_SKIVE_m1_sp1_2_rev_29,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,53,3.662,0.069718,3,11jan19_27oct18_SKIVE_m1_sp1_2_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,61,4.3574,0.071303,30,11jan19_27oct18_SKIVE_m1_sp1_2_rev_30,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,64,1.875,0.02916,31,11jan19_27oct18_SKIVE_m1_sp1_2_rev_31,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,63,3.5921,0.056834,32,11jan19_27oct18_SKIVE_m1_sp1_2_rev_32,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,74,2.3881,0.032187,33,11jan19_27oct18_SKIVE_m1_sp1_2_rev_33,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,86,2.8125,0.032809,4,11jan19_27oct18_SKIVE_m1_sp1_2_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,50,4.0925,0.082006,5,11jan19_27oct18_SKIVE_m1_sp1_2_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,112,2.1212,0.018883,6,11jan19_27oct18_SKIVE_m1_sp1_2_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,87,2.2222,0.025418,7,11jan19_27oct18_SKIVE_m1_sp1_2_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,42,4.617,0.109,8,11jan19_27oct18_SKIVE_m1_sp1_2_rev_8,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_2_rev,67,2.3333,0.034581,9,11jan19_27oct18_SKIVE_m1_sp1_2_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,51,3.4921,0.068533,10,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_10,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,140,4.7652,0.034003,5,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_5,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,86,5.2373,0.061031,6,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_6,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,68,4.0643,0.059635,11,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,97,5.6914,0.058672,12,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_12,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,146,4.8914,0.033568,2,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,82,32.1381,0.39057,3,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,133,2.8125,0.021123,4,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.1_rev,106,1.5152,0.014358,7,11jan19_27oct18_SKIVE_m1_sp1_20.1_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,235,70.2095,0.299,1,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,85,4.3773,0.051678,10,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_10,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,119,6.0714,0.050835,11,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,48,4.6992,0.098295,3,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,55,4.481,0.082004,4,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,80,4.4904,0.05582,6,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,165,71.0821,0.43038,7,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.2_rev,111,3.8235,0.034313,9,11jan19_27oct18_SKIVE_m1_sp1_20.2_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,100,3.3333,0.033296,1,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,77,3.75,0.048869,11,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,101,3.5821,0.035379,12,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_12,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,63,5.3427,0.084585,15,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_15,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,122,2.4242,0.0198,2,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,94,4.3925,0.046831,3,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,119,3.8806,0.03266,4,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,103,2.5806,0.025088,5,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,27,5.9949,0.22204,6,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,110,4.9795,0.045412,7,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20.3_rev,84,3.5294,0.04195,9,11jan19_27oct18_SKIVE_m1_sp1_20.3_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,47,5.0828,0.10704,11,11jan19_27oct18_SKIVE_m1_sp1_20_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,80,4.6394,0.057667,14,11jan19_27oct18_SKIVE_m1_sp1_20_rev_14,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,163,69.2102,0.42483,15,11jan19_27oct18_SKIVE_m1_sp1_20_rev_15,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,112,4.9698,0.04439,17,11jan19_27oct18_SKIVE_m1_sp1_20_rev_17,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,84,3.5344,0.041963,18,11jan19_27oct18_SKIVE_m1_sp1_20_rev_18,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,119,6.3216,0.053052,19,11jan19_27oct18_SKIVE_m1_sp1_20_rev_19,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,61,4.6765,0.076327,2,11jan19_27oct18_SKIVE_m1_sp1_20_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,123,2.4242,0.019736,20,11jan19_27oct18_SKIVE_m1_sp1_20_rev_20,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,100,3.6111,0.036123,21,11jan19_27oct18_SKIVE_m1_sp1_20_rev_21,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,93,3.8806,0.041921,22,11jan19_27oct18_SKIVE_m1_sp1_20_rev_22,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,103,2.2222,0.021568,23,11jan19_27oct18_SKIVE_m1_sp1_20_rev_23,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,28,6.4949,0.2338,25,11jan19_27oct18_SKIVE_m1_sp1_20_rev_25,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,111,5.313,0.047753,27,11jan19_27oct18_SKIVE_m1_sp1_20_rev_27,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,51,7.211,0.14244,29,11jan19_27oct18_SKIVE_m1_sp1_20_rev_29,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,84,32.6636,0.39042,3,11jan19_27oct18_SKIVE_m1_sp1_20_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,64,9.749,0.15179,30,11jan19_27oct18_SKIVE_m1_sp1_20_rev_30,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,101,3.5294,0.034905,32,11jan19_27oct18_SKIVE_m1_sp1_20_rev_32,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,64,5.4879,0.086283,35,11jan19_27oct18_SKIVE_m1_sp1_20_rev_35,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,133,2.5397,0.019132,4,11jan19_27oct18_SKIVE_m1_sp1_20_rev_4,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,51,3.8095,0.075041,6,11jan19_27oct18_SKIVE_m1_sp1_20_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,234,70.5075,0.3009,7,11jan19_27oct18_SKIVE_m1_sp1_20_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,68,4.5322,0.066657,8,11jan19_27oct18_SKIVE_m1_sp1_20_rev_8,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_20_rev,96,5.4458,0.05677,9,11jan19_27oct18_SKIVE_m1_sp1_20_rev_9,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,83,4.2144,0.050761,10,11jan19_27oct18_SKIVE_m1_sp1_21_rev_10,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,68,2.9628,0.043452,11,11jan19_27oct18_SKIVE_m1_sp1_21_rev_11,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,150,5.1653,0.034478,9,11jan19_27oct18_SKIVE_m1_sp1_21_rev_9,0,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,109,5.6981,0.052366,12,11jan19_27oct18_SKIVE_m1_sp1_21_rev_12,1,0,,,2,28,93,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,74,4.4118,0.059335,4,11jan19_27oct18_SKIVE_m1_sp1_21_rev_4,1,0,,,1,35,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,115,5.5748,0.048503,1,11jan19_27oct18_SKIVE_m1_sp1_21_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,51,4.3182,0.08395,14,11jan19_27oct18_SKIVE_m1_sp1_21_rev_14,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,115,3.871,0.03357,2,11jan19_27oct18_SKIVE_m1_sp1_21_rev_2,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,116,41.1513,0.35363,3,11jan19_27oct18_SKIVE_m1_sp1_21_rev_3,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,94,24.0845,0.25578,5,11jan19_27oct18_SKIVE_m1_sp1_21_rev_5,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,92,4.9391,0.053808,6,11jan19_27oct18_SKIVE_m1_sp1_21_rev_6,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_21_rev,66,5.2197,0.078841,7,11jan19_27oct18_SKIVE_m1_sp1_21_rev_7,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_22.1_rev,159,6.2256,0.03911,1,11jan19_27oct18_SKIVE_m1_sp1_22.1_rev_1,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_22.1_rev,88,3.8806,0.044035,10,11jan19_27oct18_SKIVE_m1_sp1_22.1_rev_10,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_22.1_rev,99,2,0.020208,11,11jan19_27oct18_SKIVE_m1_sp1_22.1_rev_11,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_22.1_rev,74,5.0257,0.067979,12,11jan19_27oct18_SKIVE_m1_sp1_22.1_rev_12,,,,,,,,,
11jan19_27oct18_SKIVE_m1_sp1_22.1_rev,85,3.8095,0.044721,3,11jan19_27oct18_SKIVE_m1_sp1_22.1_rev_3,,,,,,,,,
