fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
29nov16_13nov16_MSM_m2_sp1_1_rev,120,3.5892,0.029892,1,29nov16_13nov16_MSM_m2_sp1_1_rev_1,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_1_rev,88,8.7673,0.099618,2,29nov16_13nov16_MSM_m2_sp1_1_rev_2,1,1,1,,2,24,81,,
29nov16_13nov16_MSM_m2_sp1_1_rev,89,4.8546,0.054587,4,29nov16_13nov16_MSM_m2_sp1_1_rev_4,1,0,,,1,64,,,foci doesn't overlap
29nov16_13nov16_MSM_m2_sp1_1_rev,134,21.533,0.1603,6,29nov16_13nov16_MSM_m2_sp1_1_rev_6,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_11_rev,64,6.3801,0.099561,2,29nov16_13nov16_MSM_m2_sp1_11_rev_2,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_11_rev,95,3.6327,0.038345,5,29nov16_13nov16_MSM_m2_sp1_11_rev_5,1,0,0,,2,40,89,,
29nov16_13nov16_MSM_m2_sp1_11_rev,87,7.5964,0.087271,7,29nov16_13nov16_MSM_m2_sp1_11_rev_7,1,1,1,,1,60,,,
29nov16_13nov16_MSM_m2_sp1_12_rev,54,5.2773,0.098516,2,29nov16_13nov16_MSM_m2_sp1_12_rev_2,1,1,1,,1,45,,,
29nov16_13nov16_MSM_m2_sp1_12_rev,106,6.574,0.061946,4,29nov16_13nov16_MSM_m2_sp1_12_rev_4,1,0,0,,1,59,,,
29nov16_13nov16_MSM_m2_sp1_12_rev,107,6.1424,0.057357,5,29nov16_13nov16_MSM_m2_sp1_12_rev_5,1,0,0,,1,90,,,
29nov16_13nov16_MSM_m2_sp1_12_rev,107,7.0423,0.065854,7,29nov16_13nov16_MSM_m2_sp1_12_rev_7,1,1,1,,2,18,84,,
29nov16_13nov16_MSM_m2_sp1_12_rev,85,7.8634,0.09261,8,29nov16_13nov16_MSM_m2_sp1_12_rev_8,1,1,1,,1,50,,,
29nov16_13nov16_MSM_m2_sp1_13_rev,68,3.8808,0.057045,3,29nov16_13nov16_MSM_m2_sp1_13_rev_3,1,1,1,,1,27,,,
29nov16_13nov16_MSM_m2_sp1_13_rev,85,9.351,0.11043,5,29nov16_13nov16_MSM_m2_sp1_13_rev_5,1,0,0,,2,28,73,,
29nov16_13nov16_MSM_m2_sp1_13_rev,79,7.1771,0.091097,6,29nov16_13nov16_MSM_m2_sp1_13_rev_6,1,0,0,,1,64,,,faint foci near centromere
29nov16_13nov16_MSM_m2_sp1_13_rev,64,3.4862,0.05443,7,29nov16_13nov16_MSM_m2_sp1_13_rev_7,1,1,1,,2,14,55,,
29nov16_13nov16_MSM_m2_sp1_13_rev,116,4.149,0.035657,8,29nov16_13nov16_MSM_m2_sp1_13_rev_8,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_13_rev,55,4.9277,0.090307,9,29nov16_13nov16_MSM_m2_sp1_13_rev_9,1,1,1,,1,48,,,
29nov16_13nov16_MSM_m2_sp1_14_rev,53,3.8235,0.071797,4,29nov16_13nov16_MSM_m2_sp1_14_rev_4,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_14_rev,76,4.8175,0.06362,5,29nov16_13nov16_MSM_m2_sp1_14_rev_5,1,0,0,,2,16,47,,
29nov16_13nov16_MSM_m2_sp1_14_rev,100,5.2684,0.052473,8,29nov16_13nov16_MSM_m2_sp1_14_rev_8,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_17_rev,79,5.9493,0.074855,1,29nov16_13nov16_MSM_m2_sp1_17_rev_1,1,1,1,,1,66,,,
29nov16_13nov16_MSM_m2_sp1_17_rev,94,4.4039,0.04662,3,29nov16_13nov16_MSM_m2_sp1_17_rev_3,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_17_rev,132,4.3077,0.032581,4,29nov16_13nov16_MSM_m2_sp1_17_rev_4,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_17_rev,64,11.9092,0.18682,5,29nov16_13nov16_MSM_m2_sp1_17_rev_5,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_18_rev,66,6.2421,0.094097,1,29nov16_13nov16_MSM_m2_sp1_18_rev_1,1,1,1,,1,28,,,
29nov16_13nov16_MSM_m2_sp1_18_rev,87,4.6013,0.052969,11,29nov16_13nov16_MSM_m2_sp1_18_rev_11,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_18_rev,57,4.7271,0.082811,3,29nov16_13nov16_MSM_m2_sp1_18_rev_3,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_18_rev,84,3.9214,0.046859,4,29nov16_13nov16_MSM_m2_sp1_18_rev_4,1,1,1,,2,33,63,,
29nov16_13nov16_MSM_m2_sp1_18_rev,72,3.8946,0.054325,5,29nov16_13nov16_MSM_m2_sp1_18_rev_5,1,1,1,,2,17,62,,
29nov16_13nov16_MSM_m2_sp1_18_rev,129,2.5397,0.019626,6,29nov16_13nov16_MSM_m2_sp1_18_rev_6,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_18_rev,68,4.3478,0.064406,7,29nov16_13nov16_MSM_m2_sp1_18_rev_7,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_2_rev,91,4.4359,0.048495,10,29nov16_13nov16_MSM_m2_sp1_2_rev_10,1,1,1,,2,11,81,,
29nov16_13nov16_MSM_m2_sp1_2_rev,108,5.232,0.048414,4,29nov16_13nov16_MSM_m2_sp1_2_rev_4,1,1,1,,2,34,107,,
29nov16_13nov16_MSM_m2_sp1_2_rev,115,7.1336,0.061801,6,29nov16_13nov16_MSM_m2_sp1_2_rev_6,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_2_rev,59,3.8368,0.065222,7,29nov16_13nov16_MSM_m2_sp1_2_rev_7,1,1,1,,1,54,,,
29nov16_13nov16_MSM_m2_sp1_2_rev,155,8.3994,0.05433,8,29nov16_13nov16_MSM_m2_sp1_2_rev_8,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_20_rev,105,1.4286,0.013597,4,29nov16_13nov16_MSM_m2_sp1_20_rev_4,1,0,0,,2,23,98,,
29nov16_13nov16_MSM_m2_sp1_20_rev,87,4.5013,0.051832,5,29nov16_13nov16_MSM_m2_sp1_20_rev_5,1,0,0,,1,72,,,
29nov16_13nov16_MSM_m2_sp1_20_rev,89,7.1887,0.080347,6,29nov16_13nov16_MSM_m2_sp1_20_rev_6,1,0,0,,2,18,88,,
29nov16_13nov16_MSM_m2_sp1_21_rev,81,6.3637,0.078347,1,29nov16_13nov16_MSM_m2_sp1_21_rev_1,0,,,,,,,,twisty
29nov16_13nov16_MSM_m2_sp1_21_rev,84,2.0588,0.024596,2,29nov16_13nov16_MSM_m2_sp1_21_rev_2,1,1,1,,2,37,79,,possible duplicate?
29nov16_13nov16_MSM_m2_sp1_21_rev,122,5.7275,0.047086,4,29nov16_13nov16_MSM_m2_sp1_21_rev_4,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_21_rev,120,3.2353,0.026983,5,29nov16_13nov16_MSM_m2_sp1_21_rev_5,1,0,0,,1,45,,,
29nov16_13nov16_MSM_m2_sp1_21_rev,56,4.4364,0.078563,6,29nov16_13nov16_MSM_m2_sp1_21_rev_6,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_21_rev,58,3.8581,0.066793,7,29nov16_13nov16_MSM_m2_sp1_21_rev_7,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_22_rev,75,3.2836,0.04364,2,29nov16_13nov16_MSM_m2_sp1_22_rev_2,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_23_rev,60,9.9957,0.16672,1,29nov16_13nov16_MSM_m2_sp1_23_rev_1,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_23_rev,59,2.5806,0.043788,3,29nov16_13nov16_MSM_m2_sp1_23_rev_3,1,1,1,,1,33,,,
29nov16_13nov16_MSM_m2_sp1_23_rev,70,5.3985,0.077529,5,29nov16_13nov16_MSM_m2_sp1_23_rev_5,1,0,0,,2,20,65,,
29nov16_13nov16_MSM_m2_sp1_23_rev,87,2.7273,0.031379,8,29nov16_13nov16_MSM_m2_sp1_23_rev_8,1,0,0,,1,42,,,
29nov16_13nov16_MSM_m2_sp1_24_rev,36,6.2177,0.17346,3,29nov16_13nov16_MSM_m2_sp1_24_rev_3,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_24_rev,80,5.3404,0.067135,4,29nov16_13nov16_MSM_m2_sp1_24_rev_4,1,1,1,,1,66,,,
29nov16_13nov16_MSM_m2_sp1_25_rev,67,6.603,0.098617,2,29nov16_13nov16_MSM_m2_sp1_25_rev_2,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_25_rev,51,3.4798,0.06877,4,29nov16_13nov16_MSM_m2_sp1_25_rev_4,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_25_rev,96,5.066,0.052956,5,29nov16_13nov16_MSM_m2_sp1_25_rev_5,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_25_rev,69,8.2122,0.1191,7,29nov16_13nov16_MSM_m2_sp1_25_rev_7,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_25_rev,120,3.5997,0.030022,9,29nov16_13nov16_MSM_m2_sp1_25_rev_9,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_26_rev,157,6.0985,0.038865,1,29nov16_13nov16_MSM_m2_sp1_26_rev_1,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_26_rev,88,4.8118,0.054984,10,29nov16_13nov16_MSM_m2_sp1_26_rev_10,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_26_rev,116,5.0699,0.043765,3,29nov16_13nov16_MSM_m2_sp1_26_rev_3,1,1,1,,2,23,110,,
29nov16_13nov16_MSM_m2_sp1_26_rev,79,2.3881,0.030125,5,29nov16_13nov16_MSM_m2_sp1_26_rev_5,1,0,0,,2,22,71,,
29nov16_13nov16_MSM_m2_sp1_26_rev,148,6.8171,0.046086,7,29nov16_13nov16_MSM_m2_sp1_26_rev_7,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_26_rev,109,5.6669,0.05215,9,29nov16_13nov16_MSM_m2_sp1_26_rev_9,1,0,0,,2,29,97,,
29nov16_13nov16_MSM_m2_sp1_27_rev,108,7.8122,0.072395,3,29nov16_13nov16_MSM_m2_sp1_27_rev_3,1,1,1,,2,35,92,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,81,3.1405,0.03868,1,29nov16_13nov16_MSM_m2_sp1_4.2_rev_1,1,1,,,3,15,35,75,smaller foci flanking middle
29nov16_13nov16_MSM_m2_sp1_4.2_rev,64,6.3814,0.099527,10,29nov16_13nov16_MSM_m2_sp1_4.2_rev_10,1,0,,,1,45,,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,80,6.149,0.076566,11,29nov16_13nov16_MSM_m2_sp1_4.2_rev_11,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,112,6.226,0.05564,12,29nov16_13nov16_MSM_m2_sp1_4.2_rev_12,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,78,3.9394,0.050594,3,29nov16_13nov16_MSM_m2_sp1_4.2_rev_3,1,1,,,1,59,,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,144,3.7681,0.026209,5,29nov16_13nov16_MSM_m2_sp1_4.2_rev_5,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,162,11.5901,0.071656,6,29nov16_13nov16_MSM_m2_sp1_4.2_rev_6,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4.2_rev,115,5.2383,0.045484,9,29nov16_13nov16_MSM_m2_sp1_4.2_rev_9,1,0,,,2,18,111,,
29nov16_13nov16_MSM_m2_sp1_4_rev,81,3.7757,0.046405,1,29nov16_13nov16_MSM_m2_sp1_4_rev_1,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4_rev,79,6.5636,0.083609,10,29nov16_13nov16_MSM_m2_sp1_4_rev_10,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4_rev,96,6.691,0.069855,16,29nov16_13nov16_MSM_m2_sp1_4_rev_16,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4_rev,78,3.3846,0.043596,3,29nov16_13nov16_MSM_m2_sp1_4_rev_3,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4_rev,144,4.7071,0.032604,5,29nov16_13nov16_MSM_m2_sp1_4_rev_5,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_4_rev,64,6.4567,0.10037,9,29nov16_13nov16_MSM_m2_sp1_4_rev_9,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_5.1_rev,53,6.3835,0.12,2,29nov16_13nov16_MSM_m2_sp1_5.1_rev_2,1,0,0,,,,,,bad foci
29nov16_13nov16_MSM_m2_sp1_5.1_rev,89,5.6057,0.063186,3,29nov16_13nov16_MSM_m2_sp1_5.1_rev_3,1,1,1,,2,29,86,,
29nov16_13nov16_MSM_m2_sp1_5.2_rev,53,2.3729,0.04481,1,29nov16_13nov16_MSM_m2_sp1_5.2_rev_1,,,,,,,,,many cells
29nov16_13nov16_MSM_m2_sp1_5.2_rev,28,4.7059,0.16922,10,29nov16_13nov16_MSM_m2_sp1_5.2_rev_10,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_5.2_rev,63,5.5385,0.087555,11,29nov16_13nov16_MSM_m2_sp1_5.2_rev_11,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_5.2_rev,60,1.9355,0.032094,2,29nov16_13nov16_MSM_m2_sp1_5.2_rev_2,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_5.2_rev,74,3.4921,0.046959,3,29nov16_13nov16_MSM_m2_sp1_5.2_rev_3,1,0,,,1,62,,,
29nov16_13nov16_MSM_m2_sp1_5.2_rev,58,5.1343,0.088958,7,29nov16_13nov16_MSM_m2_sp1_5.2_rev_7,1,1,,,1,44,,,
29nov16_13nov16_MSM_m2_sp1_5_rev,53,6.1754,0.11621,2,29nov16_13nov16_MSM_m2_sp1_5_rev_2,1,0,,,1,10,,,
29nov16_13nov16_MSM_m2_sp1_5_rev,89,6.1549,0.069412,3,29nov16_13nov16_MSM_m2_sp1_5_rev_3,1,1,,,2,29,86,,
29nov16_13nov16_MSM_m2_sp1_5_rev,74,3.7421,0.050755,4,29nov16_13nov16_MSM_m2_sp1_5_rev_4,1,0,,,1,63,,,
29nov16_13nov16_MSM_m2_sp1_5_rev,58,5.0904,0.087208,8,29nov16_13nov16_MSM_m2_sp1_5_rev_8,1,1,,,1,44,,,
29nov16_13nov16_MSM_m2_sp1_6.1_rev,64,2.3529,0.036784,5,29nov16_13nov16_MSM_m2_sp1_6.1_rev_5,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_6.2_rev,63,3.0296,0.048437,2,29nov16_13nov16_MSM_m2_sp1_6.2_rev_2,0,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_6_rev,63,3.0298,0.048442,2,29nov16_13nov16_MSM_m2_sp1_6_rev_2,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_6_rev,63,2.0588,0.032816,6,29nov16_13nov16_MSM_m2_sp1_6_rev_6,,,,,,,,,
29nov16_13nov16_MSM_m2_sp1_7_rev,86,4.5216,0.052389,1,29nov16_13nov16_MSM_m2_sp1_7_rev_1,1,1,1,,2,20,82,,
29nov16_13nov16_MSM_m2_sp1_7_rev,75,5.2073,0.069755,2,29nov16_13nov16_MSM_m2_sp1_7_rev_2,1,1,1,,2,27,66,,
29nov16_13nov16_MSM_m2_sp1_7_rev,81,4.3361,0.053408,4,29nov16_13nov16_MSM_m2_sp1_7_rev_4,1,1,1,,2,31,74,,
29nov16_13nov16_MSM_m2_sp1_7_rev,74,2.6866,0.036362,5,29nov16_13nov16_MSM_m2_sp1_7_rev_5,1,1,1,,1,58,,,
29nov16_13nov16_MSM_m2_sp1_8_rev,86,2.9851,0.03469,2,29nov16_13nov16_MSM_m2_sp1_8_rev_2,1,0,0,,1,42,,,
29nov16_13nov16_MSM_m2_sp1_9_rev,111,5.1515,0.046516,2,29nov16_13nov16_MSM_m2_sp1_9_rev_2,1,1,1,,2,36,99,,
30nov16_13nov16_MSM_m1_sp1_4.1_rev,92,5.0683,0.055157,2,30nov16_13nov16_MSM_m1_sp1_4.1_rev_2,1,0,0,,2,25,81,,
30nov16_13nov16_MSM_m1_sp1_4_rev,31,5.2421,0.16988,2,30nov16_13nov16_MSM_m1_sp1_4_rev_2,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_4_rev,59,3.0653,0.052134,4,30nov16_13nov16_MSM_m1_sp1_4_rev_4,1,0,,,1,55,,,
30nov16_13nov16_MSM_m1_sp1_4_rev,92,4.7106,0.051146,6,30nov16_13nov16_MSM_m1_sp1_4_rev_6,1,0,,,2,24,80,,
30nov16_13nov16_MSM_m1_sp1_5_rev,95,2.5397,0.026614,2,30nov16_13nov16_MSM_m1_sp1_5_rev_2,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_6_rev,39,6.8736,0.17523,10,30nov16_13nov16_MSM_m1_sp1_6_rev_10,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_6_rev,82,3.6923,0.044978,11,30nov16_13nov16_MSM_m1_sp1_6_rev_11,1,0,,,2,24,75,,
30nov16_13nov16_MSM_m1_sp1_6_rev,98,4.7414,0.048287,13,30nov16_13nov16_MSM_m1_sp1_6_rev_13,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_6_rev,56,4.6875,0.084302,3,30nov16_13nov16_MSM_m1_sp1_6_rev_3,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_6_rev,75,5.8629,0.078411,4,30nov16_13nov16_MSM_m1_sp1_6_rev_4,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_6_rev,90,5.056,0.056071,7,30nov16_13nov16_MSM_m1_sp1_6_rev_7,1,1,,,2,16,79,,centromeres reversed
30nov16_13nov16_MSM_m1_sp1_8_rev,101,2.4242,0.02389,2,30nov16_13nov16_MSM_m1_sp1_8_rev_2,1,1,1,,2,18,83,,
30nov16_13nov16_MSM_m1_sp1_8_rev,103,7.7287,0.075231,5,30nov16_13nov16_MSM_m1_sp1_8_rev_5,1,1,1,,1,95,,,
30nov16_13nov16_MSM_m1_sp1_9_rev,56,4.0868,0.072564,4,30nov16_13nov16_MSM_m1_sp1_9_rev_4,0,,,,,,,,
30nov16_13nov16_MSM_m1_sp1_9_rev,89,4.5322,0.051055,5,30nov16_13nov16_MSM_m1_sp1_9_rev_5,1,1,1,,2,47,65,,
30nov16_13nov16_MSM_m1_sp1_9_rev,85,5.5773,0.065394,6,30nov16_13nov16_MSM_m1_sp1_9_rev_6,1,0,0,,1,69,,,faint foci
11feb18_1feb18_MSM_m1_sp1_1_rev,101,5.1832,0.051296,1,,1,0,,,2,34,78,,
11feb18_1feb18_MSM_m1_sp1_1_rev,128,8.6146,0.067221,10,,0,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_1_rev,116,5.1003,0.04411,11,,1,1,,,2,52,110,,
11feb18_1feb18_MSM_m1_sp1_1_rev,88,5.1889,0.058857,13,,1,0,,,1,44,,,
11feb18_1feb18_MSM_m1_sp1_1_rev,103,2.5397,0.024631,14,,1,0,,,2,55,97,,
11feb18_1feb18_MSM_m1_sp1_1_rev,72,5.2566,0.07268,15,,1,0,,,1,50,,,
11feb18_1feb18_MSM_m1_sp1_1_rev,87,2.7273,0.031466,16,,1,0,,,2,15,62,,
11feb18_1feb18_MSM_m1_sp1_1_rev,93,4.5768,0.049008,2,,1,1,,,2,31,86,,
11feb18_1feb18_MSM_m1_sp1_1_rev,103,2.1212,0.020672,4,,1,1,,,3,10,42,89,
11feb18_1feb18_MSM_m1_sp1_1_rev,70,3.7031,0.052534,5,,0,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_1_rev,85,3.5835,0.042408,6,,1,0,,,1,78,,,
11feb18_1feb18_MSM_m1_sp1_1_rev,84,7.2096,0.085892,7,,0,,,,,,,,maybe bad segmentaiton
11feb18_1feb18_MSM_m1_sp1_1_rev,71,3.4286,0.048476,8,,1,0,,,2,16,61,,
11feb18_1feb18_MSM_m1_sp1_1_rev,148,46.5202,0.31405,9,,0,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,61,4.4217,0.072556,1,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,79,3.7985,0.047797,10,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,74,6.2634,0.084764,12,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,90,5.9001,0.065647,13,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,111,3.6734,0.033086,14,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,74,5.0158,0.068127,15,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,62,4.0963,0.065808,16,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,43,7.2843,0.17117,17,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,72,4.0365,0.055946,18,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,95,3.2692,0.034441,2,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,77,4.3405,0.05654,3,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,85,3.3903,0.040067,4,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,92,1.1765,0.012761,5,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,136,2.1212,0.015599,6,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,68,12.4966,0.18477,7,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,89,2.1538,0.024334,8,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_10_rev,111,4.3326,0.03903,9,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,103,5.249,0.050736,10,,1,0,,,2,19,95,,
11feb18_1feb18_MSM_m1_sp1_11_rev,76,3.7052,0.048443,11,,1,1,,,2,46,67,,
11feb18_1feb18_MSM_m1_sp1_11_rev,78,2.6087,0.033402,12,,1,1,,,1,8,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,134,5.098,0.03814,13,,1,0,,,1,49,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,106,4.9393,0.046596,14,,1,1,,,2,18,96,,
11feb18_1feb18_MSM_m1_sp1_11_rev,79,25.2525,0.32092,2,,0,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,118,3.8769,0.03287,4,,1,1,,,2,13,100,,
11feb18_1feb18_MSM_m1_sp1_11_rev,73,4.9131,0.066855,5,,1,1,,,1,61,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,74,34.6697,0.47062,6,,0,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,55,4.352,0.078902,7,,1,1,,,1,48,,,
11feb18_1feb18_MSM_m1_sp1_11_rev,133,4.187,0.031487,8,,1,1,,,2,39,115,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,100,5.9043,0.059075,1,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,66,5.5945,0.084133,10,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,41,2.973,0.072358,11,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,85,4.7216,0.055661,12,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,48,3.883,0.080635,13,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,100,4.1886,0.042037,14,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,101,6.628,0.06581,15,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,39,0.61538,0.015744,16,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,102,4.6636,0.045775,17,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,110,3.4783,0.031667,18,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,132,4.5795,0.034798,19,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,53,6.5392,0.12432,2,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,103,2.8125,0.027291,20,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,23,5.2076,0.22588,3,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,128,2.1538,0.016848,4,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,111,2.9412,0.026439,5,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,96,6.9309,0.071979,8,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.1_rev,70,6.7213,0.09632,9,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.2_rev,80,3.7681,0.04706,1,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.2_rev,81,40.5419,0.50062,12,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.2_rev,37,5.334,0.14368,13,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.2_rev,59,2.7273,0.046297,6,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12.2_rev,108,7.4552,0.068889,7,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,100,6.3557,0.06372,1,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,67,6.9903,0.10399,10,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,41,3.5135,0.085872,11,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,85,4.1195,0.048509,12,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,48,3.7399,0.078483,13,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,99,4.1791,0.042102,14,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,101,7.1012,0.07041,15,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,102,4.9576,0.048573,17,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,110,3.4783,0.031606,18,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,132,4.5392,0.034464,19,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,52,5.9795,0.11409,2,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,103,2.5,0.024303,20,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,80,3.7794,0.047135,21,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,77,8.543,0.11162,22,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,59,3.3846,0.057567,26,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,24,5.2019,0.22054,3,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,37,5.737,0.15521,35,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,127,1.875,0.014717,4,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,110,2.9412,0.026683,5,,,,,,,,,,
11feb18_1feb18_MSM_m1_sp1_12_rev,96,5.7951,0.06027,8,,,,,,,,,,
