"fileName"	"chromosomeLength"	"centromere_ABS_Position"	"centromere_PER_Position"	"avergeRED"	"numberCrossOvers"	"boxNumber"	"foci_ABS_Position_1"	"foci_PER_Position_25"	"foci_intensity_25"	"Obj.ID"	"mouse"	"strain"	"subsp"	"sex"	"category"	"SC.pass"	"foci.pass"	"curated.1pass.0fail"	"curation.notes"	"hand.foci.count"	"Foci1"	"Foci2"	"Foci3"	"notes"
"10apr15_31mar15_WSB_m3_sp1_6_rev"	101	3.4445	0.03409	0.59415	2	32	36	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_32"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	71	3.4735	0.049205	0.53894	2	33	50	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_33"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	71	12.8707	0.1817	0.56932	2	35	19	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_35"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	93	4.9841	0.053391	0.55759	2	38	30	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_38"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	84	4.5331	0.05366	0.55504	3	39	1	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_39"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	113	5.0491	0.044666	0.77621	6	4	21	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_4"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	74	3.4308	0.046235	0.58621	3	40	17	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_40"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	49	5.3018	0.10846	0.59364	1	41	42	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_41"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	69	7.7299	0.11139	0.80239	3	6	5	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_6"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	83	4.2834	0.051916	0.7496	3	7	5	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_7"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	78	4.3545	0.056136	0.72173	1	8	51	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_8"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_6_rev"	135	4.4315	0.032823	0.65752	2	9	55	NA	NA	"10apr15_31mar15_WSB_m3_sp1_6_rev_9"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	83	2.4615	0.029541	0.74467	2	1	2	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_1"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	81	4.1517	0.051056	0.61768	2	10	28	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_10"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	98	5.0806	0.051674	0.52061	2	11	17	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_11"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	63	3.1884	0.050939	0.57564	1	12	58	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_12"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	76	5.4583	0.071855	0.62071	1	13	70	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_13"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	39	3.8361	0.097741	0.65274	1	14	22	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_14"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	97	3.643	0.037398	0.624	1	15	48	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_15"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	94	4.0208	0.042935	0.52692	1	16	74	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_16"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	84	3.4542	0.041172	0.57478	3	17	31	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_17"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	71	3.8263	0.053927	0.58277	1	18	55	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_18"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	61	2.8636	0.046708	0.73032	1	2	51	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_2"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	77	2.2951	0.02962	0.7529	1	3	36	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_3"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	47	3.228	0.068192	0.76681	1	4	42	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_4"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	73	4.1027	0.056276	0.66056	1	5	42	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_5"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	70	6.236	0.088781	0.66525	1	6	63	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_6"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	62	3.8689	0.062903	0.68847	1	7	52	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_7"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	64	4.4936	0.07021	0.75455	1	8	56	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_8"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.1_rev"	116	2.029	0.017506	0.62555	2	9	28	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.1_rev_9"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	100	3.0986	0.031108	0.56936	2	1	36	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_1"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	89	3.6895	0.041434	0.54708	2	2	3	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_2"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	62	4.2721	0.069458	0.53422	3	3	2	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_3"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	74	2.7397	0.03697	0.56738	2	4	3	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_4"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	90	5.2062	0.057665	0.53184	3	6	39	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_6"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	116	1.5152	0.01306	0.4688	2	7	43	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_7"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	49	2.5714	0.052121	0.56579	1	8	10	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_8"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7.2_rev"	58	2.6978	0.046348	0.46066	1	9	19	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7.2_rev_9"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	83	2.8151	0.033723	0.72537	2	1	2	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_1"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	81	4.5095	0.055352	0.60015	2	10	28	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_10"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	98	4.8308	0.049051	0.49364	2	11	16	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_11"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	63	3.7283	0.059515	0.54948	1	12	58	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_12"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	76	5.5812	0.073583	0.60232	1	13	70	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_13"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	40	3.9017	0.098349	0.62278	1	14	23	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_14"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	98	2.8914	0.029577	0.60396	2	15	37	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_15"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	93	4.1773	0.044699	0.50217	1	16	74	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_16"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	84	3.8725	0.046089	0.55491	3	17	31	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_17"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	100	3.4922	0.034964	0.58574	2	18	36	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_18"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	72	3.7253	0.051956	0.55745	1	19	56	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_19"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	62	2.1611	0.034981	0.70985	1	2	50	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_2"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	89	3.9369	0.044232	0.5619	2	20	4	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_20"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	61	4.1875	0.068108	0.58499	3	22	2	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_22"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	74	2.4658	0.033216	0.57754	2	23	3	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_23"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	90	4.6028	0.050964	0.54682	3	24	39	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_24"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	49	2.5714	0.052171	0.58151	1	27	10	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_27"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	58	3.0066	0.051911	0.47876	1	28	19	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_28"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	77	2.2951	0.029622	0.73644	2	3	36	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_3"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	47	3.2787	0.069727	0.72882	1	4	41	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_4"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	73	4.1015	0.056075	0.63765	1	5	42	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_5"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	70	5.9857	0.084944	0.64716	1	6	63	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_6"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	61	4.2205	0.069187	0.65124	1	7	51	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_7"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	64	5.2905	0.082238	0.72683	1	8	57	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_8"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"10apr15_31mar15_WSB_m3_sp1_7_rev"	116	2.029	0.017515	0.60028	4	9	18	NA	NA	"10apr15_31mar15_WSB_m3_sp1_7_rev_9"	"31mar15_WSB_m3"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	74	1.3333	0.018046	0.61047	5	1	1	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_1"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	62	0.92308	0.014803	0.59818	7	10	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_10"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	86	2.4615	0.028731	0.4964	7	13	8	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_13"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	132	2.8571	0.021602	0.71132	11	14	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_14"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	105	4.7645	0.045513	0.48483	6	15	8	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_15"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	85	4.7402	0.05557	0.49636	5	16	7	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_16"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	87	6.1153	0.070103	0.5189	6	17	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_17"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	94	2.1875	0.023279	0.49575	10	18	4	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_18"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	112	2.403	0.021507	0.70228	6	19	6	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_19"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	80	4.2295	0.053034	0.63402	7	2	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_2"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	74	3.1429	0.04271	0.48042	4	20	4	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_20"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	58	3.6261	0.062575	0.65583	3	23	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_23"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	79	3.0769	0.038835	0.69712	4	24	5	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_24"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	70	2.4242	0.034717	0.59982	2	26	5	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_26"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	37	2.2888	0.062137	0.70425	3	27	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_27"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	108	7.9096	0.073453	0.68366	4	28	17	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_28"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	32	5.8835	0.18161	0.68661	4	29	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_29"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	64	5.1583	0.080429	0.65898	6	3	2	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_3"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	42	8.3678	0.19712	0.66972	1	30	40	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_30"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	21	2.5397	0.12092	0.68805	2	31	1	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_31"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	59	1.7391	0.029519	0.53127	7	33	1	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_33"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	87	5.0802	0.058444	0.65585	5	36	13	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_36"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	63	3.3649	0.053196	0.63065	3	37	20	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_37"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	25	3.5776	0.1441	0.70887	2	38	4	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_38"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	87	1.875	0.021637	0.5917	8	4	6	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_4"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	28	2.953	0.10481	0.5739	2	42	15	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_42"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	44	3.6416	0.083137	0.6194	3	46	5	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_46"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	72	3.1022	0.04301	0.56185	4	47	5	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_47"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	34	5.6457	0.16651	0.56246	2	50	18	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_50"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	76	4.4226	0.058416	0.63036	4	6	4	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_6"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	49	2.7273	0.055585	0.59296	4	7	3	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_7"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	82	1.1111	0.013591	0.53929	7	8	2	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_8"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
"11dec17_18nov17_WSB_f1_sp1_1_rev"	115	12.82	0.11116	0.58191	10	9	2	NA	NA	"11dec17_18nov17_WSB_f1_sp1_1_rev_9"	"18nov17_WSB_f1"	"WSB"	"Dom"	"female"	"WSB female"	""	""	""	""	""	""	""	""	""
