fileName chromosomeLength centromere_ABS_Position centromere_PER_Position boxNumber Obj.ID SC.pass foci.pass curated.1pass.0fail curation.notes hand.foci.count Foci1 Foci2 Foci3 Foci4 notes mouse category strain sex subsp species IFD3_ABS IFD1_ABS IFD2_ABS IFD1_PER PER_Foci_1 PER_Foci_2 PER_Foci_3 PER_Foci_4 SisCoTen Rec.group
2aug19_28sep18_MOLF_m2_sp1_22_rev 92 2.7692 0.030155 3 2aug19_28sep18_MOLF_m2_sp1_22_rev_3 1 0   0      28sep18_MOLF_m2 "MOLF male" MOLF male Mol M.musculus          0
4jun19_28sep18_MOLF_m1_sp1_2_rev 84 4.2458 0.0507 1 4jun19_28sep18_MOLF_m1_sp1_2_rev_1 1 0   0      28sep18_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
21nov17_16nov17_MSM_f3_sp1_4_rev 88 5.309 0.060111 8 21nov17_16nov17_MSM_f3_sp1_4_rev_8 1 0   0      16nov17_MSM_f3 "MSM female" MSM female Mol M.musculus          0
4dec17_16nov17_MSM_f2_sp1_18_rev 80 4.9361 0.061527 16 4dec17_16nov17_MSM_f2_sp1_18_rev_16 1 0   0      16nov17_MSM_f2 "MSM female" MSM female Mol M.musculus          0
5aug17_14jul17_MSM_f1_sp1_12_rev 97 3.3246 0.034254 12 5aug17_14jul17_MSM_f1_sp1_12_rev_12 1 0   0      14jul17_MSM_f1 "MSM female" MSM female Mol M.musculus          0
5aug17_14jul17_MSM_f1_sp1_12_rev 101 2.1875 0.021723 8 5aug17_14jul17_MSM_f1_sp1_12_rev_8 1 0   0      14jul17_MSM_f1 "MSM female" MSM female Mol M.musculus          0
5aug17_14jul17_MSM_f1_sp1_17_rev 80 4.4894 0.056327 4 5aug17_14jul17_MSM_f1_sp1_17_rev_4 1 0   0      14jul17_MSM_f1 "MSM female" MSM female Mol M.musculus          0
5aug17_14jul17_MSM_f1_sp1_19_rev 80 3.3308 0.041831 8 5aug17_14jul17_MSM_f1_sp1_19_rev_8 1 0   0      14jul17_MSM_f1 "MSM female" MSM female Mol M.musculus          0
5aug17_14jul17_MSM_f1_sp1_7_rev 102 7.0867 0.069424 6 5aug17_14jul17_MSM_f1_sp1_7_rev_6 1 0   0      14jul17_MSM_f1 "MSM female" MSM female Mol M.musculus          0
13mar15_28feb15_PWD_f2_sp1_10_rev 55 5.5201 0.10121 9 13mar15_28feb15_PWD_f2_sp1_10_rev_9 1 0   0      28feb15_PWD_f2 "PWD female" PWD female Musc M.musculus          0
13mar15_28feb15_PWD_f2_sp1_38_rev 121 11.0566 0.091027 1 13mar15_28feb15_PWD_f2_sp1_38_rev_1 1 0   0      28feb15_PWD_f2 "PWD female" PWD female Musc M.musculus          0
13mar15_28feb15_PWD_f2_sp1_38_rev 118 7.724 0.065659 2 13mar15_28feb15_PWD_f2_sp1_38_rev_2 1 0   0      28feb15_PWD_f2 "PWD female" PWD female Musc M.musculus          0
2apr15_28feb15_PWD_f3_sp1_1_rev 94 4.7129 0.050396 14 2apr15_28feb15_PWD_f3_sp1_1_rev_14 1 0   0      28feb15_PWD_f3 "PWD female" PWD female Musc M.musculus          0
2apr15_28feb15_PWD_f3_sp1_2_rev 103 6.6189 0.064558 5 2apr15_28feb15_PWD_f3_sp1_2_rev_5 1 0   0      28feb15_PWD_f3 "PWD female" PWD female Musc M.musculus          0
2aug15_8oct14_PWD_f4_sp1_10.1_rev 63 5.8141 0.092055 11 2aug15_8oct14_PWD_f4_sp1_10.1_rev_11 1 0   0      8oct14_PWD_f4 "PWD female" PWD female Musc M.musculus          0
20may15_17apr15_PWD_f4_sp1_12_rev 98 7.706 0.078757 1 20may15_17apr15_PWD_f4_sp1_12_rev_1 1 0   0      17apr15_PWD_f4 "PWD female" PWD female Musc M.musculus          0
20may15_17apr15_PWD_f4_sp1_12_rev 83 7.0179 0.084468 12 20may15_17apr15_PWD_f4_sp1_12_rev_12 1 0   0      17apr15_PWD_f4 "PWD female" PWD female Musc M.musculus          0
