"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail.","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes","mouse","category"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",70,5.2741,0.07574,1,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_1","1","1","","","1","58","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",80,0.63492,0.0079264,10,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_10","1","1","","","1","49","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",77,1.2121,0.015768,11,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_11","1","1","","","1","62","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",99,5.4469,0.055233,12,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_12","1","1","","","1","55","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",98,0.57143,0.0058193,13,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_13","1","0","","","1","76","","","faint foci","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",84,2.5,0.029904,15,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_15","1","1","","","1","65","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",74,1.3889,0.018672,16,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_16","1","1","","","2","14","68","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",83,2.1875,0.026206,17,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_17","1","0","","","2","14","77","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",65,0.29851,0.0045739,18,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_18","1","1","","","1","51","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",54,3.0687,0.057173,19,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_19","1","1","","","1","49","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",82,2.7692,0.033956,2,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_2","1","1","","","1","62","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",53,3.3846,0.063601,20,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_20","1","1","","","1","35","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",63,4.0933,0.064852,3,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_3","1","0","","","1","54","","","faint foci near cent","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",95,2.4242,0.025508,4,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_4","1","1","","","2","17","78","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",42,3.9303,0.0931,5,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_5","1","1","","","1","29","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",81,5.0455,0.062602,6,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_6","1","1","","","1","47","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_23_rev",95,0.30303,0.003201,7,"18sep19_19aug19_SKIVE_m3_sp1_23_rev_7","1","0","","","1","21","","","faint foci","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",80,2.6866,0.033647,1,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_1","1","1","","","1","48","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",102,3.0769,0.030045,10,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_10","1","1","","","1","75","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",135,2.5806,0.019061,12,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_12","1","","","","","","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",103,1.3115,0.012698,14,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_14","1","0","","","1","83","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",81,1.875,0.023283,15,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_15","1","1","","","1","15","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",109,1.9355,0.017725,16,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_16","1","0","","","2","30","103","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",69,3.5294,0.051333,2,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_2","1","1","","","1","55","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",126,2.8571,0.022679,3,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_3","1","0","","","1","90","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",109,3.3333,0.030481,4,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_4","1","1","","","1","68","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",85,3.3333,0.039432,5,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_5","1","1","","","1","78","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",85,2.9032,0.033997,6,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_6","1","1","","","1","81","","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",125,6.2907,0.050462,7,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_7","1","0","","","2","31","100","","","19aug19_SKIVE_m3","SKIVE male"
"18sep19_19aug19_SKIVE_m3_sp1_24_rev",47,1.4925,0.031534,9,"18sep19_19aug19_SKIVE_m3_sp1_24_rev_9","1","1","","","1","42","","","","19aug19_SKIVE_m3","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",91,3.7792,0.041509,10,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_10","1","1","","","2","14","55","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",120,5.0866,0.042324,14,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_14","1","0","","","1","112","","","faint foci","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",101,2.3529,0.023266,2,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_2","1","0","","","2","25","97","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",72,5.8426,0.081293,3,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_3","1","0","","","2","22","68","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",107,4.9803,0.046521,4,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_4","1","0","","","2","16","81","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",63,4,0.063658,5,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_5","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev",75,4.7002,0.063043,7,"5jan19_27oct18_SKIVE_m2_sp1_1.1_rev_7","1","0","","","1","52","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",48,6.6102,0.1381,11,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_11","1","1","","","1","41","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",65,3.1429,0.048358,12,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_12","1","1","","","1","58","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",94,4.0577,0.043334,14,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_14","1","1","","","1","90","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev",67,1.4493,0.021601,6,"5jan19_27oct18_SKIVE_m2_sp1_1.2_rev_6","1","0","","","1","55","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",39,3.6639,0.094228,10,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_10","1","0","","","1","37","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",57,2.8169,0.049088,12,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_12","1","0","","","1","30","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",70,3.3899,0.048736,6,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_6","1","0","","","1","61","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_10_rev",51,2.8125,0.055102,7,"5jan19_27oct18_SKIVE_m2_sp1_10_rev_7","1","0","","","1","47","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",89,3.0759,0.0346,10,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_10","1","0","","","1","41","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",86,0.92308,0.010744,12,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_12","1","1","","","2","16","76","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",112,2.3881,0.021273,13,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_13","1","1","","","1","88","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",89,4.5352,0.051206,15,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_15","1","1","","","1","47","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",97,4.8087,0.04967,16,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_16","1","0","","","1","39","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",103,4.7955,0.046512,17,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_17","1","0","","","1","88","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",72,3.6923,0.051148,18,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_18","1","0","","","1","56","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",57,2.6866,0.04749,19,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_19","1","1","","","1","35","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",83,6.0626,0.073433,2,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_2","1","1","","","1","57","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",69,4.9181,0.071013,3,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_3","1","1","","","1","38","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",80,2.7692,0.034553,7,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_7","1","1","","","2","17","77","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",113,2.7273,0.024113,8,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_8","1","1","","","1","44","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_11_rev",70,4.8607,0.069115,9,"5jan19_27oct18_SKIVE_m2_sp1_11_rev_9","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",50,4.5007,0.089499,1,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_1","1","0","","","1","23","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",75,4.3357,0.057756,13,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_13","1","0","","","1","45","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",73,2.9032,0.039719,2,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_2","1","0","","","2","21","64","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",109,3.4375,0.031507,3,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_3","1","0","","","2","28","92","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",59,3.1746,0.053755,4,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_4","1","0","","","1","49","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",106,4.6663,0.044038,5,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_5","1","0","","","2","31","101","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_13_rev",101,3.1462,0.03103,7,"5jan19_27oct18_SKIVE_m2_sp1_13_rev_7","1","0","","","2","17","83","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",84,3.6364,0.043435,1,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_1","1","0","","","2","19","78","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",75,2.8986,0.038515,12,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_12","1","0","","","2","11","69","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",60,2.8571,0.047803,14,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_14","1","0","","","1","18","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",93,3.0303,0.032514,2,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_2","1","0","","","1","84","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",65,2.9412,0.045047,5,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_5","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",33,3.871,0.1186,6,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_6","1","1","","","1","19","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev",80,2.9412,0.036789,8,"5jan19_27oct18_SKIVE_m2_sp1_3.1_rev_8","1","0","","","1","62","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",66,2.7273,0.041163,10,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_10","1","","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",106,4.4305,0.041839,12,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_12","1","0","","","2","16","101","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",83,5.1549,0.061831,13,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_13","1","0","","","22","81","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",62,3.6923,0.059873,15,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_15","1","0","","","1","25","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",63,2.2222,0.035188,16,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_16","1","0","","","1","42","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",75,3.2836,0.043582,17,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_17","1","0","","","2","10","64","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",78,3.0467,0.039278,18,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_18","1","0","","","2","22","62","","first foci is fint","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",79,3.9769,0.050079,19,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_19","1","0","","","1","68","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",81,4.0828,0.050147,3,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_3","1","0","","","2","55","81","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",45,3.9819,0.089307,4,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_4","1","0","","","1","40","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",100,5.1075,0.051331,5,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_5","1","0","","","1","95","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",98,2.0896,0.02135,6,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_6","1","0","","","2","7","75","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev",60,3.6923,0.061891,7,"5jan19_27oct18_SKIVE_m2_sp1_3.2_rev_7","1","0","","","2","17","58","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",94,3.75,0.039707,1,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_1","1","0","","","2","23","85","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",48,2.5,0.051942,12,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_12","1","0","","","1","30","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",64,4.7619,0.074724,13,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_13","1","0","","","1","51","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",88,6.2354,0.070783,14,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_14","1","1","","","1","34","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",70,4.5404,0.064545,15,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_15","1","0","","","1","62","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",93,3.1488,0.033997,2,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_2","1","1","","","1","72","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",93,3.1488,0.033997,2,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_2","1","1","","","1","72","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",104,3.0769,0.029527,3,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_3","1","0","","","2","30","90","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",122,3.1746,0.026073,6,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_6","1","0","","","2","26","97","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",123,5.2467,0.042816,8,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_8","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",96,4.4744,0.046487,9,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_9","1","1","","","2","30","90","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_4_rev",96,4.4744,0.046487,9,"5jan19_27oct18_SKIVE_m2_sp1_4_rev_9","1","1","","","2","30","90","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",66,2.7273,0.041095,10,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_10","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",82,3.7356,0.045451,11,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_11","1","0","","","1","45","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",83,5.0746,0.061249,12,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_12","1","0","","","1","18","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",102,2.7692,0.027121,14,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_14","1","0","","","1","70","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",106,3.0303,0.028456,15,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_15","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",68,3.8235,0.056028,16,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_16","1","0","","","1","54","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",53,4.1776,0.078339,2,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_2","1","","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",44,3.9926,0.09044,22,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_22","1","1","","","1","25","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",91,4.1791,0.04615,7,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_7","1","0","","","1","16","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",78,4.9326,0.06351,8,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_8","1","0","","","1","21","","","faint foci","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_5_rev",63,3.2258,0.051052,9,"5jan19_27oct18_SKIVE_m2_sp1_5_rev_9","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",73,5.7634,0.078946,1,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_1","1","1","","","1","53","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",66,5.0427,0.076121,10,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_10","1","1","","","2","13","51","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",93,4.2884,0.046225,11,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_11","1","0","","","1","25","","","faint foci","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",103,4.129,0.040136,12,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_12","1","0","","","1","94","","","faint foci near cent","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",69,4.5679,0.065885,13,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_13","1","0","","","1","50","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",103,3.75,0.036407,15,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_15","1","1","","","1","60","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",82,3.5327,0.042895,16,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_16","1","0","","","1","80","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",100,1.8182,0.018225,17,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_17","1","1","","","3","6","46","94","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",84,1.7647,0.020976,18,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_18","1","0","","","1","71","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",84,4.6875,0.055588,19,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_19","1","0","","","2","31","81","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",67,3.4375,0.051285,20,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_20","1","0","","","1","30","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",47,3.2836,0.070584,21,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_21","1","1","","","1","37","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",51,2.4242,0.047422,3,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_3","1","1","","","1","39","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",86,3.2803,0.037989,5,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_5","1","0","","","","","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",110,3.125,0.028404,6,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_6","1","1","","","1","56","","","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",82,3.2258,0.039211,7,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_7","1","0","","","3","19","47","68","","27oct18_SKIVE_m2","SKIVE male"
"5jan19_27oct18_SKIVE_m2_sp1_6_rev",67,3.4677,0.051713,8,"5jan19_27oct18_SKIVE_m2_sp1_6_rev_8","1","0","","","1","60","","","","27oct18_SKIVE_m2","SKIVE male"
