anon batch, rand_name, bin_size, skel_size
batch9_m, 17989-5833-18755.tif, 16390, 1343
batch9_m, 18006-13388-7202.tif, 17201, 1366
batch9_m, 18160-28159-2766.tif, 13639, 1234
batch9_m, 18240-5961-14081.tif, 16792, 1416
batch9_m, 18546-24135-4992.tif, 36754, 36754
batch9_m, 18597-7580-31269.tif, 21367, 1679
batch9_m, 18654-28565-6575.tif, 16819, 1240
batch9_m, 18867-23537-10689.tif, 19494, 1731
batch9_m, 18868-21583-31783.tif, 17263, 1468
batch9_m, 18970-1266-3408.tif, 14046, 1332
batch9_m, 18980-1936-5219.tif, 16482, 1575
batch9_m, 19219-18565-31041.tif, 17016, 1417
batch9_m, 19281-21112-18146.tif, 14191, 1335
batch9_m, 19434-22700-15270.tif, 19055, 1502
batch9_m, 19631-23640-14446.tif, 16544, 1472
batch9_m, 19730-755-31250.tif, 17146, 1404
batch9_m, 19767-6513-5999.tif, 25874, 2060
batch9_m, 19875-31072-5839.tif, 13659, 1225
batch9_m, 20065-619-9727.tif, 18267, 1460
batch9_m, 20138-30398-25293.tif, 15958, 1271
batch9_m, 20151-25977-26339.tif, 21540, 1588
batch9_m, 20152-11546-26054.tif, 16371, 1473
batch9_m, 20314-25468-87.tif, 17194, 1332
batch9_m, 20327-17493-25086.tif, 18901, 1446
batch9_m, 20447-13254-19883.tif, 23373, 1811
batch9_m, 20528-6060-16004.tif, 16548, 1350
batch9_m, 20573-400-23715.tif, 20245, 1639
batch9_m, 20617-12338-22741.tif, 16670, 1472
batch9_m, 20645-11903-24432.tif, 22303, 1916
batch9_m, 20939-29366-28206.tif, 19045, 1432
batch9_m, 2095-21476-25001.tif, 21638, 1826
batch9_m, 21102-32409-16111.tif, 15569, 1333
batch9_m, 21219-29019-10637.tif, 20058, 1611
batch9_m, 21464-27428-6107.tif, 19165, 1567
batch9_m, 21556-12137-31383.tif, 19041, 1402
batch9_m, 2169-32299-32388.tif, 19018, 1473
batch9_m, 21704-14912-11775.tif, 17642, 1361
batch9_m, 22001-493-7477.tif, 13868, 1363
batch9_m, 22215-12765-21956.tif, 18456, 1503
batch9_m, 22478-25136-32468.tif, 17933, 1306
batch9_m, 22570-25851-28649.tif, 20818, 1606
batch9_m, 22874-10398-13339.tif, 18560, 1605
batch9_m, 23036-28319-1476.tif, 14783, 1407
batch9_m, 23090-23158-13091.tif, 15098, 1503
batch9_m, 23302-2098-30388.tif, 22338, 1886
batch9_m, 23318-27125-15556.tif, 15751, 1478
batch9_m, 23340-16409-23593.tif, 15541, 1328
batch9_m, 23595-22608-21303.tif, 21719, 1640
batch9_m, 23605-14036-29919.tif, 22253, 1692
batch9_m, 23628-3491-11142.tif, 15381, 1276
batch9_m, 23640-32696-16878.tif, 18707, 1437
batch9_m, 23792-19569-23395.tif, 23794, 2041
batch9_m, 23806-10474-3032.tif, 16266, 1331
batch9_m, 24143-27945-10552.tif, 15638, 1256
batch9_m, 24177-13389-26238.tif, 17768, 1309
batch9_m, 24235-11166-8942.tif, 17105, 1419
batch9_m, 24272-123-28292.tif, 20273, 1515
batch9_m, 24422-19642-18196.tif, 17256, 1287
batch9_m, 24482-7959-14526.tif, 17522, 1456
batch9_m, 24516-747-20594.tif, 17396, 1366
batch9_m, 24652-15587-2205.tif, 17934, 1492
batch9_m, 24735-7543-2549.tif, 13694, 1291
batch9_m, 24820-4094-25921.tif, 18127, 1478
batch9_m, 25199-17-29676.tif, 18514, 1556
batch9_m, 25234-30463-300.tif, 19212, 1601
batch9_m, 25292-27303-11171.tif, 19614, 1436
batch9_m, 25341-12864-672.tif, 16567, 1363
batch9_m, 25410-3138-6614.tif, 17534, 1390
batch9_m, 25609-10871-4091.tif, 18462, 1544
batch9_m, 25674-19189-14465.tif, 15898, 1292
batch9_m, 25756-1200-7028.tif, 15750, 1327
batch9_m, 25974-32426-28515.tif, 15349, 1271
batch9_m, 26023-9031-8269.tif, 31117, 2316
batch9_m, 26076-7262-9497.tif, 17180, 1433
batch9_m, 26243-12025-4500.tif, 20246, 1548
batch9_m, 26246-20120-22944.tif, 23428, 1980
batch9_m, 2629-19859-18190.tif, 19128, 1534
batch9_m, 26324-14019-19839.tif, 17977, 1566
batch9_m, 26391-5833-16482.tif, 23635, 1967
batch9_m, 26469-17258-30371.tif, 18489, 1561
batch9_m, 26646-13086-30587.tif, 14855, 1177
batch9_m, 26679-3588-27250.tif, 16789, 1488
batch9_m, 26767-29191-28231.tif, 17684, 1366
batch9_m, 26772-10185-29538.tif, 14547, 1222
batch9_m, 26987-17879-23309.tif, 18906, 1657
batch9_m, 26996-17568-15814.tif, 23173, 2034
batch9_m, 27068-8985-18885.tif, 16100, 1556
batch9_m, 27094-25328-1602.tif, 18558, 1380
batch9_m, 27144-8725-14403.tif, 16655, 1316
batch9_m, 27323-21217-1473.tif, 15202, 1404
batch9_m, 27415-4529-30628.tif, 17674, 1554
batch9_m, 2775-386-12824.tif, 64210, 64210
batch9_m, 27759-15129-9057.tif, 18817, 1557
batch9_m, 27939-7005-26126.tif, 15641, 1385
batch9_m, 28033-28436-17427.tif, 19565, 1598
batch9_m, 28044-23334-867.tif, 16291, 1271
batch9_m, 28111-24067-24047.tif, 19687, 1618
batch9_m, 28216-12731-560.tif, 22401, 1956
batch9_m, 28693-16662-20550.tif, 20418, 1601
batch9_m, 28921-13772-3791.tif, 18363, 1424
batch9_m, 29098-692-1669.tif, 18638, 1540
batch9_m, 29107-2066-27283.tif, 20755, 1581
batch9_m, 29167-16474-18452.tif, 18092, 1329
batch9_m, 29258-25951-8723.tif, 20089, 1555
batch9_m, 29300-1634-16490.tif, 18611, 1433
batch9_m, 29379-10338-3967.tif, 16490, 1432
batch9_m, 29442-26474-986.tif, 15156, 1345
batch9_m, 29469-322-23442.tif, 16057, 1440
batch9_m, 29513-15793-13535.tif, 21014, 1542
batch9_m, 29546-17580-5824.tif, 15233, 1302
batch9_m, 29572-3980-20614.tif, 16241, 1317
batch9_m, 29578-2657-11897.tif, 16602, 1504
batch9_m, 29663-12720-23253.tif, 18988, 1371
batch9_m, 29698-6247-4954.tif, 20280, 1653
batch9_m, 29699-528-19439.tif, 15568, 1431
batch9_m, 29750-26889-30380.tif, 20981, 1700
batch9_m, 29839-17868-6413.tif, 20003, 1426
batch9_m, 29883-13023-18202.tif, 19640, 1706
batch9_m, 29903-16899-10841.tif, 18808, 1495
batch9_m, 30021-13895-9842.tif, 23540, 1702
batch9_m, 30341-32757-6415.tif, 16668, 1303
batch9_m, 30445-16375-16716.tif, 19463, 1699
batch9_m, 30458-22640-24507.tif, 18648, 1449
batch9_m, 30560-11884-12162.tif, 15978, 1367
batch9_m, 30623-5260-21207.tif, 20502, 1538
batch9_m, 30965-6856-15836.tif, 17989, 1324
batch9_m, 30988-28540-9135.tif, 23331, 1858
batch9_m, 31013-981-21879.tif, 17797, 1372
batch9_m, 31123-15659-15035.tif, 20206, 1506
batch9_m, 31407-31860-6826.tif, 17542, 1368
batch9_m, 31444-4189-25896.tif, 15824, 1270
batch9_m, 31557-15209-26292.tif, 15779, 1440
batch9_m, 3172-18362-11674.tif, 16241, 1320
batch9_m, 31884-806-3143.tif, 17245, 1497
batch9_m, 32064-21741-24441.tif, 16861, 1360
batch9_m, 32089-1076-18846.tif, 18603, 1505
batch9_m, 32220-5216-31400.tif, 20490, 1547
batch9_m, 32232-21602-1287.tif, 15664, 1448
batch9_m, 32337-11359-6804.tif, 18888, 1483
batch9_m, 32341-30760-17853.tif, 17235, 1343
batch9_m, 32469-20195-439.tif, 14783, 1134
batch9_m, 32558-1864-18314.tif, 15917, 1407
batch9_m, 32647-21391-11059.tif, 19904, 1494
batch9_m, 32661-18878-3787.tif, 17798, 1402
batch9_m, 32755-6169-18833.tif, 17858, 1418
batch9_m, 3288-15242-23604.tif, 19737, 1452
batch9_m, 3292-27396-30997.tif, 17928, 1359
batch9_m, 3553-13928-22915.tif, 19426, 1482
batch9_m, 3792-27889-30459.tif, 16478, 1216
batch9_m, 3830-13727-66.tif, 17606, 1366
batch9_m, 3905-22675-16318.tif, 20660, 1430
batch9_m, 4013-29665-31321.tif, 17057, 1187
batch9_m, 4245-13706-2608.tif, 18421, 1555
batch9_m, 4309-7212-31696.tif, 16905, 1575
batch9_m, 4406-30659-6367.tif, 11851, 961
batch9_m, 4524-5868-17200.tif, 19797, 1553
batch9_m, 4579-1602-8080.tif, 19763, 1397
batch9_m, 4611-5199-32610.tif, 16507, 1383
batch9_m, 464-26310-16816.tif, 22213, 1590
batch9_m, 4651-16739-3408.tif, 22090, 1718
batch9_m, 4708-10888-23605.tif, 16872, 1460
batch9_m, 4729-8045-12447.tif, 18568, 1312
batch9_m, 4765-24585-25435.tif, 18448, 1460
batch9_m, 4767-2913-9637.tif, 20504, 1706
batch9_m, 4779-25945-27067.tif, 17628, 1371
batch9_m, 4864-32745-17877.tif, 20058, 1544
batch9_m, 4921-12791-3197.tif, 16880, 1443
batch9_m, 5145-19849-26769.tif, 17533, 1495
batch9_m, 5241-12273-13344.tif, 13065, 1198
batch9_m, 5390-9910-18917.tif, 18441, 1435
batch9_m, 5400-20515-12940.tif, 20541, 1512
batch9_m, 5635-12010-25904.tif, 19643, 1663
batch9_m, 5684-5556-7277.tif, 17444, 1503
batch9_m, 5803-10606-6629.tif, 18473, 1437
batch9_m, 6129-2385-30731.tif, 16844, 1401
batch9_m, 6201-24417-5744.tif, 15327, 1441
batch9_m, 624-28427-769.tif, 17230, 1352
batch9_m, 6533-1960-30071.tif, 57708, 57708
batch9_m, 6584-9629-24646.tif, 15706, 1542
batch9_m, 6591-27652-31427.tif, 19132, 1556
batch9_m, 6628-3016-31506.tif, 43977, 43977
batch9_m, 676-15471-17820.tif, 21126, 1674
batch9_m, 7103-30628-23682.tif, 15279, 1498
batch9_m, 7220-8426-1461.tif, 17579, 1519
batch9_m, 7355-26839-27561.tif, 14729, 1233
batch9_m, 7360-18551-12026.tif, 17531, 1540
batch9_m, 7506-23962-8170.tif, 18779, 1470
batch9_m, 7708-14796-1493.tif, 18353, 1429
batch9_m, 7747-14218-13055.tif, 16307, 1254
batch9_m, 7747-5417-13012.tif, 19503, 1775
batch9_m, 7805-18191-18490.tif, 17977, 1364
batch9_m, 781-26774-8625.tif, 23376, 1744
batch9_m, 7832-22153-18780.tif, 18967, 1550
batch9_m, 7872-3070-30883.tif, 25080, 1989
batch9_m, 7886-23210-13384.tif, 21348, 1717
batch9_m, 7995-24758-145.tif, 18626, 1394
batch9_m, 8091-16168-17094.tif, 17631, 1339
batch9_m, 821-19388-27164.tif, 18609, 1439
batch9_m, 8216-12369-32100.tif, 17960, 1389
batch9_m, 8493-10226-20387.tif, 21575, 1603
batch9_m, 8517-10653-30056.tif, 16726, 1251
batch9_m, 8538-31274-2000.tif, 25759, 2121
batch9_m, 8989-15708-2955.tif, 20309, 1481
batch9_m, 9245-25588-28796.tif, 19714, 1521
batch9_m, 9292-10415-19254.tif, 15612, 1258
batch9_m, 9336-24041-4646.tif, 15390, 1182
batch9_m, 9342-25154-16873.tif, 19085, 1506
batch9_m, 9381-815-26131.tif, 16446, 1374
batch9_m, 94-15018-32670.tif, 15085, 1348
batch9_m, 9452-21196-10570.tif, 20369, 1708
batch9_m, 9468-15928-1865.tif, 24392, 1863
batch9_m, 9565-7525-22995.tif, 19043, 1415
batch9_m, 9598-5872-12194.tif, 31061, 2822
batch9_m, 9658-6610-4951.tif, 17778, 1398
batch9_m, 970-31478-19979.tif, 17806, 1489
batch10_f, 10019-556-18435.tif, 28678, 2516
batch10_f, 10026-29793-7684.tif, 21243, 1692
batch10_f, 1015-4591-26401.tif, 23333, 1879
batch10_f, 10268-9123-966.tif, 21176, 1616
batch10_f, 10313-30843-26018.tif, 21425, 1904
batch10_f, 1042-30512-2746.tif, 37740, 37740
batch10_f, 10566-3970-27796.tif, 24083, 2037
batch10_f, 10757-18942-27702.tif, 24536, 1944
batch10_f, 10757-8700-8180.tif, 23734, 1995
batch10_f, 1079-8242-4681.tif, 34384, 2926
batch10_f, 10812-1629-12824.tif, 20565, 1695
batch10_f, 1089-27605-112.tif, 21524, 1523
batch10_f, 10965-16601-31427.tif, 22967, 1898
batch10_f, 11048-4228-32074.tif, 18538, 1574
batch10_f, 11108-26377-9532.tif, 20786, 1524
batch10_f, 11250-2904-9160.tif, 19151, 1600
batch10_f, 11346-26674-16024.tif, 54583, 54583
batch10_f, 11548-21484-13749.tif, 26599, 2114
batch10_f, 11608-30070-9790.tif, 44532, 44532
batch10_f, 11786-1567-14691.tif, 23004, 1871
batch10_f, 12069-1147-11607.tif, 26764, 2278
batch10_f, 12077-1830-18160.tif, 21550, 1769
batch10_f, 12225-28054-22264.tif, 27297, 2101
batch10_f, 12255-30001-15407.tif, 23324, 2037
batch10_f, 12357-17805-20444.tif, 20950, 1742
batch10_f, 125-15165-15796.tif, 30483, 2505
batch10_f, 12949-31960-29049.tif, 24339, 1998
batch10_f, 13104-420-6820.tif, 21173, 1768
batch10_f, 13109-1058-29298.tif, 27172, 2237
batch10_f, 13208-24896-21309.tif, 27341, 2264
batch10_f, 13390-8869-11672.tif, 25335, 2050
batch10_f, 1347-8055-12915.tif, 26663, 2302
batch10_f, 13627-27825-21257.tif, 19323, 1633
batch10_f, 13677-14910-26781.tif, 28706, 2326
batch10_f, 13737-32127-21004.tif, 22346, 1841
batch10_f, 13737-5758-30055.tif, 21181, 1819
batch10_f, 13758-7376-19180.tif, 24376, 1849
batch10_f, 13788-28934-32358.tif, 21179, 1735
batch10_f, 13853-6626-23844.tif, 16895, 1282
batch10_f, 13888-3212-19002.tif, 29055, 2514
batch10_f, 14084-2372-13630.tif, 21031, 1715
batch10_f, 14203-12763-19026.tif, 22167, 1633
batch10_f, 14311-32262-25750.tif, 25228, 2160
batch10_f, 14547-8998-30231.tif, 21128, 1835
batch10_f, 14620-7638-2532.tif, 21008, 1654
batch10_f, 14815-14714-17414.tif, 26728, 2163
batch10_f, 14835-22123-9164.tif, 18603, 1531
batch10_f, 15211-13915-26099.tif, 22414, 1832
batch10_f, 15373-2997-23956.tif, 19129, 1703
batch10_f, 15379-5875-5641.tif, 22593, 1764
batch10_f, 15400-5312-15745.tif, 29378, 2537
batch10_f, 15613-5197-20818.tif, 18705, 1399
batch10_f, 1563-16456-5907.tif, 31154, 2578
batch10_f, 15779-14971-30204.tif, 22092, 1938
batch10_f, 15837-29457-29775.tif, 22780, 1875
batch10_f, 15848-14810-28180.tif, 30852, 2637
batch10_f, 15984-10498-14043.tif, 17735, 1504
batch10_f, 16042-19293-20461.tif, 19942, 1622
batch10_f, 161-15588-7974.tif, 26490, 2155
batch10_f, 1615-5995-18017.tif, 20006, 1701
batch10_f, 1622-9230-28492.tif, 42983, 42983
batch10_f, 16223-12537-21105.tif, 38097, 38097
batch10_f, 16296-8953-21818.tif, 26495, 2147
batch10_f, 16323-8281-29986.tif, 16997, 1431
batch10_f, 16338-23222-22011.tif, 18723, 1504
batch10_f, 16339-22574-17092.tif, 23776, 1869
batch10_f, 16460-30272-14551.tif, 23263, 1765
batch10_f, 16546-9659-27700.tif, 19073, 1601
batch10_f, 16813-13560-19222.tif, 33378, 3019
batch10_f, 16865-11856-30764.tif, 20092, 1720
batch10_f, 17060-23104-21525.tif, 23789, 2124
batch10_f, 17062-26335-5606.tif, 28161, 2302
batch10_f, 17312-10409-17137.tif, 20725, 1673
batch10_f, 17497-6330-19802.tif, 42253, 42253
batch10_f, 17592-16212-18985.tif, 22983, 1874
batch10_f, 17594-11077-5469.tif, 16334, 1318
batch10_f, 17645-11482-26250.tif, 19006, 1606
batch10_f, 17885-15837-31127.tif, 27338, 2308
batch10_f, 17908-3942-15005.tif, 24939, 2011
batch10_f, 18241-15390-9482.tif, 29143, 2510
batch10_f, 1834-32198-4873.tif, 23807, 2070
batch10_f, 18424-15636-14266.tif, 25580, 2333
batch10_f, 18482-31668-16818.tif, 23319, 1898
batch10_f, 18739-18799-10786.tif, 25408, 2171
batch10_f, 18917-7777-3253.tif, 25720, 2193
batch10_f, 18984-18757-11938.tif, 18217, 1480
batch10_f, 19007-23978-6678.tif, 19027, 1570
batch10_f, 19023-9474-22182.tif, 16153, 1249
batch10_f, 19047-15103-16398.tif, 20587, 1615
batch10_f, 19459-28900-22682.tif, 19286, 1603
batch10_f, 19491-20105-1748.tif, 20090, 1484
batch10_f, 19629-4099-22128.tif, 20035, 1697
batch10_f, 19656-23578-15510.tif, 20933, 1843
batch10_f, 19688-32684-2452.tif, 17679, 1418
batch10_f, 19859-5558-68.tif, 44017, 44017
batch10_f, 20018-2412-8539.tif, 21716, 1850
batch10_f, 20239-11763-19278.tif, 21361, 1573
batch10_f, 2028-730-1242.tif, 27091, 2427
batch10_f, 20374-32194-3221.tif, 21907, 1865
batch10_f, 20494-10897-10719.tif, 23689, 1789
batch10_f, 20716-6372-13394.tif, 31091, 2637
batch10_f, 20819-23541-25247.tif, 18765, 1601
batch10_f, 2085-1190-451.tif, 22098, 1909
batch10_f, 20894-12772-4609.tif, 23026, 1878
batch10_f, 2141-30203-25730.tif, 47328, 47328
batch10_f, 21802-26184-7742.tif, 27703, 2469
batch10_f, 21837-18956-6951.tif, 29967, 2573
batch10_f, 21961-5135-18359.tif, 21713, 1861
batch10_f, 2200-11012-10501.tif, 20689, 1733
batch10_f, 22043-20029-20599.tif, 22202, 1956
batch10_f, 22281-15478-29793.tif, 19049, 1415
batch10_f, 22377-27912-22875.tif, 19097, 1677
batch10_f, 22531-14327-29381.tif, 28246, 2264
batch10_f, 22685-1394-8179.tif, 16060, 1383
batch10_f, 22701-1892-4394.tif, 21338, 1751
batch10_f, 22955-31354-23611.tif, 38692, 38692
batch10_f, 22984-28841-4472.tif, 20924, 1698
batch10_f, 2306-15843-11279.tif, 22658, 1893
batch10_f, 23065-31030-1311.tif, 18263, 1331
batch10_f, 23203-13588-10984.tif, 23419, 2002
batch10_f, 23229-31545-25789.tif, 18526, 1537
batch10_f, 23259-13360-9926.tif, 23237, 1924
batch10_f, 23279-19950-21594.tif, 20070, 1635
batch10_f, 23296-8539-31060.tif, 17771, 1433
batch10_f, 23313-31391-17304.tif, 26363, 2240
batch10_f, 23330-114-26395.tif, 17365, 1428
batch10_f, 23648-9690-2908.tif, 23511, 2048
batch10_f, 23707-9375-41.tif, 27867, 2443
batch10_f, 23795-5908-25990.tif, 22799, 1854
batch10_f, 24004-11914-16359.tif, 21840, 1809
batch10_f, 24017-2146-5955.tif, 25413, 2222
batch10_f, 24150-5808-21519.tif, 24229, 1893
batch10_f, 24227-11989-24136.tif, 22480, 1926
batch10_f, 24356-31586-6665.tif, 27540, 2419
batch10_f, 24519-27296-26411.tif, 19231, 1548
batch10_f, 24548-29255-15664.tif, 20726, 1648
batch10_f, 24586-4329-21545.tif, 27414, 2204
batch10_f, 24651-3391-14384.tif, 23281, 1920
batch10_f, 24847-25760-19821.tif, 27293, 2370
batch10_f, 25007-20159-20533.tif, 20413, 1786
batch10_f, 25017-1581-21803.tif, 27868, 2456
batch10_f, 25090-30206-11501.tif, 25109, 2132
batch10_f, 25332-24724-26398.tif, 26666, 2177
batch10_f, 25430-29599-1316.tif, 21653, 1609
batch10_f, 25511-3002-1307.tif, 21240, 1780
batch10_f, 25662-9362-15199.tif, 24828, 1974
batch10_f, 25771-14253-14371.tif, 21346, 1596
batch10_f, 25877-5254-27077.tif, 23251, 2035
batch10_f, 2594-8132-8825.tif, 33888, 2728
batch10_f, 26000-27423-1515.tif, 24090, 1980
batch10_f, 26033-2009-14523.tif, 27661, 2267
batch10_f, 26076-30148-23443.tif, 25589, 2001
batch10_f, 2618-20327-19882.tif, 21285, 1661
batch10_f, 26199-15181-24411.tif, 27345, 2189
batch10_f, 26227-25886-1480.tif, 28786, 2527
batch10_f, 26373-20087-1183.tif, 21420, 1802
batch10_f, 26385-30749-26227.tif, 20322, 1738
batch10_f, 26406-27103-23193.tif, 22431, 1657
batch10_f, 26756-10210-6342.tif, 32978, 2568
batch10_f, 26759-22265-22915.tif, 18265, 1571
batch10_f, 2678-15600-3510.tif, 22502, 1841
batch10_f, 27087-19956-16811.tif, 28683, 2257
batch10_f, 27137-5429-27108.tif, 27285, 2208
batch10_f, 27179-29743-28463.tif, 21953, 1706
batch10_f, 2722-11244-23905.tif, 36549, 36549
batch10_f, 27247-26212-26345.tif, 24068, 2058
batch10_f, 27291-5073-2013.tif, 32195, 2613
batch10_f, 27294-15257-18157.tif, 23458, 1930
batch10_f, 27350-28808-5669.tif, 28673, 2342
batch10_f, 2740-26362-18073.tif, 15863, 1257
batch10_f, 27449-17461-413.tif, 24886, 1836
batch10_f, 27626-588-14021.tif, 31896, 2823
batch10_f, 27898-12585-19448.tif, 19170, 1584
batch10_f, 27919-10841-3277.tif, 23540, 1975
batch10_f, 28062-32084-31884.tif, 17865, 1418
batch10_f, 28124-20451-4971.tif, 23388, 2024
batch10_f, 28192-32099-14969.tif, 27079, 2237
batch10_f, 28252-941-8081.tif, 26231, 2112
batch10_f, 28304-5945-3172.tif, 22686, 1948
batch10_f, 28372-28122-20234.tif, 30724, 2363
batch10_f, 28702-26522-23513.tif, 20853, 1542
batch10_f, 28790-16768-4596.tif, 29142, 2270
batch10_f, 28826-2580-21850.tif, 40046, 40046
batch10_f, 29091-24420-5042.tif, 28070, 2405
batch10_f, 29112-31154-6165.tif, 25172, 2112
batch10_f, 29419-25225-14601.tif, 20052, 1646
batch10_f, 2948-29475-4750.tif, 21874, 1768
batch10_f, 29701-25044-18350.tif, 24124, 2025
batch10_f, 29797-21874-21069.tif, 24708, 2058
batch10_f, 29815-7299-8854.tif, 25275, 2116
batch10_f, 29841-484-13033.tif, 34000, 3011
batch10_f, 30378-7280-6687.tif, 26784, 2068
batch10_f, 30440-13163-11405.tif, 22697, 1983
batch10_f, 30474-15168-29055.tif, 23501, 1952
batch10_f, 3053-2632-4327.tif, 27655, 2181
batch10_f, 30576-8864-9470.tif, 21285, 1705
batch10_f, 30607-14498-25542.tif, 20698, 1605
batch10_f, 30616-14903-10676.tif, 26981, 2176
batch10_f, 30815-28473-11531.tif, 25073, 2102
batch10_f, 30822-17485-7377.tif, 25652, 2194
batch10_f, 30923-4010-26696.tif, 17204, 1434
batch10_f, 31016-25409-772.tif, 21747, 1875
batch10_f, 31037-22396-20521.tif, 21794, 1733
batch10_f, 3107-31854-13285.tif, 22705, 1819
batch10_f, 31079-16813-32542.tif, 16373, 1217
batch10_f, 31084-20380-5058.tif, 14935, 1143
batch10_f, 31118-9624-8444.tif, 19268, 1568
batch10_f, 31257-20997-28900.tif, 22665, 1987
batch10_f, 3127-3820-8638.tif, 19020, 1578
batch10_f, 3146-30827-22783.tif, 29399, 2490
batch10_f, 31532-205-2019.tif, 27179, 2184
batch10_f, 31630-2107-13563.tif, 22758, 1815
batch10_f, 31717-27571-17769.tif, 24031, 1946
batch10_f, 31848-17312-25103.tif, 19717, 1689
batch10_f, 31856-19601-4801.tif, 26228, 2158
batch10_f, 31859-13949-15041.tif, 26142, 2247
batch10_f, 31950-23782-19986.tif, 21764, 1880
batch10_f, 31960-17846-2955.tif, 23537, 2085
batch10_f, 31968-6996-13641.tif, 33094, 2876
batch10_f, 3216-9089-30385.tif, 26463, 2334
batch10_f, 32199-8094-8948.tif, 20962, 1781
batch10_f, 32420-19132-32752.tif, 21014, 1477
batch10_f, 32558-27707-773.tif, 24124, 1900
batch10_f, 32656-21132-11699.tif, 23379, 1923
batch10_f, 328-13976-11676.tif, 24473, 1893
batch10_f, 3891-24212-13035.tif, 22864, 1924
batch10_f, 3972-25181-18457.tif, 19530, 1655
batch10_f, 4318-21048-14924.tif, 20202, 1725
batch10_f, 4382-4649-17463.tif, 28154, 2337
batch10_f, 4444-16450-24080.tif, 42804, 42804
batch10_f, 4629-32310-24187.tif, 21240, 1768
batch10_f, 466-6413-19400.tif, 21035, 1715
batch10_f, 475-4929-27897.tif, 23808, 2014
batch10_f, 48-15330-14095.tif, 27429, 2331
batch10_f, 4927-22626-29671.tif, 23790, 1985
batch10_f, 5112-27448-7108.tif, 27503, 2325
batch10_f, 5129-20283-28358.tif, 38510, 38510
batch10_f, 5133-30584-21552.tif, 36596, 36596
batch10_f, 5280-23360-6072.tif, 35693, 35693
batch10_f, 5698-20385-21003.tif, 18418, 1399
batch10_f, 5948-14340-3886.tif, 24408, 1928
batch10_f, 6020-3194-15557.tif, 25906, 2154
batch10_f, 6024-1562-24882.tif, 23026, 1933
batch10_f, 6032-811-24822.tif, 23131, 1999
batch10_f, 6059-312-22853.tif, 29757, 2521
batch10_f, 6075-21569-685.tif, 18862, 1454
batch10_f, 6107-11086-10063.tif, 26340, 2107
batch10_f, 616-21522-17155.tif, 34011, 3138
batch10_f, 620-22335-1407.tif, 16955, 1450
batch10_f, 6310-7292-13930.tif, 23346, 2041
batch10_f, 6334-27243-22228.tif, 22512, 1900
batch10_f, 6629-23373-9834.tif, 22005, 1846
batch10_f, 7022-2660-9207.tif, 25522, 2206
batch10_f, 7190-12812-985.tif, 25034, 2194
batch10_f, 7202-8825-384.tif, 16041, 1257
batch10_f, 726-14788-31093.tif, 32564, 2923
batch10_f, 7413-26254-9266.tif, 33038, 2871
batch10_f, 7414-26739-23214.tif, 23388, 2008
batch10_f, 7454-7191-28369.tif, 31607, 2962
batch10_f, 7585-23427-31854.tif, 23783, 1723
batch10_f, 7828-13289-26272.tif, 24925, 2117
batch10_f, 7910-25381-12211.tif, 24198, 2081
batch10_f, 8080-7599-8543.tif, 33821, 2896
batch10_f, 8211-364-15475.tif, 18569, 1564
batch10_f, 8221-11263-26583.tif, 22366, 1807
batch10_f, 830-5302-3012.tif, 25994, 2147
batch10_f, 8429-24214-19332.tif, 14778, 989
batch10_f, 851-4339-24529.tif, 20933, 1595
batch10_f, 8577-1564-22874.tif, 29559, 2514
batch10_f, 8715-5504-2725.tif, 21754, 1762
batch10_f, 8733-27825-10544.tif, 24127, 2033
batch10_f, 8817-17510-5194.tif, 21431, 1531
batch10_f, 891-9555-4113.tif, 17741, 1397
batch10_f, 9012-18938-25559.tif, 26629, 2361
batch10_f, 9091-14939-15679.tif, 30013, 2643
batch10_f, 9190-10254-13405.tif, 21356, 1785
batch10_f, 9198-21556-3664.tif, 20103, 1741
batch10_f, 9240-19705-21159.tif, 24176, 2055
batch10_f, 9383-29893-2029.tif, 18406, 1508
batch10_f, 950-25538-15347.tif, 42486, 42486
batch10_f, 9604-12703-5256.tif, 23133, 1870
batch10_f, 9615-28863-11890.tif, 28412, 2503
batch10_f, 9706-22937-16769.tif, 18835, 1482
batch10_f, 9769-22732-25773.tif, 23766, 1941
batch10_f, 9850-26461-28817.tif, 24497, 2014
batch10_f, 9922-26372-29344.tif, 22705, 1967
batch10_f, 9973-14332-29294.tif, 22666, 1900
batch11_m, 10224-11598-7363.tif, 18530, 1595
batch11_m, 10335-1094-30058.tif, 17005, 1384
batch11_m, 10470-6273-31517.tif, 21047, 1494
batch11_m, 10480-29062-27858.tif, 21813, 1641
batch11_m, 10486-16775-14309.tif, 20375, 1570
batch11_m, 10538-18349-5787.tif, 19182, 1659
batch11_m, 10679-15108-13872.tif, 15920, 1180
batch11_m, 10769-5142-20712.tif, 17012, 1266
batch11_m, 10821-20090-9468.tif, 22899, 1785
batch11_m, 10862-28917-16750.tif, 17261, 1325
batch11_m, 10945-26757-13765.tif, 22096, 1501
batch11_m, 10954-15964-14659.tif, 19321, 1461
batch11_m, 10995-16235-8828.tif, 18498, 1440
batch11_m, 11012-16566-13345.tif, 20709, 1562
batch11_m, 11111-254-7043.tif, 17376, 1504
batch11_m, 11116-12158-18148.tif, 19992, 1392
batch11_m, 11202-476-27247.tif, 18721, 1403
batch11_m, 11205-12653-13551.tif, 22227, 1858
